duplicate,#,question,choices,answer,explanation,source
,11,"Cloud Kicks (CK) は最近、Sales Cloud 実装の第 1 フェーズを完了しました。次のフェーズでコンサルタントが検討している要素の 1 つは、CK の 500 人の営業担当者のうち、Salesforce にアクセスするためにモバイル デバイスまたはブラウザーを使用しているかどうかです。
ユーザーが Salesforce にログインする方法を効率的に分析するには、コンサルタントは何をすべきでしょうか?
A. ユーザー オブジェクトに関するカスタム レポートを作成します。
B. ユーザーレコードのログイン履歴を確認します。
C. ユーザー レポートを作成し、ログイン サブタイプでフィルターします。",,C,Cloud Kicksの営業担当者のログインパターンを効率的に分析するために、コンサルタントはユーザーレポートを作成し、ログインサブタイプでフィルタリングできます。このフィルタは、モバイルやブラウザなど、具体的なログイン方法の詳細を提供し、エージェントがSalesforceにどのようにアクセスしているかを迅速かつ正確に把握できます。このアプローチにより、個々のユーザーレコードを手動で確認する必要がなく、簡単に追跡と分析が可能になり、Cloud Kicksの500人の営業担当者のような大規模なユーザーベース全体のログイン行動の評価を効率化できます。,JPN.v2024-12-12.q79/
,12,"ある小さな会社が、Sales Cloud の導入を計画するためにコンサルタントを雇いました。同社は、Sales Cloud をすぐに導入したいと考えています。期限はまだ決まっておらず、要件もまだ定義する必要があります。
実装が成功することを保証するには、コンサルタントはどのプロジェクト管理方法を推奨する必要がありますか?
A. アジャイル
B. 滝
C. カンバン",,A,"期限が柔軟で、要件がまだ定義されていない場合、Sales Cloud の実装にはアジャイル手法が推奨されます。その理由は次のとおりです。
* 柔軟性と反復的なアプローチ：アジャイル手法は、反復的なサイクルを通じて、変化する要件に対応します。これにより、企業は Sales Cloud の実装を開始しながら、要件を段階的に洗練・定義することができます。
* クイックスタート：アジャイルの漸進的なアプローチにより、チームは基本機能から開始し、時間をかけて拡張していくことができます。これは、企業の目標である迅速な立ち上げと運用開始に合致しています。
* Salesforce のベストプラクティス：Salesforce は、要件が変化し、迅速なデリバリーを重視し、適応性と継続的な改善を確保するプロジェクトにアジャイル手法を推奨しています。
* 参考資料：Salesforce のアジャイルプロジェクト管理に関するリソースでは、柔軟性とユーザーからのフィードバックが不可欠な動的環境においてアジャイル手法が推奨されています。
まとめると、アジャイル（オプション A）は、要件が未定義の場合でも、迅速かつ適応性の高い Sales Cloud 実装に最適な手法です。",JPN.v2024-12-12.q79/
,13,"Cloud Kicks は発見段階を完了し、リーダーシップはプロジェクトのビジネス目標について一致しました。
次のプロジェクト段階に進む前に、コンサルタントは関係者と何を正式に取り決めるべきでしょうか?
A. 優先順位付けのために提示するユーザー ストーリーを作成します。
B. チーム メンバーをオンボードしてソリューションの開発を開始します。
C. 成功を測定する方法を識別するための主要な指標を定義します。",,C,"発見フェーズから先に進む前に、成功をどのように評価するかを明確に理解することが不可欠です。Cloud Kicks は、関係者と主要な指標を正式に定義することで、プロジェクトの成功を構成する要素について関係者全員が合意できるようにします。このステップは Salesforce のベストプラクティスと一致しており、プロジェクトライフサイクル全体を通してビジネス目標への焦点を維持し、進捗と成果を追跡するための測定可能なベンチマークを提供します。
Salesforce プロジェクト管理ガイドラインでは、この段階で指標を定義することが、実装プロセスを導き、Sales Cloud の影響を評価し、ソリューションとビジネス目標の整合性を確保する上で重要であると強調されています。",JPN.v2024-12-12.q79/
,14,"Universal Containers (UC) は、Sales Cloud を使用する別の会社を買収し、そのレガシー データ、電子メール アラート、承認プロセスを移行しています。
データの整合性を維持するためにコンサルタントはどの手順を実行する必要がありますか?
A. Sales Cloud クローン機能を使用して、電子メールアラートと承認プロセスを UC の Sales Cloud 組織に移行します。
B. 既存の Sales Cloud 組織から UC の Sales Cloud 組織にデータを統合し、電子メールアラート、承認プロセス、ユーザーを移行します。
C. ユーザーを挿入し、電子メールアラートと承認プロセスを UC の Sales Cloud 組織に移行します。",,C,"あるSalesforce組織から別のSalesforce組織にデータとプロセスを移行する場合、まずユーザーを設定して、レコード、メールアラート、承認プロセスに関連付けることが不可欠です。Universal Containersは、ユーザーを新しいSales Cloud組織に最初に追加することで、メールアラートと承認プロセスがユーザーと正しく関連付けられた状態を維持できるようにします。この段階的なアプローチにより、ユーザーをそれぞれのレコードおよびワークフローコンポーネントに一致させることで、データの整合性が維持されます。
Salesforceのデータとプロセスの移行の詳細については、「Salesforceデータ移行のベストプラクティス」を参照してください。",JPN.v2024-12-12.q79/
,15,"新しいプロジェクトのキックオフ ミーティングで、コンサルタントはプロジェクト実装計画で使用する情報の収集を開始します。
参加者にプロジェクトの成功とはどのようなものかを定義するよう求めます。
コンサルタントはどの戦略を使用していますか?
A. デザインディレクション
B. 発見
C. チャレンジフレーミング",,B,"発見フェーズでは、コンサルタントはクライアントの要件、課題、目標を理解するために情報を収集します。参加者にプロジェクトの成功像を定義するよう依頼することで、コンサルタントは明確な目標を設定し、実装をクライアントの期待に沿ったものにするための発見を実施します。
このアプローチは、ソリューションがクライアントのニーズを満たすことを保証し、プロジェクトの測定可能な目標設定をサポートします。
設計ディレクションと課題フレーミングは有用な戦略ですが、これらは発見フェーズの後、目標と課題の初期理解が確立された後に実施されます。
Salesforceドキュメント参照：
* Salesforce発見プロセス
* コンサルティングエンゲージメントフェーズ",JPN.v2024-12-12.q79/
,16,"Cloud Kicks (CK) は、現在の Salesforce 実装を強化するためにコンサルタントを雇いました。
CK がビジネス要件を満たすために、コンサルタントはまず何をすべきでしょうか?
A. 検出セッションを実施します。
B. アーキテクチャを設計します。
C. ソリューションを定義します。",,A,"Cloud Kicks の Salesforce 実装強化を支援する最初のステップは、ディスカバリーセッションを実施することです。この初期段階は、要件の収集、ビジネスプロセスの理解、そして組織の具体的なニーズと課題の特定に不可欠です。
* ディスカバリーの重要性：ディスカバリーセッションでは、CK の既存の設定、主要な問題点、そして望ましい改善点に関する洞察が得られ、ソリューションの設計と実装の基盤が形成されます。
* 要件主導型ソリューションの構築：ディスカバリーを通じて CK のニーズを徹底的に理解することで、コンサルタントはビジネス要件を効果的に満たすソリューションをカスタマイズできます。
オプション B（アーキテクチャの設計）とオプション C（ソリューションの定義）は、ディスカバリーセッションで必要な情報を収集した後に実施します。詳細については、Salesforce のディスカバリーセッション実施ガイドをご覧ください。",JPN.v2024-12-12.q79/
,17,"Cloud Kicks の営業チームは頻繁に出張するため、本社を離れている間にリードの変換が必要になることがよくあります。
コンサルタントは何を推奨すべきでしょうか?
A. リード変換設定で Salesforce モバイル アプリの変換を有効にします。
B. Salesforce モバイル アプリ経由でリードを変換するためのグローバル アクションを作成します。
C. Salesforce モバイル アプリ経由でリードを変換するには、AppExchange パッケージをインストールします。",,B,"リードコンバージョン専用のグローバルアクションを作成することで、営業担当者はSalesforceモバイルアプリから直接リードをコンバージョンできます。このアプローチにより、追加のインストールや設定を必要とせず、Salesforceのネイティブ機能を活用したシームレスなエクスペリエンスが実現します。グローバルアクションを設定することで、コンサルタントは外出先でもリードコンバージョンにアクセスできるようになり、Cloud Kicksの出張営業チームにとって理想的な環境となります。
リードコンバージョン設定でコンバージョンを有効にすると設定オプションが提供されますが、それだけではモバイルアクセスは実現されません。AppExchangeソリューションは便利ですが、多くの場合、追加のオーバーヘッドが発生するため、Salesforceのネイティブ機能で要件を満たせる場合は不要です。
Salesforceドキュメント参照：
* Salesforceモバイルアプリのグローバルアクション
* モバイルでのリードコンバージョン",JPN.v2024-12-12.q79/
,18,"Northern Trail Outfitters (NTO) は、中規模市場の営業チーム向けに Sales Cloud の実装を完了しました。営業管理部門は、データの完全性を追跡したいと考えています。
コンサルタントは、NTO がコア Sales Cloud データを測定するためにどの共通メトリックを使用することを推奨すべきですか?
A. レコード数
B. ユーザーの採用
C. フィールドの使用法",,C,"Salesforceにおけるデータの完全性を評価する上で、フィールド使用状況の測定は重要な指標となります。この指標は、ユーザーがレコード全体の重要な項目にどの程度正確に入力しているかを判断するのに役立ちます。Northern Trail Outfitters（NTO）は、フィールド使用状況を分析することで、取引先情報、連絡先詳細、リード属性といった重要なデータ項目が常に入力されていることを確認でき、正確なレポート作成と全体的なデータ品質の向上に貢献しています。
フィールド使用状況は、チームがSales Cloudをインサイトと意思決定にどれだけ効果的に活用できるかに直接影響します。不完全なデータは、正確な分析とレポート作成を妨げる可能性があるためです。高いデータ品質を維持し、Sales Cloudを営業管理に最大限活用するには、フィールド使用状況を定期的に評価することが不可欠です。",JPN.v2024-12-12.q79/
,19,"Cloud Kicks は、現在のリードのうち、過去にコンバージョンに成功したリードと最も共通点が多いものを特定する方法論を実装したいと考えています。
コンサルタントはこの要件をどのように満たすべきでしょうか?
A. リード変換レポートを使用します。
B. Einstein リードスコアリングを使用します。
C. ケイデンスステップを作成します。",,B,"SalesforceのEinsteinリードスコアリングは、機械学習を用いて履歴データを分析し、どのリード属性がコンバージョン成功の予測に最も効果的かを特定します。このツールは、Cloud Kicksにおいて、現在のリードと過去にコンバージョンしたリードとの類似点を特定するのに役立ちます。このスコアリングシステムを活用することで、Cloud Kicksは過去のデータに基づいて成功確率の高いリードを優先し、リード管理戦略を最適化できます。
Einsteinリードスコアリングの詳細については、「Einsteinリードスコアリングの概要」をご覧ください。",JPN.v2024-12-12.q79/
,20,"Cloud Kicks は、金額が 100,000 ドル以上の商談の確率が 75% 以上に達するたびに、営業担当 VP にメール通知を送信したいと考えています。
コンサルタントはどのソリューションを推奨すべきでしょうか?
A. 商談の電子メールアラートを含むフローを構成します。
B. 機会のステージを変更します。
C. 商談用の Lightning メール テンプレートを作成します。",,A,"Salesforce Flow を使用してメールアラートを設定することは、特定の条件に基づいて通知を送信する効果的なソリューションです。例えば、商談の金額が 100,000 ドル以上で、その確度が 75% 以上になった場合などです。この場合、フローでこれらの条件を監視し、営業担当副社長に通知するメールアラートをトリガーできます。
このアプローチは柔軟性を提供し、商談が指定された条件を満たしたときにリアルタイムで通知を送信できるようにします。

Salesforce Flow でメールアラートを設定する方法については、「Salesforce Flow メールアラート」を参照してください。",JPN.v2024-12-12.q79/
,21,"Cloud Kicks (CK) は、Sales Cloud を使用している競合他社を買収しました。両社には同じ顧客と見込み客が多数います。CK の CEO は、コンサルタントが上級管理者と協力してユースケースを文書化し、CK 組織に所属する全員のプロジェクト計画を決定することを望んでいます。
コンサルタントはどのようなアクションを推奨すべきでしょうか?
A. CK の関係者とのキックオフ ミーティングを開催します。
B. 調査セッションを実施し、各企業の既存のビジネス慣行を文書化します。
C. 競合他社のシステムからデータをエクスポートし、Ck の組織にマージします。",,B,"2つの組織を合併する際には、それぞれの既存のビジネスプラクティスを理解し、文書化することが不可欠です。上級管理職とのディスカバリーセッションを実施することで、両社のプロセス間の相違点、重複点、そして潜在的な統合ポイントを特定するのに役立ちます。このステップは、各組織のニーズを包括的に把握し、両社の目標に沿った一貫性のあるプロジェクト計画を作成するための基盤となります。
Salesforceは、合併や買収におけるベストプラクティスとしてディスカバリーセッションを推奨しています。これは、徹底的な理解を促進し、統合ソリューションが合併後の組織の要件を満たすことを確実にするためです。",JPN.v2024-12-12.q79/
,22,"複数通貨を有効にする際の考慮事項は何ですか?
A. アカウント、商談、リード、ケース、および商談製品スケジュールは、複数の通貨レポートをサポートします。
B. 複数通貨が有効になっている場合、為替レートの変更により、クローズされた商談を除くすべてのレコードの換算金額が更新されます。
C. 実装中に問題が発生した場合、複数の通貨を無効にすることができます。",,B,"マルチ通貨を有効にすると、Salesforce はレコード全体の為替レートを現在の値に反映するように更新しますが、完了した商談は影響を受けません。この動作により、完了した商談の履歴の正確性が維持され、収益レポートは商談完了時の為替レートに基づきます。
* 為替レート管理：完了した商談を遡及的に更新しないことで、Salesforce は正確なレポート作成に不可欠な過去の財務データの整合性を維持します。
* 財務レポートの一貫性：現在の為替レートが未完了のレコードに適用されますが、完了したレコードは元の換算額が保持されるため、正確性と履歴の一貫性のバランスが保たれます。
オプション A（レポート作成をサポートするすべてのオブジェクト）は不正確であり、オプション C（無効化機能）は誤りです。マルチ通貨は一度有効にすると無効にできないためです。詳細については、Salesforce の通貨管理に関するドキュメントをご覧ください。",JPN.v2024-12-12.q79/
,23,"Cloud Kicks の営業部門は急速に成長しています。新しい営業担当役員は、Sales Cloud の購入決定を下したり、購入決定に影響を与えたりする連絡先とのやり取りを優先したいと考えています。
意思決定者と影響力のある人物を文書化するためにコンサルタントは何を推奨すべきでしょうか?
A. すべての商談の主要連絡先を更新します。
B. 商談オブジェクトで連絡先ロールを使用します。
C. 役員職の連絡先を表示する @ レポートを作成します。",,B,"営業インタラクションにおける意思決定者や影響力のある人物を効果的に記録するには、商談オブジェクトの取引先責任者ロールを使用するのが最適です。その理由は以下のとおりです。
* ロールベースの識別：取引先責任者ロールを使用すると、商談における各取引先責任者の役割（意思決定者、影響力のある人物など）を指定できます。これにより、営業チームは購入決定への影響に基づいて、誰とやり取りすべきかを直接的に把握できます。

* Salesforce の標準機能：商談オブジェクトの Salesforce 取引先責任者ロール機能は、取引先責任者と取引の関係を追跡できるように設計されています。複数のロールを割り当てることができるため、様々な影響力のある人物や意思決定者を効果的に記録するための柔軟性が得られます。
* Salesforce のベストプラクティス：Salesforce では、この種の追跡には取引先責任者ロールを活用することを推奨しています。これは、販売への影響に基づいて取引先責任者をセグメント化するのに役立つためです。これにより、主要な担当者に焦点を絞り、それに応じて営業活動の優先順位付けを容易に行うことができます。
* 参考資料: 商談における取引先責任者ロールの設定と活用に関する詳細は、Salesforce の「商談と取引先責任者ロール」に関するドキュメントをご覧ください。

まとめると、商談オブジェクトにおける取引先責任者ロールの使用（オプション B）は、Cloud Kicks が営業プロセスにおける意思決定者と影響力のある人物を記録し、優先順位を付ける上で推奨される方法です。",JPN.v2024-12-12.q79/
