duplicate,#,question,choices,answer,explanation,source
,210,"Data Cloud は個人の忘れられる権利をどのように扱いますか?
A. すべてのデータソースオブジェクトからレコードを削除し、下流のデータモデルオブジェクトは次回のスケジュールされた取り込み時に更新されます。
B. 指定された個別レコードとその統合個別リンクレコードを削除します。
C. 指定された個人と、個人データ モデル オブジェクトにマップされたすべてのデータ ソース オブジェクトからのレコードを削除します。
D. 指定された個人と、その個人に関連するすべてのデータ モデル オブジェクト/データ レイク オブジェクトからレコードを削除します。",,D,"Data Cloud は、指定された個人と、個人に関連するすべてのデータ モデル オブジェクト/データ レイク オブジェクトからレコードを削除することで、個人の忘れられる権利を処理します。つまり、Data Cloud は、ソース オブジェクト、統合された個人プロファイル、および関連オブジェクトのデータを含む、個人に関連付けられたすべてのデータをデータ スペースから削除します。Data Cloud は、個人をソース レコードにリンクする統合された個人リンク レコードも削除します。Data Cloud は、Consent API を使用して忘れられる権利のリクエストを処理します。このリクエストは、完全な削除を確実にするために 30 日、60 日、90 日で再処理されます。
その他のオプションは、Data Cloud が個人の忘れられる権利をどのように処理するかについて正しく説明していません。Data Cloud は、ソース システムのデータの整合性と可用性に影響するため、すべてのデータ ソース オブジェクトからレコードを削除することはありません。また、Data Cloud は、指定された個人レコードとその統合個人リンク レコードのみを削除することもありません。そうすると、ソース レコードと関連レコードがそのまま残るからです。また、Data Cloud は、指定された個人と、個人データ モデル オブジェクトにマップされたデータ ソース オブジェクトからのレコードのみを削除することもありません。そうすると、関連レコードがそのまま残るからです。
参考文献:
* データ削除または忘れられる権利の要求
* データクラウドのデータ削除
* Data CloudでConsent APIを使用する
* データクラウドにおけるデータとアイデンティティ",Salesforce.Data-Cloud-Consultant.v2024-12-02.q93
,39,"ノーザン トレイル クットフィッターズは、各顧客の生涯価値 (LTV) を計算できるだけでなく、ウェブサイト、モバイル アプリ、および小売チャネルから得られる収益の内訳も作成できるようにしたいと考えています。
Data Cloud でこのユースケースに対処するためにコンサルタントは何を使用する必要がありますか?",A. フロー オーケストレーション | B. ネストされたセグメント | C. メトリック上のメトリック | D. ストリーミング データ変換,C,メトリクス上のメトリクスは、既存のメトリクスを基に新しいメトリクスを作成し、それらに数学的な演算を適用する機能です。この機能は、LTV、ROI、コンバージョン率などの複雑なビジネスメトリクスの計算に役立ちます。例えば、コンサルタントはメトリクス上のメトリクスを使用して、各顧客のLTVを、彼らが異なるチャネルで生成した収益を合計することで計算できます。また、メトリクスの定義でチャネル属性を次元として使用することで、チャネル別の収益の内訳を作成することも可能です。参照： メトリクス上のメトリクス、メトリクス上のメトリクスの作成,Salesforce.Data-Cloud-Consultant-JPN.v2025-03-28.q66
,153,"Northern Trail Qutfitters は、各顧客の生涯価値 (LTV) を計算できるだけでなく、Web サイト、モバイル アプリ、小売チャネルから得られる収益の内訳も作成したいと考えています。
コンサルタントは、Data Cloud でこのユースケースに対処するために何を使用すればよいでしょうか?
A. フローオーケストレーション
B. ネストされたセグメント
C. メトリクス上のメトリクス
D. ストリーミングデータ変換",,C,メトリクス オン メトリクスは、既存のメトリクスに基づいて新しいメトリクスを作成し、それらに数学的演算を適用できる機能です。これは、LTV、ROI、コンバージョン率などの複雑なビジネス メトリクスを計算するのに役立ちます。この場合、コンサルタントはメトリクス オン メトリクスを使用して、さまざまなチャネルで顧客が生み出した収益を合計することで、各顧客の LTV を計算できます。コンサルタントは、チャネル属性をメトリクス定義のディメンションとして使用して、チャネル別の収益の内訳を作成することもできます。参照: メトリクス オン メトリクス、メトリクス オン メトリクスの作成,Salesforce.Data-Cloud-Consultant.v2024-12-02.q93
,2,"組織は、ユーザーがオプションの選択リストからテキスト属性を識別して選択できるようにしたいと考えています。
このユースケースではどのデータ クラウド機能が役立つでしょうか?",A. 値の提案 | B. データの調和 | C. 変換式 | D. グローバル選択リスト,A,値提案は、データクラウドの機能で、セグメントフィルターを作成する際、テキストフィールドの可能な値を表示し選択できる機能です。値提案は、DMOレコードのホーム画面で、各データモデルオブジェクト（DMO）フィールドに対して有効または無効に設定できます。値提案は、ユーザーがオプションのリストからテキスト属性を選択する際、正確な値を入力したり記憶したりする必要なく、値を特定して選択するのに役立ちます。また、セグメントフィルターに一貫性があり有効な値を保証することで、エラーを削減しデータ品質を向上させます。参照： セグメンテーションでの値提案の使用、関連属性の選択に関する考慮事項,Salesforce.Data-Cloud-Consultant-JPN.v2025-03-28.q66
,22,Salesforce Data Cloud の典型的な使用例は何ですか?,A. Salesforce エコシステム全体でのデータ同期 | B. パーソナライズされたメールを大規模に送信する | C. CRMデータをPromiseに保存する | D. 複数のプラットフォーム間でのデータの調和,D,-,Salesforce.Data-Cloud-Consultant-JPN.v2025-03-28.q66
,46,"ノーザン トレイル アウトフィッターズは、Marketing Cloud データの一部を Data Cloud で使用したいと考えています。
どのエンゲージメント チャネル データにカスタム統合が必要ですか?",A. SMS | B. 電子メール | C. クラウドページ | D. モバイルプッシュ,C,CloudPageは、Marketing Cloudでホストされ、カスタマイズ可能なウェブページです。これは、Data Cloudが標準でサポートするエンゲージメントチャネルの一つではありません。Data CloudでCloudPageのデータを使用するには、カスタム統合が必要です。その他のエンゲージメントチャネル（SMS、メール、モバイルプッシュ）はData Cloudでサポートされており、Marketing Cloud ConnectorまたはMarketing Cloud APIを使用して統合できます。参照：Data Cloudの概要、Marketing Cloud Connector、Marketing Cloud API,Salesforce.Data-Cloud-Consultant-JPN.v2025-03-28.q66
,73,"顧客にとってのデータクラウドの主な価値は何ですか?
A. 顧客とその関連データの統合ビューを提供するため
B. すべてのシステムをゴールデン レコードで接続するには
C. すべての匿名データに対する単一の信頼できる情報源を作成するには
D. 顧客の行動を聞き、理解し、それに基づいて行動することで、パーソナライズされたキャンペーンを作成するため",,A,Data Cloudは、Salesforceアプリケーションおよび他のシステム全体で顧客データを有効活用できるプラットフォームです。Data Cloudは、CRM、マーケティング、コマース、サービス、外部データプロバイダーなど、多様なソースからデータを収集、変換、連携することで、各顧客の統一されたプロファイルを作成できます。また、顧客の行動、好み、ニーズに関する洞察と分析を提供し、顧客セグメンテーション、ターゲティング、パーソナライズされた顧客インタラクションを実現するためのツールも備えています。Data Cloudの顧客への主な価値は、顧客とその関連データを統一されたビューで提供することです。これにより、より良い顧客体験の提供、ロイヤルティの向上、成長の促進が可能になります。参照：Salesforce Data Cloud、データが競争優位性を生むとき,Salesforce.Data-Cloud-Consultant-JPN.v2024-09-12.q66
,79,"顧客とのプライバシー法に関する議論の際、顧客は忘れられる権利の要求を尊重する必要があると述べました。コンサルタントは、Consent API がこのビジネス ニーズを解決すると判断しました。
コンサルタントが顧客に通知すべき 2 つの考慮事項はどれですか?
2 つの答えを選択してください
A. データ削除リクエストは 30、60、90 日後に再処理されます。
B. データ削除リクエストは 1 時間以内に処理されます。
C. データ削除リクエストは個別のプロファイルに対して送信されます。
D. Data Cloud に送信されたデータ削除リクエストは、接続されているすべての Salesforce クラウドに渡されます。",,"C,D","SalesforceのConsent APIを使用して「忘れられる権利」の請求に対応する際、顧客にアドバイスする際は、以下の2つの主要な点を重点的に説明する必要があります：
* データ削除請求は個人プロファイルに対して提出されます（回答C）：SalesforceのConsent APIは、個人プロファイルに関するデータ削除請求を処理するように設計されています。つまり、データ削除の請求が提出されると、Salesforceシステム内の個人のプロファイルに紐付いた個人データが対象となります。コンサルタントは、正確な処理とプライバシー法への準拠を確保するため、リクエストは個人プロファイルに限定する必要があることを顧客に伝える必要があります。
* Data Cloudに提出されたデータ削除リクエストは、すべての接続されたSalesforceクラウドに伝播されます（回答D）：Salesforce Data CloudのConsent APIを通じてデータ削除リクエストが提出された場合、そのリクエストはData Cloudに限定されません。代わりに、Sales Cloud、Service Cloud、Marketing Cloudなど、接続されたすべてのSalesforceクラウドに伝播されます。これにより、Salesforceエコシステム全体で「忘れられる権利」への包括的な準拠が確保されます。顧客は、削除リクエストが接続されたSalesforce環境内の個人のデータすべてのインスタンスに影響を与えることを認識する必要があります。",Salesforce.Data-Cloud-Consultant-JPN.v2024-09-12.q66
,81,"Data Cloud はどのようにして顧客データの高可用性とフォールト トレランスを確保するのでしょうか?
A. 複数の地域やデータセンターにデータを分散することで
B. 堅牢なバックアップを備えたデータセンターを使用することで
C. 自動データ復旧手順を実装することにより
D. データへのアクセスを重要な担当者に制限することで",,A,"高可用性と障害耐性の確保：
* 高可用性とは、システムが継続的に動作し、アクセス可能な状態を維持することを指します。一方、障害耐性とは、障害が発生した場合でも機能を継続する能力を指します。",Salesforce.Data-Cloud-Consultant-JPN.v2024-09-12.q66
,96,"Cloud Kicks は、顧客から忘れられるようにというリクエストを受け取りました。
このリクエストに応えるために、コンサルタントはデータ クラウドをどの 2 つの方法で使用する必要がありますか?
2 つの答えを選択してください
A. 受信データ ストリームからデータを削除し、完全な更新を実行します。
B. 個別 ID をヘッダーなしファイルに追加し、ファイルから削除機能を使用します。
C. データ エクスプローラーを使用して個人を見つけ、手動で削除します。
D. 同意 API を使用して処理を抑制し、ソース データ ストリームから個人レコードと関連レコードを削除します。",,"B,D","顧客からの「忘れられる権利」の請求に対応するため、コンサルタントはData Cloudを以下の2つの方法で使用する必要があります：
* ヘッダーのないファイルに個人IDを追加し、ファイルからの削除機能を使用します。このオプションでは、コンサルタントがCSVファイルにIDを記載してアップロードすることで、Data Cloudから複数の個人データを削除できます1。削除処理は非同期で行われ、完了まで最大24時間かかる場合があります1。
* Consent APIを使用して処理を抑制し、個人および関連レコードをソースデータストリームから削除します。このオプションでは、コンサルタントはConsent APIを使用してData Cloud内の個人プロファイルに対してデータ削除リクエストを送信できます2。データ削除リクエストは、指定された個人エンティティおよびそのエンティティの識別属性と個人ID属性との間で関係が定義されているすべてのエンティティを削除します2。削除プロセスは、完全な削除を保証するために30日、60日、90日に再実行されます2。他のオプションは正しくない理由は：
* 入力データストリームからデータを削除し、完全なリフレッシュを実行しても、Data Cloud内の既存データは削除されず、ソースシステムからの新規データのみが削除されます3。
* Data Explorerを使用して個人を特定し手動で削除しても、ソースデータストリーム内の関連レコードは削除されず、Data Cloud内の個人エンティティのみが削除されます。参照：
* Data Cloudから個人を削除する
* データ削除または忘れられる権利の請求
* Data Cloudのデータリフレッシュ
* ［Data Explorer］",Salesforce.Data-Cloud-Consultant-JPN.v2024-09-12.q66
,100,"信頼ベースのファーストパーティ データ資産を構築するとはどういう意味ですか?
A. データの使用に同意し、その対価として価値を受け取る個人から収集したデータの透明性とセキュリティを提供するため
B. すべてのコンプライアンス規制に従って、信頼できるファーストパーティ データを Data Cloud Marketplace に提供するため
C. 法律で義務付けられているすべての電子メール マーケティングに対してオプトイン同意が確実に収集されるようにするため
D. インタビュー、調査、世論調査を通じて信頼できる情報源から競合データを入手するため",,A,信頼に基づく第一者データ資産を構築するとは、顧客や見込み客からデータを収集し、管理し、活用する際に、彼らのプライバシーと好みを尊重する方法を意味します。また、データの利用方法、データ共有によるメリット、データ管理の方法について、明確で正直な情報を提供することも含まれます。これにより、顧客との相互に利益となる関係を築くことができます。顧客は、自社のデータを責任を持って倫理的に利用する信頼を寄せ、より関連性が高くパーソナライズされた体験を提供できます。信頼に基づくファーストパーティデータ資産は、顧客の忠誠心、離反防止、成長の向上に加え、データ保護規制や基準への準拠にも役立ちます。参考文献：ファーストパーティデータを活用した強力なデジタル体験、ファーストパーティデータがデータプライバシーの鍵となる理由、ファーストパーティデータ戦略の構築,Salesforce.Data-Cloud-Consultant-JPN.v2024-09-12.q66
,102,"顧客にとって Data Cloud の主な価値は何ですか?
A. すべての匿名データのための唯一の真実のソースを作成する
B. 顧客の行動に耳を傾け、理解し、行動することでパーソナライズされたキャンペーンを作成する
C. すべてのシステムをゴールデンレコードで接続する
D. 顧客と関連データの統合ビューを提供する",,D,Data Cloudは、Salesforceアプリケーションおよび他のシステム全体で顧客データを統合し活用できるプラットフォームです。Data Cloudは、CRM、マーケティング、コマース、サービス、外部データプロバイダーなど、多様なソースからデータを収集、変換、連携することで、各顧客の統一されたプロファイルを作成できます。また、顧客の行動、好み、ニーズに関する洞察と分析を提供し、顧客セグメンテーション、ターゲティング、パーソナライズされた顧客インタラクションを実現するためのツールも備えています。Data Cloudの顧客への主な価値は、顧客とその関連データを統合したビューを提供することです。これにより、より良い顧客体験の提供、ロイヤルティの向上、成長の促進が可能になります。参照：Salesforce Data Cloud、データが競争優位性を生み出すとき,Salesforce.Data-Cloud-Consultant-JPN.v2024-09-12.q66
