duplicate,#,question,choices,answer,explanation,source
,11,Universal Containers を使用すると、従業員はモバイル デバイスを使用して Salesforce にアクセスし、ハイブリッド モバイル アプリケーションを使用した日常業務を行うことができます。このアプリはモバイル ソフトウェア開発キット (SDK) を使用し、必要に応じてリフレッシュ トークンを利用してアクセス トークンを再生成し、プライベート アプリとして配布されます。最高セキュリティ責任者は、従業員が先週そのデバイスからログインしていない場合にデバイスの再検証を強制するコンプライアンス ポリシーを組織全体に展開しています。このポリシー変更に準拠するには、どの接続アプリ設定を利用する必要がありますか?,A. スコープ - この接続アプリケーションのrefresh_tokenスコープを拒否します。 | B. リフレッシュ トークン ポリシー - 7 日間使用されなかった場合、リフレッシュ トークンを期限切れにします。 | C. セッション ポリシー - 接続されたアプリのタイムアウト値を 7 日に設定します。 | D. 許可されたユーザー - 最終ログイン日に基づいて許可されたユーザーのリストを管理するように管理者に依頼します。,B,モバイルハイブリッドアプリから Salesforce にアクセスするシナリオでは、ユーザーが毎回再ログインしないようにするために OAuth 2.0 Web サーバーフロー (Authorization Code Grant) とリフレッシュトークンを組み合わせます。リフレッシュトークンを使用して、アクセストークンの有効期限が切れても自動的に新しいトークンを取得できます。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=3
,12,Universal Containers には、ユーザーが異なるインスタンスからメールを受信する複数の Salesforce インスタンスがあります。ユーザーは、Salesforce レコードへの電子メール リンクをクリックするときに、IdP によって認証された正しい Salesforce インスタンスにログインする必要があります。前提条件として、Salesforce で何を有効にする必要がありますか?,A. 私のドメイン | B. 外部アイデンティティ | C. ID プロバイダー | D. 多要素認証,A,複数の Salesforce インスタンスから送信されるメールのリンクをクリックした際に、正しい Salesforce インスタンスに認証されてリダイレクトされるためには、My Domain (カスタムドメイン) が必須の前提条件です。My Domain によりインスタンス固有の URL が提供され、SSO フローが正しく機能します。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=3
,13,Universal Containers (UC) は、セールスチームが intemaJ ポータルにシームレスにログインできるように、Salesforce を CRM および ID プロバイダー (IdP) として使用しています。UC の IT チームは現在、残りの従業員の IdP として機能する Salesforce を評価しています。この要件を満たすには、どの Salesforce ライセンスが必要ですか?,A. 外部アイデンティティ | B. 本人確認 | C. Identity Connect | D. ID のみ,D,Salesforce を IdP として内部ポータルへのシームレスな SSO を実現するには: (D) Salesforce を SAML IdP として設定し、Connected App をポータルの SP として構成します。ポータルへのアクセスは Salesforce の App Launcher から行います。これにより既存の Salesforce 認証を活用してシームレスな SSO が実現できます。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=3
,14,ユニバーサル コンテナ (UC) は、既存の Active Directory インフラストラクチャとセールスフォースの間で SSO を有効にしたいと考えています。IT チームは、すべてのユーザーを Active Directory で管理することを好み、プロファイル、役割、およびグループの適切な割り当てを含め、Salesforce でユーザーの初期設定を直接行うことは避けたいと考えています。Salesforce でユーザーをプロビジョニングするために UC が使用すべき最適なソリューションを 2 つ選択してください。2つの答えを選択してください,A. Salesforce REST API を使用して、Active Directory から Salesforce にユーザーを同期します。 | B. App Exchange 製品を使用して、Active Directory から Salesforce にユーザーを同期します。 | C. Active Directory フェデレーション サービスを使用して、Active Directory から Salesforce にユーザーを同期します。 | D. Identity Connect を使用して、ユーザーを Active Directory から Salesforce に同期します。,"B,D",Active Directory から Salesforce へのユーザー同期と SSO の実現: (B) AppExchange 製品 (Okta 等のAD同期ツール) は AD から Salesforce へのユーザー同期と属性マッピングを提供; (D) Salesforce Identity Connect は AD から Salesforce へのユーザー同期を行い、プロファイル・ロール・グループの割り当てをサポートします。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=3
,15,Universal Containers (UC) には、オフィスの外にいることが多いユーザー向けに、社内専用のカスタム モバイル請求アプリケーションがあります。アプリは、Salesforce で接続アプリとして構成されます。このアプリの性質上、UC はアプリへのアクセスを適切に保護するための適切な措置を講じたいと考えています。UCを作成するための推奨事項はどれですか? 2つの答えを選択してください,A. モバイル アプリのすべてのユーザーに対してシングル サインオンの使用を禁止します。 | B. Connected App を使用するには、High Assurance セッションが必要です。 | C. すべてのアプリ ユーザー プロファイルのログイン IP 範囲を内部ネットワークに設定します。 | D. ログイン プロセスの追加部分として Google Authenticator を使用する,"B,D",社内専用のカスタムモバイル請求アプリを適切にセキュア化するには: (B) 高保証セッションを必要とする設定により、接続アプリアクセスに追加の認証ステップ (MFA等) を要求; (D) Google Authenticator (TOTP アプリ) を使用して 2 要素認証を実装します。ログイン IP 範囲 (C) はモバイルアクセスをブロックし、SSO の禁止 (A) は不要な摩擦を生みます。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=3
,16,Universal Containers (UC) は従業員のアイデンティティ ストアとして Active Directory (AD) を使用しており、ネットワーク アクセスには引き続きそうする必要があります。UC は大規模な変革プログラムを実施しており、すべてのエンタープライズ アプリケーションを Salesforce、Workday、SAP HANA などのクラウド プラットフォームに移行しています。UC は、すべてのサードパーティ クラウド アプリケーションにアクセスするための SSO ソリューションを実装する必要があり、CIO はアイデンティティとアクセス管理のすべてのニーズに Salesforce を使用する傾向があります。UC が従業員のために必要とする Salesforce ライセンスのタイプはどれですか?2 つの答えを選択してください,A. 企業コミュニティおよび ID ライセンス | B. Identity および Identity Connect ライセンス | C. Chatter のみおよび ID ライセンス | D. Salesforce および Identity Connect ライセンス,"B,D",Active Directory を企業 IdP として使用し、ユーザーデータの同期とプロファイル・権限セットの自動割り当てを行うには: (B) Identity Connect は AD から Salesforce へのユーザー同期および AD グループに基づくプロファイル・権限セット割り当てをサポートする最適なソリューションです。ADFS (C) は SSO のみ提供し、ユーザー属性の同期機能はありません。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=4
,17,ユニバーサル コンテナ (UC) は複数組織戦略を実装しており、salesforce ユーザー プロファイルの管理を一元化したいと考えています。Salesforce プロファイルを中央の記録システムから管理できるようにするために、アーキテクトは何を推奨する必要がありますか?,A. 各アサーションでプロファイル ID を渡す SAML IDP に jit プロビジョニングを実装します。 | B. 1 つの組織で、他の組織プロファイルを同期する Apex スケジュール済みジョブを作成します。 | C. 必要に応じてユーザー プロファイルを更新する委任認証を実装します。 | D. Oauthjwt フローを実装して、システム間でプロファイル資格情報を渡します。,A,複数組織戦略でユーザープロファイル管理を一元化するには、1 つの Salesforce 組織を IdP として構成し、他の組織を SP として設定します。SAML JIT プロビジョニングを使用することで、AD グループに基づいてプロファイルを自動割り当てできます。Identity Connect を IdP として使用することで、AD からの属性同期も可能です。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=4
,18,ユニバーサル コンテナー (UC) には、認証に Facebook を使用するカスタマー コミュニティがあります。UC は、Facebook プロファイルの変更が適切な顧客コミュニティ ユーザーに反映されるようにしたいと考えています。この要件はどのように満たすことができますか?,A. 登録ハンドラ クラスで updateuser() メソッドを使用します。 | B. Facebook と Salesforce の間で SAML ジャストインタイム プロビジョニングを使用する | C. Facebook から受信した署名付きリクエストの情報を使用します。 | D. 毎晩 Facebook を呼び出すスケジュール ジョブを開発します。,C,Facebook 認証を使用するカスタマーコミュニティで Facebook プロフィールの変更を Salesforce に反映させるには、Auth.RegistrationHandler の updateUser メソッドを実装します。このメソッドは既存ユーザーが認証プロバイダー経由でログインするたびに呼び出され、Facebook の最新プロフィールデータを取得して Salesforce ユーザーレコードを更新できます。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=4
,19,広告会社の CMO は、ID およびアクセス管理 (IAM) のスペシャリストを招待して、Salesforce Experience Cloud で会社*のログインおよび登録エクスペリエンスを構成するための Salesforce のすぐに使える機能について話し合うように依頼しました。CMO は、会社のロゴ、背景色、ログイン ボタンの色、および外部 URL からの動的な右フレームを使用して、ログイン ページをブランディングしようとしています。IAM スペシャリストが推奨する 2 つのソリューションはどれですか?2つの答えを選択してください,A. Experience Builder を使用して、ブランド化されたリセットおよびパスワードを忘れたページを作成します。 | B. Experience Cloud でブランディング要件のカスタム ページを作成します。 | C. リセットおよびパスワードを忘れた機能用のカスタム サイト ページを作成します。 | D. ログイン & 登録ページは、コミュニティ管理設定でブランド化できます。,"A,D",マルチブランドの CIAM ソリューションにおいて特定のブランド体験を提供するには: (A) Experience ID (expid) を OAuth/OIDC/SAML フローの URL パラメーターとして渡し、ログインページを動的にブランド表示する; (D) Audience ID を共有クッキーに設定する方法もあります。expid パラメーターは Salesforce のマルチブランド CIAM における標準的なアプローチです。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=4
,20,Universal Containers (UC) は、既存の Salesforce インスタンスの上に構築された新しい顧客 ID およびアクセス管理ソリューションを展開しています。UC は、顧客が Facebook、Google、およびその他のソーシャル サインオン プロバイダーを使用してログインできるようにしたいと考えています。すべてのソーシャル サインオン プロバイダーが OpenID Connect をサポートしていると仮定して、この機能を UC で有効にするにはどうすればよいですか?,A. 各ソーシャル サインオン プロバイダーの認証プロバイダーと登録ハンドラーを構成します。 | B. ソーシャル サインオン プロバイダーごとに、シングル サインオン設定と登録ハンドラーを構成します。 | C. ソーシャル サインオン プロバイダーごとに、認証プロバイダーと Just-In-Time (JIT) ハンドラーを構成します。 | D. ソーシャル サインオン プロバイダーごとにシングル サインオン設定と JIT ハンドラーを構成します。,A,新しいカスタマー ID およびアクセス管理ソリューションを Salesforce インスタンス上に構築する際、Experience Builder ページは最小限のカスタマイズでブランドに合わせたログインページを提供します。また、カスタム登録ページをサポートし、セルフサービス登録フローを簡単に設定できます。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=4
,21,テクノロジー企業は、従業員向けに外部ベンダーのウェルネス アプリケーションを使用して ID ソリューションをセットアップしています。ユーザー属性は、ID トークンでウェルネス アプリケーションに返す必要があります。要件を満たすために、ID アーキテクトはどの認証メカニズムを推奨する必要がありますか?,A. OpenID コネクト | B. ユーザー エージェント フロー | C. JWT Bearer Token Flow | D. Web サーバー フロー,A,"OpenID Connect (OIDC) は OAuth 2.0 を拡張し、ユーザー属性クレームを含む ID トークン (JWT) を返します。外部ベンダーのウェルネスアプリケーションにユーザー属性を ID トークンで返すには OIDC が最適です。OAuth 2.0 フロー (B, C, D) だけではアクセストークンを提供しますが、ユーザー属性を含む ID トークンは返しません。",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=5
,22,展示品を参照してください。Outfitters（NTO）は、Heroku上のアプリケーションのアイデンティティ管理にExperience Cloudを使用しています。Heroku上のアプリケーションは、Northern Trail ShoesとNorthern Trail Shirtsという2つのブランドに対応する必要があります。ユーザーはコミュニティにログインする前に、Herokuで2つのブランドのいずれかを選択する必要があります。その後、アプリはSalesforce Experience Cloudサイトに対してOAuth2.0による認証を実行します。NTO は、認証前に Heroku で選択されたユーザーのブランド設定に基づいて、ログイン ページのイメージが動的にレンダリングされるようにしたいと考えています。上記の要件を満たすために、アイデンティティ アーキテクトは何をすべきでしょうか?,A. ブランドごとに異なるコミュニティを作成し、Apex で記述されたカスタム ログイン コントローラを使用してユーザーを適切なコミュニティにリダイレクトします。 | B. Experience Builder を使用して複数のログイン画面を作成し、実行時にログインフローを使用して異なるログイン画面にルーティングします。 | C. community-url/services/oauth2 に認可リクエストを送信してサードパーティのサービスを認可します。/authorize/cookie_value。 | D. community-url/services/oauth2 に認可リクエストを送信してサードパーティのサービスを認可します。/authonze/expid_value。,D,Heroku アプリから Experience Cloud サイトへの OAuth 2.0 認可を行う際、ブランド選択に基づいてログインページを動的にレンダリングするには、認可リクエストを community-url/services/oauth2/authorize/expid_値 に送信します。expid (Experience ID) パラメーターにより、Salesforce は対応するブランドのログインページを表示します。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=5
,23,Salesforce で 2 要素認証 (2FA) を有効にすることで軽減できる 2 つのセキュリティ リスクはどれですか?2つの答えを選択してください,A. ラップトップから離れ、Salesforce からログアウトしないユーザー。 | B. 公衆 Wi-Fi アクセス ポイントから Salesforce にアクセスするユーザー。 | C. Facebook のパスワードと同じパスワードを選択しているユーザー。 | D. 推測しやすいパスワード リセットの質問を作成するユーザー。,"B,C",Salesforce で 2 要素認証 (2FA) を有効にすることで軽減できるセキュリティリスク: (B) パブリック Wi-Fi からのアクセス — クレデンシャルが傍受されても第 2 要素がなければアクセスできない; (C) Facebook と同じパスワードを使用しているユーザー — Salesforce パスワードが漏洩しても第 2 要素でブロックできる。ノートパソコン放置 (A) やセキュリティ質問 (D) は 2FA では防止できません。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=5
,24,Universal Containers は、OAuth を使用して Salesforce Identity によって保護される Web アプリケーションを作成しています2.0 Web サーバー フローは、OAuth 2.0 認証コード付与タイプを使用します)。このフローに適用される OAuth の概念を 3 つ選択してください。3つの答えを選択してください,A. 検証 URL | B. クライアント シークレット | C. アクセストークン | D. スコープ,"B,C,D",OAuth 2.0 Web サーバーフロー (Authorization Code Grant) に適用される概念: (B) Client Secret — サーバーが認可コードをトークンに交換する際に使用; (C) Access Token — API アクセスに使用する最終的な出力; (D) スコープ — アプリが要求する権限を定義します。Verification URL (A) はデバイスフロー固有であり、Web サーバーフローには含まれません。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=5
,25,メーカーは、ディスプレイの入力または機能が制限された Internet of Things (IoT) デバイスの登録を提供したいと考えています。どの Salesforce OAuth 認証フローを使用する必要がありますか?,A. OAuth 2.0 JWT Bearer 方法 | B. OAuth 2.0 デバイス フロー | C. OAuth 2.0 ユーザーエージェントフロー | D. OAuth 2.0 アセット トークン フロー,B,IoT デバイスや表示入力機能が制限されたデバイスでは、OAuth 2.0 デバイスフロー (Device Flow) が適しています。デバイスは URL とコードを表示し、ユーザーは別のデバイス (スマートフォン等) で認証します。デバイスは定期的にトークンエンドポイントをポーリングして認可を確認し、アクセストークンを取得します。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=5
,26,Universal Containers (UC) は、配送ベンダーの 1 つとして Global Shipping (GS) を使用しています。GS の地域責任者は、ケースを使用して商品の損傷を報告するために、UC の Salesforce インスタンスにアクセスする必要があります。地域のリードは、地域の配送 KPI を追跡するためにダッシュボードにアクセスする必要もあります。UC は社内でキャパシティ プランニングにサードパーティのクラウド分析ツールを使用しており、GS 従業員の一部にこのツールへのアクセスを提供することを決定しました。地域のリーダーに加えて、GS キャパシティ プランニング チームもこのツールへのアクセスから恩恵を受けるでしょう。分析ツールにアクセスするために、UC IT は内部ユーザーの ID プロバイダーとして Salesforce を設定しており、GS ユーザーに対しても同じアプローチに従いたいと考えています。GS Tregional Lead と GS Capacity Planner に最も適切なライセンスの種類は何ですか? 2 つの答えを選択してください,A. GS 地域リーダー向けの Customer Community Plus ライセンスおよび GS キャパシティ プランナー向けの外部 ID。 | B. GS Regional Lead 向けの Customer Community Plus ライセンスと GS Capacity Planner 向けの Customer Community ライセンス。 | C. GS 地域リーダー向けの ID ライセンスおよび GS キャパシティ プランナー向けの外部 ID ライセンス。 | D. GS 地域リード向けのカスタマー コミュニティ ライセンスと GS キャパシティ プランナー向けの ID ライセンス。,"A,D",GS 地域リードは Cases と Dashboard アクセスが必要 (Customer Community Plus ライセンス)、GS キャパシティプランナーは外部分析ツールへの SSO アクセスのみ必要 (Identity ライセンス)。したがって: (A) GS 地域リード向け Customer Community Plus ライセンスと (D) GS キャパシティプランナー向け Identity ライセンスが適切です。,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-JPN-exam-questions.html?p=6
