duplicate,#,question,choices,answer,explanation,source
,60,"Universal Containers (UC) では、運用レポートのために SF で利用できる顧客関連のケースを 2 年間必要としています。2 年を超えて 7 年以内のケースは、オンデマンドでサービス エージェントに提供する必要があります。UC では年間 500 万件の症例が発生しています。
データ アーキテクトが推奨すべきデータ アーカイブ戦略は 2 つありますか? 2 つのオプションを選択してください。",A. 2年以上前のケースにはカスタムオブジェクトを使用し、夜間バッチを使用して移動します。 | B. 2年以上前のケースを外部データベースに同期し、サービスエージェントにデータベースへのアクセスを提供します。 | C. 2年以上前のケースにはBigオブジェクトを使用し、夜間バッチを使用して移動します。 | D. Herokuと外部オブジェクトを使用して2年以上前のケースを表示し、一括APIを使用してSalesforceから完全に削除します。,"C,D","A. 2年以上前のケースにはカスタムオブジェクトを使用し、夜間バッチを使用して移動します。
不正解。カスタムオブジェクトは大量データの格納には不向きで、パフォーマンスの低下やスケーラビリティの問題が発生する可能性があります。

B. 2年以上前のケースを外部データベースに同期し、サービスエージェントにデータベースへのアクセスを提供します。
不正解。この方法も有効ですが、Herokuと外部オブジェクトの組み合わせの方が、Salesforceとの連携がスムーズでユーザーエクスペリエンスが向上します。

C. 2年以上前のケースにはBigオブジェクトを使用し、夜間バッチを使用して移動します。
正解。Bigオブジェクトは大規模データを効率的に格納でき、夜間バッチを使用することで運用への影響を最小限にしながらデータを移動できます。

D. Herokuと外部オブジェクトを使用して2年以上前のケースを表示し、一括APIを使用してSalesforceから完全に削除します。
正解。Herokuは外部データの格納とアクセスに優れ、外部オブジェクトを使うことでSalesforceから直接データにアクセスできます。一括APIを使用してデータを効率的に削除することで、システムのパフォーマンスを維持できます。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,61,"Universal Container (UC) は長年にわたってデータを蓄積しており、Salesforce 組織からデータを削除したことはありません。UC は現在、組織内のストレージ割り当てを超えています。UC は現在、組織から未使用のものを削除するオプションを探しています。組織からのレコード数を減らすためにデータ アーキテクトが行うべき 3 つの推奨事項はどれですか?
3 つの答えを選択してください",A. Bulk API で完全削除を使用して、Salesforce からレコードを完全に削除します。 | B. Apex バッチで完全削除を使用して、Salesforce からレコードを完全に削除します。 | C. 過去 3 年間に変更または使用されていないオブジェクト内のレコードを特定します。 | D. Rest API を使用して、Salesforce 組織からレコードを完全に削除します。 | E. Salesforce から削除する前に、エンタープライズ データ ウェアハウス (EDW) にレコードをアーカイブします。,"A,C,E","A. Bulk API で完全削除を使用して、Salesforce からレコードを完全に削除します。
Bulk APIを使用すると、大量のレコードを一度に完全に削除することができ、ストレージの節約に効果的です。完全削除はゴミ箱を経由せずに直接削除されます。

B. Apex バッチで完全削除を使用して、Salesforce からレコードを完全に削除します。
Apexバッチは大量のデータを処理するために使用されますが、Bulk APIの方が大量のデータ削除には効率的です。Apexバッチはより小規模な処理に適しています。

C. 過去 3 年間に変更または使用されていないオブジェクト内のレコードを特定します。
過去3年間に変更または使用されていないレコードを特定することで、不要なデータを削除し、ストレージの使用量を減らすことができます。

D. Rest API を使用して、Salesforce 組織からレコードを完全に削除します。
REST APIを使用してレコードを削除することは可能ですが、Bulk APIの方が大量のデータ削除にはより適しています。REST APIは適度な量のデータ削除に適しています。

E. Salesforce から削除する前に、エンタープライズ データ ウェアハウス (EDW) にレコードをアーカイブします。
データを削除する前に、EDWにアーカイブすることで、必要に応じて将来的にアクセスできるようにし、重要なデータの安全性を確保します。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,62,"UC 開発者は、SOQL クエリを使用してカスタムリストビューを設定する Apexコントローラを使用する新しい Lightning コンポーネントを作成しました。ユーザーからは、コンポーネントが頻繁にロードに失敗し 、タイムアウト エラーが返されるとの苦情が寄せられています。
データ アーキテクトは、クエリに時間がかかりすぎる理由を特定するためにどのツールを使用する 必要がありますか?",A. Splunk を使用してシステム ログをクエリし、トランザクション時間と CPU 使用率を調べます。 | B. 開発者コンソールでクエリ プラン ツールを有効にして使用します。 | C. Salesforce のクエリ オプティマイザーを使用して、開発者コンソールでクエリを分析します。 | D. Salesforce サポートでチケットを開き、トランザクション ログを取得して処理時間を分析します。,B,"A. Splunk を使用してシステム ログをクエリし、トランザクション時間と CPU 使用率を調べます。
Splunkは一般的なログ分析ツールで、システム全体のパフォーマンスを監視するのに役立ちますが、特定のSOQLクエリのパフォーマンス問題を直接診断するための最適なツールではありません。

B. 開発者コンソールでクエリ プラン ツールを有効にして使用します。
クエリ プラン ツールは、SOQLクエリの実行計画を分析し、クエリのコストを評価してパフォーマンスのボトルネックを特定するのに最適です。これにより、クエリの最適化が可能になります。

C. Salesforce のクエリ オプティマイザーを使用して、開発者コンソールでクエリを分析します。
Salesforceには専用のクエリ オプティマイザーというツールはありません。クエリの最適化には開発者コンソールのクエリ プラン ツールを使用するのが適切です。

D. Salesforce サポートでチケットを開き、トランザクション ログを取得して処理時間を分析します。
Salesforceサポートにチケットを開くことは有効なエスカレーション手段ですが、クエリのパフォーマンス問題の診断には開発者コンソールのクエリ プラン ツールを使用することが推奨されます。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,63,Salesforce は、Ursa Major Solar の異種マルチシステム ERP 環境に導入されています。Ursa Major Solar は、システム間のデータ同期を維持したいと考えています。 この目標を達成するには、どの 2 つのテクニックを使用する必要がありますか? (2つお選びください。),A. Salesforce を ERP 環境と統合します。 | B. ワークベンチを利用してシステム内のファイルを更新します。 | C. MDM 戦略を利用して、単一の真実の情報源の概要を説明します。 | D. 同期レポートとダッシュボードを構築します。,"A,C","A. Salesforce を ERP 環境と統合します。
正解。SalesforceとERP環境の統合により、データのリアルタイムな同期が可能になります。APIやミドルウェアを使用して、双方向のデータフローを実現できます。

B. ワークベンチを利用してシステム内のファイルを更新します。
不正解。ワークベンチはデータの手動操作には便利ですが、システム間の継続的なデータ同期には適していません。リアルタイム同期を維持する手段としては不十分です。

C. MDM 戦略を利用して、単一の真実の情報源の概要を説明します。
正解。MDM（マスターデータ管理）戦略は、データの一貫性と品質を確保するために重要です。これにより、異なるシステム間でのデータの整合性を維持できます。

D. 同期レポートとダッシュボードを構築します。
不正解。レポートとダッシュボードはデータの可視化ツールであり、データの同期を直接的に実現するものではありません。データの監視には有効ですが、同期には貢献しません。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,64,"Universal Containers (UC) は、10分ごとに更新されるコンテナの温度と湿度に関する情報を UC に提供するスマートコンテナで構成される、新しい IoTテクノロジを実装しています。この技術を搭載したコンテナは約 10,000基あり、その数は今後 5 年間で 50,000基に増加すると予想されています。Salesforceユーザーが各コンテナの現在および過去の温度と湿度のデータにアクセスできることが重要です。推奨される解決策は何ですか?",A. 既存のコンテナ カスタム オブジェクトに温度と湿度の新しいカスタムフィールドを作成し、コンテナごとに一意の外部 IDフィールドを作成します。これらのカスタムフィールドは、新しいメジャーを受信すると更新されます。 | B. 新しいコンテナ読み取りカスタムオブジェクトを作成します。これは、特定のコンテナに対する新しいメジャーを受信したときに作成されます。Container Reading カスタム オブジェクトには、コンテナオブジェクトとの主従関係があります。 | C. 特定のコンテナの最後の湿度と温度のデータを表示し、UC の既存のデータウェアハウスから関連データを取得して履歴傾向を表示できる新しい Lightningコンポーネントを作成します。 | D. 特定のコンテナに対する新しいメジャーを受信したときに作成される、コンテナとの主従関係を持つ新しいコンテナ読み取りカスタムオブジェクトを作成します。1時間ごとに実行されるアーカイブ プロセスを実装します。,D,"A. 既存のコンテナ カスタム オブジェクトに温度と湿度の新しいカスタムフィールドを作成し、コンテナごとに一意の外部 IDフィールドを作成します。これらのカスタムフィールドは、新しいメジャーを受信すると更新されます。
不正解です。カスタムフィールドを使用して温度と湿度データを更新すると、大量データの更新が頻繁に発生し、パフォーマンスの低下が懸念されます。

B. 新しいコンテナ読み取りカスタムオブジェクトを作成します。これは、特定のコンテナに対する新しいメジャーを受信したときに作成されます。Container Reading カスタム オブジェクトには、コンテナオブジェクトとの主従関係があります。
不正解です。「コンテナ読み取り」オブジェクトを作成するのは良いアイデアですが、アーカイブ機能がなく、長期的にデータが増加する際に管理が難しくなります。

C. 特定のコンテナの最後の湿度と温度のデータを表示し、UC の既存のデータウェアハウスから関連データを取得して履歴傾向を表示できる新しい Lightningコンポーネントを作成します。
不正解です。Lightningコンポーネントはデータの表示には適していますが、データの保存やアーカイブには対応していないため、長期的なデータ管理には適していません。

D. 特定のコンテナに対する新しいメジャーを受信したときに作成される、コンテナとの主従関係を持つ新しいコンテナ読み取りカスタムオブジェクトを作成します。1時間ごとに実行されるアーカイブ プロセスを実装します。
正解です。コンテナ読み取りオブジェクトを作成し、主従関係によりコンテナと関連付けることで、効率的なデータ管理が可能です。さらに、1時間ごとにアーカイブプロセスを実行することで、データ量を抑え、長期的なパフォーマンス維持が実現します。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,65,Universal Containers には、項目履歴を追跡したい多数の商談項目 (100) があります。この要件を満たすためにアーキテクトが実行すべき 2 つのアクションはどれですか? 2 つの答えを選択してください。,A. 変更時にレコードのコピーを保存するカスタム オブジェクトを作成します。 | B. カスタム オブジェクトを作成して、以前のフィールド値と新しいフィールド値を保存します。 | C. 分析スナップショットを使用して、変更時にレコードのコピーを保存します。 | D. [商談セット履歴追跡] ページで 100 個のフィールドを選択します。,"A,B","A. 変更時にレコードのコピーを保存するカスタム オブジェクトを作成します。
正解です。変更が発生するたびにレコードのコピーを保存するカスタムオブジェクトを作成することで、履歴データを効率的に管理できます。この方法により、履歴データを詳細に追跡することが可能です。

B. カスタム オブジェクトを作成して、以前のフィールド値と新しいフィールド値を保存します。
正解です。カスタムオブジェクトを利用して、変更前と変更後のフィールド値を保存することで、100項目すべての履歴を効率的に追跡することができます。これにより、変更の詳細な記録を保持できます。

C. 分析スナップショットを使用して、変更時にレコードのコピーを保存します。
不正解です。分析スナップショットは、定期的なデータスナップショットを取得するために使用され、リアルタイムの変更履歴を追跡するには適していません。変更が発生するたびに履歴を記録する要件を満たしません。

D. [商談セット履歴追跡] ページで 100 個のフィールドを選択します。
不正解です。Salesforceの標準機能である項目履歴追跡は、フィールド数に制限があり、100項目すべてを追跡することはできません。したがって、この方法では要件を満たすことができません。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,66,Universal Container (UC) は、自社開発の CRM ソリューションを Salesforce に置き換えようとしています。UC は、履歴レコードをレガシー システムに保持しながら、運用 (オープンでアクティブな) レコードを Salesforce に移行することを決定しました。UC は、履歴レコードを Salesforce で利用できるようにしたいと考えています。ビジネス要件を満たすためにデータ アーキテクトはどのソリューションを推奨する必要がありますか?,A. リアルタイム統合を活用してレコードを Salesforce に取り込みます。 | B. すべてのデータを Salesforce に持ち込み、1 年後に削除します。 | C. マッシュアップを利用して Salesforceにて履歴レコードを表示します。 | D. レガシー システムに移行してレコードを表示するためのチェア ソリューションを構築します。,C,"A. リアルタイム統合を活用してレコードを Salesforce に取り込みます。
不正解。リアルタイム統合は複雑で、履歴レコードを必要なときに参照するという要件に対して過剰なソリューションです。

B. すべてのデータを Salesforce に持ち込み、1 年後に削除します。
不正解。全データをSalesforceに持ち込むのは非効率でコストがかかり、履歴データの長期保持要件にも適していません。

C. マッシュアップを利用して Salesforceにて履歴レコードを表示します。
正解。マッシュアップは外部システムからリアルタイムにデータを取得し表示するための方法で、履歴レコードを効率的に参照できます。

D. レガシー システムに移行してレコードを表示するためのチェア ソリューションを構築します。
不正解。チェアソリューション（実際にはChairという概念はありませんが）は実装が複雑で、効率的に履歴レコードを参照するのに適していません。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,67,"Universal Containers (UC) は会社の半分を売却中です。この分割の一環として、UC の主要な Salesforce 組織は組織 A と組織 B の 2 つに分割されます。UC はこれらの要件をデータ アーキテクトに提出しました。
1. 組織 B のデータ モデルは、さまざまなオブジェクト、項目、選択リストの値によって大幅に変化します。
2. コンプライアンス上の理由から、300 万件のレコードを組織 A から組織 B に移行する必要があります。
3. 移行は分割前に次の 2 か月以内に行う必要があります。
日付を正常に移行するには、データ アーキテクトはどの移行戦略を使用する必要がありますか?",A. 移行を調整するための ETL ツールとして使用します。 | B. エクスポートにはデータ ローダーを使用し、インポートにはデータ インポート ウィザードを使用します。 | C. Bulk API を使用するスクリプトを作成します。 | D. Salesforce CLI を使用してクエリ、エクスポート、インポートを行う,C,"A. 移行を調整するための ETL ツールとして使用します。
ETLツールは複雑なデータ変換に適していますが、Salesforceの大規模データ移行には最適でないことが多く、APIによる自動化には向きません。

B. エクスポートにはデータ ローダーを使用し、インポートにはデータ インポート ウィザードを使用します。
データ ローダーは大量データのエクスポートに適していますが、データ インポート ウィザードは大量データのインポートには適さず、移行には不十分です。

C. Bulk API を使用するスクリプトを作成します。
Bulk APIは大量データ移行に最適で、高速かつ効率的に300万件のレコードを移行できます。また、スクリプト化することで自動化も容易です。

D. Salesforce CLI を使用してクエリ、エクスポート、インポートを行う
Salesforce CLIはスクリプトベースの操作が可能ですが、大規模データ移行にはBulk APIの方がより適しており、効率的にデータを処理できます。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,68,"Universal Containers (UC) は、販売組織全体に Sales Cloud を実装し、顧客のプロジェクトの詳細と従業員の勤務可能時間を保存する project_c というカスタム オブジェクトを構築しました。
次の要件が必要です。 財務チームの個人のサブネットは、従業員の稼働状況を報告および調整するためにプロジェ クト オブジェクトにアクセスする必要があります。 財務ユーザーは販売オブジェクトにはアクセスしませんが、カスタム オブジェクトを操作する必要があります。
データ アーキテクトは、要件を最もよく満たす財務チームにどのライセンス タイプを推奨しますか?",A. サービスクラウド | B. セールスクラウド | C. ライトニングプラットフォームスタート | D. ライトニングプラットフォームプラス,D,"A. サービスクラウド
不正解です。
サービスクラウドライセンスは、ケース管理やカスタマーサポートに関連する機能にアクセスするためのライセンスです。財務チームが必要とするカスタムオブジェクトへのアクセスには過剰な機能が含まれています。

B. セールスクラウド
不正解です。
セールスクラウドライセンスは、主に営業活動に関連する機能にアクセスするためのライセンスです。財務チームが必要とするカスタムオブジェクトへのアクセスには不適切であり、不要な機能が多く含まれます。

C. ライトニングプラットフォームスタート
不正解です。
ライトニングプラットフォームスタートライセンスは、基本的なカスタムオブジェクトへのアクセスを提供します。しかし、複雑な操作や高度なカスタマイズを行うには制限があります。財務チームの要件を完全に満たすには不十分です。

D. ライトニングプラットフォームプラス
正解です。
ライトニングプラットフォームプラスライセンスは、カスタムオブジェクトやカスタムアプリケーションへの高度なアクセスを提供します。標準のSalesforce機能が不要なユーザーに適しており、財務チームの要件を最もよく満たします。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,69,"UC はレガシー システムから SF にデータを移行しています。UC は、移行されるレコードに関する次の情報を保存したいと考えています。
– 作成日と最終変更日の日付タイムスタンプ。
– Salesforce に移行される非アクティブなユーザーに属するレコードの所有権。",レコードの日付タイムスタンプと所有権を保持するために、データ アーキテクトが推奨する 2 つのソリューションはどれですか? 答えを 2 つ選択してください。,"B,C","A. SF にケースを記録して、これらのフィールドを更新します
不正解。ケースを記録することは問題解決に役立つかもしれませんが、データ移行時の作成日や最終変更日タイムスタンプの保持や非アクティブなユーザーの所有権の保持には適していません。

B. 非アクティブな所有者権限を持つ更新レコードを有効にする
正解。非アクティブなユーザーの所有権を保持する設定を有効にすることで、レコードの所有者が非アクティブであってもデータの整合性を保つことができます。

C. レコード作成許可時に監査フィールドの設定を有効にする
正解。データ移行時に監査フィールドを有効にすることで、元のシステムからの作成日や最終変更日のタイムスタンプを正確に保持することができます。

D. すべて変更およびすべて表示権限を有効にします
不正解。すべての変更および表示権限を有効にすることはデータ移行時の特定の監査フィールドや所有権の保持に直接関係しません。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,70,"NTO は自社ブランドをフランチャイズ化することを決定しました。導入すると、1,000 のフランチャイズ加盟者がポータルを通じて BTO の製品情報にアクセスし、大規模顧客の売上と機会を追跡できるようになります。フランチ ャイズ加盟者は、月次および四半期ごとの売上レポートと予測を実行したり、ダッシュボー ドでレポートを表示したりすることもできます。
これらの機能をフランチャイジーに提供するには、NTO がどのライセンスを必要としますか?",A. Salesforce Sales Cloud ライセンス | B. Lightning Platform ライセンス | C. カスタマーコミュニティライセンス | D. パートナーコミュニティライセンス,D,"A. Salesforce Sales Cloud ライセンス
不正解です。
内部ユーザー向けのライセンスであり、外部のフランチャイズ加盟者には適していません。主に社内の営業チームが使用するための機能が含まれています。

B. Lightning Platform ライセンス
不正解です。
プラットフォームの基本機能を提供するライセンスで、商談や売上の追跡、レポート、ダッシュボードの機能は含まれていません。フランチャイズ加盟者の要件には不適です。

C. カスタマーコミュニティライセンス
不正解です。
顧客が自分のデータやケースを管理するためのライセンスで、商談管理やパートナー機能を提供するためには不十分です。主に顧客サポートに適しています。

D. パートナーコミュニティライセンス
正解です。
フランチャイズ加盟者が商談、売上、レポート、ダッシュボードを管理するための機能を提供するのに最適なライセンスです。フランチャイズ管理に必要なすべての機能が含まれています。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,71,"米国は Salesforce を導入しており、Salesforce を使用して顧客の苦情を追跡し、製品に関するホワイト ペーパーを提供し、サブスクリプション (有料) ベースのサポートを提供する予定です。 米国のユーザーが米国の要件を満たすにはどのライセンス タイプが必要ですか?
A. Lightning プラットフォーム スターター ライセンス
B. サービス クラウド ライセンス
C. Salesforce ライセンス
D. Sales Cloud ライセンス",,B,"A. Lightning プラットフォーム スターター ライセンス
不正解です。カスタムアプリケーションの開発と実行に適していますが、標準的な顧客サポート機能は含まれていません。サポートケースの管理やナレッジベースの提供には不適切です。

B. サービス クラウド ライセンス
正解です。顧客の苦情を追跡し、ホワイトペーパーを提供し、サブスクリプションベースのサポートを提供するための完全なサービス機能を備えています。

C. Salesforce ライセンス
不正解です。包括的なCRM機能を提供しますが、サービスクラウドライセンスほど顧客サポートに特化していません。特に顧客サポート機能が必要な場合には不十分です。

D. Sales Cloud ライセンス
不正解です。営業管理に特化しており、顧客サポート機能は限定的です。顧客の苦情管理やサブスクリプションサポートには不適切です。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,72,Ursa Major Solar には毎年 100 万件以上の注文があります。各注文には平均 10 件の明細が含まれます。最高経営責任者 (CEO) は、営業担当者に、各顧客が前年比でどれだけの収益を上げているかを確認する必要があります。ただし、Salesforce のデータ ストレージが不足しています。このシナリオには、データ アーカイブのどのアプローチが適切ですか?,A. 注文品目を毎年エクスポートして削除します。後でデータが必要になった場合に備えて、zip ファイルに保存します。 | B. 注文金額データを毎年集計してカスタム オブジェクトに保存します。それらの注文と注文品目を削除します。 | C. 注文と注文品目を毎年エクスポートして削除します。後でデータが必要になった場合に備えて、zip ファイルに保存します。 | D. 注文と注文品目を毎年削除します。顧客が別のシステムに注文情報を持っていることを確認します。,B,"A. 注文品目を毎年エクスポートして削除します。後でデータが必要になった場合に備えて、zip ファイルに保存します。
不正解です。この方法では注文データ自体が残るため、ストレージ問題の解決には不十分です。また、後でデータにアクセスすることが困難になる可能性があります。

B. 注文金額データを毎年集計してカスタム オブジェクトに保存します。それらの注文と注文品目を削除します。
正解です。重要な収益データをカスタムオブジェクトに保存することで、ストレージを節約しつつ、必要な売上データの分析が可能です。

C. 注文と注文品目を毎年エクスポートして削除します。後でデータが必要になった場合に備えて、zip ファイルに保存します。
不正解です。データの保存とアクセスが困難になり、必要な時に迅速にデータにアクセスできなくなる可能性が高いです。

D. 注文と注文品目を毎年削除します。顧客が別のシステムに注文情報を持っていることを確認します。
不正解です。別のシステムに依存することはデータの一貫性とアクセス性を損なう可能性があり、Salesforce内でデータを保持する方が望ましいです。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,73,アーキテクトは、過去 2 か月以内に特定のフィールドを作成、変更、または削除したユーザーに関する情報をどのようにして見つけることができるでしょうか?,A. 他のユーザーから「アプリケーションのカスタマイズ」権限を削除します。 | B. メタデータをエクスポートし、問題のフィールドを検索します。 | C. 対象のフィールドのフィールド履歴レポートを作成します。 | D. セットアップ監査証跡をエクスポートし、問題のフィールドを見つけます。,D,"A. 他のユーザーから「アプリケーションのカスタマイズ」権限を削除します。
不正解です。権限の削除は将来の変更を防止しますが、過去の変更履歴の確認には役立ちません。設定変更の履歴を確認するためには適切な方法ではありません。

B. メタデータをエクスポートし、問題のフィールドを検索します。
不正解です。メタデータのエクスポートは現在の構成情報を提供しますが、過去の変更履歴を含むものではありません。変更履歴を確認するには他の方法が必要です。

C. 対象のフィールドのフィールド履歴レポートを作成します。
不正解です。フィールド履歴追跡はレコードのデータ変更を追跡しますが、フィールドそのものの作成、変更、削除を追跡するものではありません。

D. セットアップ監査証跡をエクスポートし、問題のフィールドを見つけます。
正解です。セットアップ監査証跡はSalesforceの設定変更履歴を記録し、フィールドの作成、変更、削除を行ったユーザーと日時を確認するためのツールです。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,74,"UC は SF CRM を使用しています。UC の営業マネージャーはデータ品質について不満を抱いており、データ品質を監視および測定 したいと考えています。 データアーキテクトがデータ品質を監視および測定するために推奨する 2 つのソリューションはどれですか?
答えを 2 つ選択してください。",A. カスタム オブジェクトとフィールドを使用して問題を特定します。 | B. データ品質レポートとダッシュボードを確認します。 | C. データ品質分析ダッシュボード アプリをインストールして実行します。 | D. データをエクスポートし、Salesforce の外部でデータの完全性をチェックします。,"B,C","A. カスタムオブジェクトとフィールドを使用して問題を特定します。
不正解。カスタムオブジェクトとフィールドはデータの構造を管理するために役立ちますが、データ品質の監視や測定には直接関与しません。

B. データ品質レポートとダッシュボードを確認します。
正解。Salesforceのレポートとダッシュボード機能は、データ品質を視覚的に監視・測定するための有力なツールです。リアルタイムでデータの整合性を確認できます。

C. データ品質分析ダッシュボード アプリをインストールして実行します。
正解。AppExchangeのデータ品質分析ダッシュボードアプリを使用することで、データ品質の詳細な監視と測定が可能になります。これにより、効率的かつ詳細な分析が行えます。

D. データをエクスポートし、Salesforce の外部でデータの完全性をチェックします。
不正解。データを外部にエクスポートしてチェックする方法は手間がかかり、リアルタイム性が失われます。内部での監視が効率的でセキュアです。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,75,"医療提供者は、Salesforce を使用して患者ケアを追跡したいと考えています。次のアクションは Salesforce にありま す
1. 支払いプロバイダー: 2 人の患者の治療費を支払う Orgas。
2. 医師: 患者にケアプランを提供し、複数の患者をサポートする必要があるため、患者情報へのアク セスが提供されます。
3. 患者: 彼らはケアを必要とする個人です。
データ アーキテクトは、アクターを Sf オブジェクトにマップする必要があります。データアーキテクトは何を選択するのが最適でしょうか?",A. 連絡先としての患者、アカウントとしての決済プロバイダー、およびアカウントとしての医師 | B. 個人取引先としての患者、取引先としての決済プロバイダー、連絡先としての医師 | C. 個人アカウントとしての患者、アカウントとしての決済プロバイダー、および個人アカウントとしての医師 | D. アカウントとしての患者、アカウントとしての決済プロバイダー、および個人アカウントとしての医師,C,"A. 連絡先としての患者、アカウントとしての決済プロバイダー、およびアカウントとしての医師
不正解です。患者を連絡先として扱うのは一般的ですが、医師をアカウントとして扱うのは適切ではありません。医師は個人であり、連絡先として管理する方が自然です。

B. 個人取引先としての患者、取引先としての決済プロバイダー、連絡先としての医師
不正解です。個人取引先は、個人をアカウントと連絡先の両方として扱う機能で、患者を個人取引先として管理するのは適切です。決済プロバイダーは組織であるため、取引先（アカウント）として管理します。医師は個人であり、個人連絡先として管理するのが適切です。

C. 個人アカウントとしての患者、アカウントとしての決済プロバイダー、および個人アカウントとしての医師
正解です。患者を個人アカウントとして扱い、医師を個人アカウントとして扱うのは適切です。

D. アカウントとしての患者、アカウントとしての決済プロバイダー、および個人アカウントとしての医師
不正解です。患者をアカウントとして扱うのは、個人を組織として扱うことになり、不適切です。また、医師を個人アカウントとして扱うのも、医師が組織に属している場合には適切でない可能性があります。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,76,本番環境のカットオーバーでは、多数の取引先レコードが従来のシステムから Salesforce にロードされます。従来のシステムには、初期ロード時にこれらのアカウントの所有権を判断するための十分な情報がありません。潜在的なパフォーマンスの問題を軽減するためにアカウント所有権を割り当てる 2 つの推奨オプションはどれですか?,A. ロール階層でこのユーザーにロールを割り当てずに、「システム ユーザー」にすべてのアカウント レコードを所有させます。 | B. 「システム ユーザー」にアカウント レコードを所有させ、このユーザーをロール階層の最下位レベルのロールに割り当てます。 | C. 上級副社長の直属となる営業部門の副社長にすべての取引先レコードを所有させます。 | D. 「システム ユーザー」にすべてのアカウント レコードを所有させ、このユーザーをロール階層の最上位のロールの一部にします。,"A,D","A. ロール階層でこのユーザーにロールを割り当てずに、「システム ユーザー」にすべてのアカウント レコードを所有させます。
正解。システムユーザーに所有権を集中させることで、初期データロードのパフォーマンスを最適化できます。ロール階層に割り当てないことで、不要なロール関連のパフォーマンス問題を回避します。

B. 「システム ユーザー」にアカウント レコードを所有させ、このユーザーをロール階層の最下位レベルのロールに割り当てます。
不正解。最下位レベルに配置すると、ロール階層全体のパフォーマンスに悪影響を与える可能性があります。上位に配置する方がデータスキューを回避できます。

C. 上級副社長の直属となる営業部門の副社長にすべての取引先レコードを所有させます。
不正解。特定の個人にすべてのレコードを集中させると、組織内の役職に依存したロール階層のパフォーマンスが低下し、管理が複雑になります。

D. 「システム ユーザー」にすべてのアカウント レコードを所有させ、このユーザーをロール階層の最上位のロールの一部にします。
正解。ロール階層の上位に配置することで、データスキューを回避し、パフォーマンスの問題を軽減します。また、管理が容易になります。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
,77,"ノーザン トレイル アウトフィッターズ (NTO) には、世帯主、企業、個人など、さまざまな顧客がいます。 そのシステム内には次の状況が存在します。
NTO には合計 500 万人の顧客がいます。
重複レコードが存在し、Salesforce を含む多くのシステムに複製されます。 このような状況を考慮すると、顧客記録の一貫した表示と明確な識別が不足しています。 顧客データの問題を解決するためにデータ アーキテクトが実行すべき 3 つのオプションはどれですか?",A. 顧客ごとに一意のグローバル顧客 ID を作成し、それを参照 ID としてすべてのシステムに保存します。 | B. Salesforce CDC を使用してすべてのシステム間で顧客データを同期し、顧客レコードの同期を維持します。 | C. データ重複ツールに投資して、すべてのシステムにわたって重複レコードを重複排除および マージします。 | D. システム全体で顧客レコードを複製し、システム間のデータの双方向同期を提供します。 | E. Salesforce の外部に顧客マスター データベースを真実のシステムとして作成し、顧客データをすべてのシステムと同期します。,"A,C,E","A. 顧客ごとに一意のグローバル顧客 ID を作成し、それを参照 ID としてすべてのシステムに保存します。
正解です。一意のグローバル顧客IDを作成することで、異なるシステム間で同一の顧客を正確に識別し、一貫した顧客情報の管理が可能になります。これにより、顧客データの整合性と識別性が向上します。

B. Salesforce CDC を使用してすべてのシステム間で顧客データを同期し、顧客レコードの同期を維持します。
不正解です。Salesforce CDCはリアルタイムでデータ変更を検出して通知するツールですが、データの一貫性維持や重複データの解決には直接役立たず、他の対策が必要です。

C. データ重複ツールに投資して、すべてのシステムにわたって重複レコードを重複排除および マージします。
正解です。データ重複ツールを使用することで、システム内およびシステム間の重複レコードを識別し、統合・排除できます。これにより、データの一貫性と正確性が向上します。

D. システム全体で顧客レコードを複製し、システム間のデータの双方向同期を提供します。
不正解です。顧客レコードを複製するとデータの一貫性が失われやすく、双方向同期は複雑でエラーが発生しやすいため、推奨されません。一貫したデータ管理を行うには適切ではありません。

E. Salesforce の外部に顧客マスター データベースを真実のシステムとして作成し、顧客データをすべてのシステムと同期します。
正解です。マスターデータベースを作成することで、すべてのシステムが共通のデータソースを参照できるようになり、データの一貫性が確保されます。また、システム間のデータ同期が容易になります。",【解答・解説付き】Salesforce認定Dataアーキテクト試験対策
