duplicate,#,question,choices,answer,explanation,source
,86,"ユニバーサル・コンテナーズは、Salesforceと接続してデータの読み取りと更新を行うモバイルアプリケーションを開発中です
適切な認証ソリューションはどれですか？",A. モバイルアプリケーションのコード内に資格情報が格納されたモバイル統合ユーザーIDを作成します。 | B. モバイルユーザーのユーザー名とパスワードを入力させ、oAuthユーザー名-パスワードフローを使用してoAuthトークンを取得します。 | C. ユーザーエージェントOAuthフローを使用してSalesforceにリダイレクトし、アクセストークンとリフレッシュトークンを取得します。 | D. モバイルユーザーのユーザー名とパスワードを入力させ、エンタープライズWSDLのlogin（）オペレーションを使用してセッションIDを取得します。,C,"【背景】  
ユニバーサル・コンテナーズは、Salesforceと接続する**モバイルアプリケーション**を開発中であり、そのアプリを使って**データの読み取りと更新を行う**必要があります。  
このようなアプリでは、ユーザーの認証とセッション管理をセキュアかつユーザーフレンドリーに実装することが求められます。Salesforceでは、OAuth 2.0 フローがこの目的のために標準提供されており、**ユーザーによる明示的な認証とトークン管理**が重要です。

【正解の理由】  
C. ユーザーエージェントOAuthフローを使用してSalesforceにリダイレクトし、アクセストークンとリフレッシュトークンを取得します。  
**ユーザーエージェントフロー（またはWebサーバーフロー）**は、Salesforceの認証サーバーにリダイレクトし、ユーザーがSalesforceのログイン画面で認証を行い、その後アクセストークンをアプリに返す方式です。  
このフローは、**ユーザーが認証情報をアプリに直接入力しないため安全性が高く、トークン管理によって再ログインの負担も軽減**されます。モバイルアプリやJavaScriptクライアント向けのベストプラクティスです。

【誤りの理由】  
A. モバイルアプリケーションのコード内に資格情報が格納されたモバイル統合ユーザーIDを作成します。  
アプリ内に資格情報（ユーザー名やパスワード）をハードコーディングするのは**セキュリティ上重大なリスク**であり、**Salesforceのセキュリティレビューでは確実に拒否される設計**です。

B. モバイルユーザーのユーザー名とパスワードを入力させ、oAuthユーザー名-パスワードフローを使用してoAuthトークンを取得します。  
ユーザー名-パスワードフローは、**信頼されたアプリケーションでのみ使用すべき**であり、**ユーザーにパスワード入力を強制するモバイルアプリでは非推奨**。また、**MFA（多要素認証）との併用が難しくなる**ため、現代的な認証要件に合致しない。

D. モバイルユーザーのユーザー名とパスワードを入力させ、エンタープライズWSDLのlogin()オペレーションを使用してセッションIDを取得します。  
これは**SOAPベースの古い認証手法**であり、**Webアプリやモバイルアプリには不向き**。また、ユーザー名・パスワードを直接アプリに入力させる点でセキュリティ的にも望ましくない。

【補足】  
モバイルアプリ開発では、**OAuthのリダイレクトベースのフロー（ユーザーエージェントフローまたはAuthorization Codeフロー）**を使うことで、ユーザーエクスペリエンスとセキュリティを両立できます。SalesforceのMFAやSAMLベースのSSOとも互換性があります。",integration designer (1).pdf
,87,"ユニバーサル・コンテナーズは、Salesforce内のデータをリアルタイムで照会・更新するネイティブモバイルアプリケーションを開発中です
Salesforce APIに関する正しい記述はどれですか？",A. Enterprise WSDLはペイロードサイズを最小化します。 | B. Rest APIはoAuthをサポートします。 | C. Enterprise WSDLはWS-Securityをサポートします。 | D. REST APIはWS-Securityをサポートします。,B,"【背景】
ユニバーサル・コンテナーズは、リアルタイムでSalesforceのデータを操作できるモバイルアプリを開発しています。このようなモバイルアプリでは、軽量で使いやすく、認証にOAuthが使えるREST APIが非常に適しています。

【正解の理由】
B. Rest APIはoAuthをサポートします。
SalesforceのREST APIは、OAuth 2.0を使用して安全に認証・認可を行うことができます。これは、モバイルやWebアプリケーションに最適な認証方式です。

【誤答の理由】
A. Enterprise WSDLはペイロードサイズを最小化します。
Enterprise WSDL（SOAP API）は型情報を含んだ重い形式で、ペイロードサイズが最小とは言えません。

C. Enterprise WSDLはWS-Securityをサポートします。
SalesforceのSOAP APIはWS-Securityの完全なサポートはしていません（一部機能はありますが、Salesforce独自のセキュリティ方式を利用するのが一般的です）。

D. REST APIはWS-Securityをサポートします。
REST APIではWS-Securityは使われません。認証はOAuth 2.0などのトークンベースで行います。

【補足情報】
REST API：軽量・使いやすい・OAuth認証が可能 → モバイルやWebアプリに適
SOAP API（Enterprise/Partner WSDL）：形式が厳格で重いが、複雑な操作に適している",integration designer (1).pdf
,88,"ユニバーサル・コンテナーズは、Salesforceと会計システム間の統合を構築しています。この統合では、Salesforceへのコールバックパターンを使用したアウトバウンドメッセージングが利用されます。セキュリティ担当者は、
認証ソリューションについて理解したいと考えています。
Salesforceに対してコールバックが自身を認証する方法は？",A. Enterprise WSDLのlogin（）オペレーションを使用して新しいセッションIDを取得する。 | B. oAuthのユーザー名-パスワードフローを使用して、セッションID用の新しいoAuthトークンを取得する。 | C. REST APIのlogin（）操作を使用して、新しいセッションIDを取得する。 | D. アウトバウンドメッセージ通知内に含まれるセッションIDを認証ヘッダーとして使用する。 | E. oAuthを使用したパートナーWSDLを使用して、セッションID用の有効なoAuthトークンを取得する。,D,"【背景】  
UC は Salesforce のアウトバウンドメッセージングを使い、会計システムへ通知を送り、処理完了後に会計システム側から Salesforce に“コールバック”して結果を返す設計です。セキュリティ担当者は、外部システムからのコールバック呼び出しがどのように認証されるかを知りたがっています。

【正解の理由】  
D. アウトバウンドメッセージ通知内に含まれるセッション ID を認証ヘッダーとして使用する。  
- アウトバウンドメッセージには、呼び出し元の Salesforce セッション ID が SOAP ヘッダーに自動的に埋め込まれます。  
- 会計システムはそのセッション ID を **`SessionHeader`** としてそのままコールバックSOAPリクエストに含めることで、Salesforce は「有効なセッションからの呼び出し」として認証します。  
- 追加の OAuth フローや明示的なログイン操作は不要で、標準のアウトバウンドメッセージ機能が一度限りのセッション認証を提供します。

【誤答の理由】  
A/C. Enterprise WSDL や REST API の `login()` 操作でセッション ID を取得するのは、外部システム側からの初回接続には使えますが、**アウトバウンドメッセージのコールバックでは不要**です。  
B/E. OAuth フロー（ユーザー名-パスワードやパートナー WSDL 経由）は、**別途明示的に実装する場合**にのみ必要で、標準アウトバウンドメッセージのコールバック認証には用いられません。

【補足情報】  
- Outbound Messaging の「SessionHeader」には、通知時点のユーザーセッションが含まれ、その有効期限内であれば任意の SOAP API 呼び出しに利用可能です。  
- コールバック受け側（Salesforce）は追加設定不要で、このセッション ID を検証してリクエストを受け付けます。",integration designer (1).pdf
,89,"ユニバーサル・コンテナーズは、自社内のSalesforceインスタンスとビジネスパートナーのフルフィルメントシステムとの統合を構築中です。セキュリティ担当者は、すべてのインターフェースにおいて各ビジネスパートナーの承認されたデータのみがアクセス可能であることを確認したいと考えています。
この要件を満たすために、アーキテクトはどのように対応すべきでしょうか？",A. 各ビジネスパートナーに、適切なデータに割り当てられた特定の役割/プロファイルを持つ共有統合ユーザー名/パスワードを提供します。 | B. 各ビジネスパートナーに独自のユーザー名/パスワードを提供し、適切なデータに割り当てられた特定の役割/プロファイルを付与します。 | C. 各ビジネスパートナーに独自のユーザー名/パスワードを提供し、適切なデータをフィルタリングするためのApexカスタムウェブサービスを提供します。 | D. 各ビジネスパートナーに独自のユーザー名/パスワードを提供し、適切なデータに割り当てられた共有統合プロファイルを付与します。,B,"【背景】  
ユニバーサル・コンテナーズは、社内のSalesforceと**外部のビジネスパートナーのフルフィルメントシステム**を統合しています。セキュリティ担当者は、**各ビジネスパートナーがアクセスすべき自社データのみを閲覧・操作できること**を保証したいと考えています。

このような要件では、**「各パートナーに個別の認証情報を提供し、それぞれのアクセス権限を適切に制御」**することが、最小権限の原則とデータ分離の観点から望ましいアプローチです。

【正解の理由】  
B. 各ビジネスパートナーに独自のユーザー名/パスワードを提供し、適切なデータに割り当てられた特定の役割/プロファイルを付与します。  
これは最もセキュアでスケーラブルな方法です。各パートナーに**個別のSalesforceユーザーアカウント**を割り当て、それぞれの**プロファイルやロール階層、共有ルール、組織の制限を活用してアクセス権を制御**することで、**承認されたデータのみにアクセス可能**とする設計が可能です。

【誤りの理由】  
A. 各ビジネスパートナーに、適切なデータに割り当てられた特定の役割/プロファイルを持つ**共有統合ユーザー名/パスワード**を提供します。  
**ユーザー資格情報の共有はSalesforceのセキュリティポリシー違反**です。また、ログやアクセス監査が正確に行えず、セキュリティインシデント時の特定も困難になります。

C. 各ビジネスパートナーに独自のユーザー名/パスワードを提供し、適切なデータをフィルタリングするための**Apexカスタムウェブサービス**を提供します。  
この方法は可能ですが、**不要なカスタム開発が増えるうえに、セキュリティ制御がコードに依存**することになります。**プロファイルやロールベースのアクセス制御が標準機能として存在するため、標準機能で解決すべき**です。

D. 各ビジネスパートナーに独自のユーザー名/パスワードを提供し、適切なデータに割り当てられた**共有統合プロファイル**を付与します。  
**プロファイルの共有では、各ユーザーごとの細かい権限制御が難しくなり、データアクセスの誤設定リスクが高まります**。個別にプロファイルやパーミッションセットを設計すべきです。

【補足】  
Salesforceでは、**ロール階層、共有ルール、組織の幅によるデータアクセス制御（OWD）**を活用することで、ビジネスパートナーごとに適切なデータ制限が可能です。また、**Login HistoryやField Audit Trailで追跡性も確保**できます。",integration designer (1).pdf
,90,"ユニバーサル・コンテナーズは、従業員ポータルからSalesforce Chatterへの統合を構築しています。彼らは、従業員がポータルを使用する際、ポータルが従業員の代理としてChatter APIに読み書きできるようにしたいと考えています。
この要件を満たすために、Chatter APIへの認証の正しい方法はどれですか？",A. oAuthを使用して、ポータルがユーザーの代理としてChatter APIにアクセスする権限を付与します。 | B. oAuthを使用し、ポータルの認証情報をChatter APIに渡しします。 | C. SalesforceにoAuthで認証するChatter API統合ユーザーを使用します。 | D. SalesforceにEnterprise WSDLのlogin（）で認証するChatter API統合ユーザーを使用します。,A,"【背景】  
ユニバーサル・コンテナーズは、従業員ポータルから**Salesforce Chatter API に対してユーザーの代理でアクセス**する機能を実装したいと考えています。  
つまり、ユーザーがポータルにログインした状態で、そのユーザーの**Chatter アカウントとして読み書きする**必要があります。

このような要件には、Salesforceが提供する **OAuth 2.0 の委任認証（Delegated Authentication）モデル** を活用するのがベストプラクティスです。

【正解の理由】  
A. OAuthを使用して、ポータルがユーザーの代理としてChatter APIにアクセスする権限を付与します。  
これは正しい選択です。OAuthを使用して**ユーザーにSalesforceのログイン画面を通じて認証してもらい、その後アクセストークンをポータルが取得**します。  
そのトークンを使ってポータルが**ユーザーの代理でChatter APIを使用する**ことで、個人に紐づいたChatterアクションが可能になります。

【誤りの理由】  
B. OAuthを使用し、ポータルの認証情報をChatter APIに渡します。  
これは**クライアント資格情報フロー（Client Credentials Grant）**のような仕組みを想定している可能性がありますが、これはユーザーの代理ではなく**アプリ自体の認証**に使われます。**ユーザーごとのChatter操作には不適**です。

C. SalesforceにOAuthで認証するChatter API統合ユーザーを使用します。  
統合ユーザーを使うと、**すべてのChatter操作がその統合ユーザーの名義で記録されてしまい、個人単位のトラッキングや制御ができません。**「ユーザーの代理で動作する」という要件を満たしません。

D. SalesforceにEnterprise WSDLのlogin()で認証するChatter API統合ユーザーを使用します。  
これは**SOAP APIでの認証方法であり、Chatter APIはRESTベースのAPI**であるため、適用できません。  
さらに、login()を使う場合、ユーザーの資格情報（ユーザー名/パスワード）をアプリ側で保持する必要があり、**セキュリティ上のリスク**も大きいです。

【補足】  
OAuthのAuthorization Codeフローを使えば、**SalesforceのMFAやSSO環境にも対応**できます。アクセストークン取得後、`/chatter/feeds/news/me/feed-items`などのエンドポイントでChatter投稿が可能です。",integration designer (1).pdf
,91,"ユニバーサル・コンテナーズは現在、開発者用サンドボックスでの小規模な変更に関するユーザー受入テストを実施中です。ユーザーから、本番環境へのリリースを許可すると、一部の機能が正常に動作せず、パフォーマンスが頻繁に低下するとの報告が寄せられています。
これらの問題の原因は何ですか？",A. ユーザーは、本番環境の機能とパフォーマンス特性を再現するため、部分サンドボックスでテストを実施する必要があります。 | B. ユーザーは、本番環境の機能とパフォーマンス特性を再現するため、フルサンドボックスでテストを実施する必要があります。 | C. ユーザーは、開発者サンドボックスに日付をロードした状態でテストを実施し、本番環境の機能とパフォーマンス特性を再現する必要があります。 | D. ユーザーは、開発者プロサンドボックスでテストを実施し、本番環境の機能とパフォーマンス特性を再現する必要があります。,B,"【背景】  
ユニバーサル・コンテナーズは、**開発者用サンドボックス**（Developer Sandbox）でユーザー受入テスト（UAT）を実施しています。開発者用サンドボックスは、**メタデータのみをコピーする小容量・単一ユーザー向け環境**であり、本番と同等のデータ量・パフォーマンス特性を持ちません。そのため、**本番に近い動作・スケーラビリティを前提としたテストが不可能**です。

【正解の理由】  
B. ユーザーは、本番環境の機能とパフォーマンス特性を再現するため、**フルサンドボックス**でテストを実施する必要があります。  
フルサンドボックス（Full Sandbox）は、本番環境と同じ**構成データと実データをすべてコピーできる環境**であり、**パフォーマンスや動作再現性の高いUAT、負荷テスト、統合テストに適しています。**  
UATでのパフォーマンスや機能不具合を検出するには、フルサンドボックスが最適です。

【誤りの理由】  
A. 部分サンドボックス（Partial Copy）は、**一部のデータ（サンプル）とメタデータ**のみをコピーする環境であり、**フルパフォーマンステストには不十分**です。テストケースが軽微であれば良いが、パフォーマンス問題の再現には不適切です。

C. 「日付をロードした状態でテストを実施」という記述は**曖昧で現実的ではありません**。データ量やレコード構造全体を再現することが必要であり、日付のみの再現では意味を成しません。

D. 開発者プロサンドボックス（Developer Pro Sandbox）は、Developer Sandboxより大きな容量を持ちますが、**本番データは含まれず、パフォーマンスの再現には向きません**。複雑なUATやパフォーマンステストには不十分です。

【補足】  
重要な本番前テスト（UAT・パフォーマンス・セキュリティ）では、**必ずフルサンドボックスを使用することがSalesforceの推奨**です。ユーザー体験や動作品質を担保するための唯一の正しい環境です。",integration designer (1).pdf
,92,"ユニバーサル・コンテナーズは、最近リリースされた変更が既存の機能を破損しているというユーザーからの苦情を受けています。
技術アーキテクトは、この苦情を軽減または解消するために、どのようなテストプログラムを実施すべきでしょうか？",A. パフォーマンステスト | B. ユニットテスト | C. 回帰テスト | D. ユーザー受入テスト,C,"【背景】  
ユニバーサル・コンテナーズは、**最近リリースした変更により既存の機能が破損した**というユーザーからの苦情を受けています。これは典型的な「リグレッション（回帰）」の問題であり、新しい変更が**既存の動作や機能に意図せず影響を及ぼした**状況を意味します。

このような問題を防止・検出するには、**既存機能の再テスト＝回帰テスト（Regression Test）**が最も有効です。

【正解の理由】  
C. 回帰テスト  
回帰テストは、**新しい変更が既存の機能を壊していないかを確認するためのテスト**です。特にリリースやデプロイの前後に実施することで、**副作用によるバグの早期検出とユーザー満足度の維持**が可能になります。自動化されていればなお効果的です。

【誤りの理由】  
A. パフォーマンステスト  
これは**応答時間・処理速度・スケーラビリティ**などを測定するものであり、**機能破損の検出には向いていません**。

B. ユニットテスト  
これは**個々のクラスや関数の内部ロジックを検証するもの**であり、**広範囲な動作検証やシステム全体の変更影響**を把握するには不十分です。ユニットテストは必要条件ですが、回帰テストの代替にはなりません。

D. ユーザー受入テスト（UAT）  
これはユーザー視点での**新機能の受け入れテスト**です。既存機能の破損を検出する目的ではありませんし、**頻繁なUATはリソースが重くなりがちです**。

【補足】  
本番環境での品質問題を防ぐためには、**CI/CDパイプラインにおける自動回帰テストの組み込み**が効果的です。特に**変更の影響範囲が広い場合は必須**です。",integration designer (1).pdf
,93,"ユニバーサルコンテナは、最近リリースされた変更が機能要件を満たしているにもかかわらず、実際に使用できないまたはユーザー体験の期待に満たないというユーザーからの苦情を受けています。例えば、Visualforceページが最初のデータページを表示するまでに時間がかかりすぎるといった問題です。
技術アーキテクトは、これらの苦情を軽減または解消するために、どのテストを実施すべきですか？",A. ユーザー受入テスト | B. ユニットテスト | C. 回帰テスト | D. パフォーマンステスト,D,"【背景】  
UC は最近リリースした変更が機能的には正しいにもかかわらず、実際のユーザー体験で「Visualforce ページの初期表示が遅い」などのパフォーマンス問題をユーザーから指摘されています。機能検証だけでなく、**実際の応答速度や負荷時の挙動**も確認する必要があります。

【正解の理由】  
D. パフォーマンステスト  
- **パフォーマンステスト**は、システムの応答時間、スループット、リソース使用状況などを測定し、実運用環境に近い負荷をかけてボトルネックを特定できます。  
- Visualforce や Apex コード、クエリ、API 呼び出しが想定以上に時間を要している箇所を可視化し、**遅延の原因分析**とチューニングが可能になります。

【誤答の理由】  
A. ユーザー受入テスト：機能が要件を満たしているかの検証が目的であり、性能指標の測定には不向きです。  
B. ユニットテスト：コードの単体動作やロジック検証を行いますが、応答時間や負荷耐性は評価できません。  
C. 回帰テスト：既存機能がリリース後も正しく動作するかを確認しますが、**パフォーマンス測定**は含まれないのが一般的です。

【補足情報】  
- **LoadRunner**、**JMeter**、**Selenium＋モニタリング** などのツールを使い、同時ユーザー数シミュレーションやスクリプト化による応答時間測定を実施すると効果的です。  
- テスト結果に基づき、**Apex クエリの最適化**、**リモート呼び出しのバッチ化**、**Visualforce のキャッシュ活用**などのチューニングを行いましょう。",integration designer (1).pdf
,94,"ユニバーサル・コンテナーズは、Salesforceを初めて導入しています。導入の一環として、約1,000万件の連絡先レコードを新しい環境に移行する必要があります。
アーキテクトはどのツールを推奨すべきでしょうか？",A. Salesforce Data Loader | B. Data Import Wizard | C. Excel コネクタ | D. Salesforce Workbench,A,"【背景】  
ユニバーサル・コンテナーズは、Salesforceを初めて導入するにあたり、**1,000万件もの大量の連絡先データ**を新しいSalesforce環境に移行する必要があります。これは**大規模データ移行（データボリュームが多い）**に該当します。

このようなケースでは、**バルク処理が可能で信頼性が高く、大量データに最適化されたツールの選定が不可欠**です。

【正解の理由】  
A. **Salesforce Data Loader**  
Data Loader は Salesforce が公式に提供するクライアントアプリケーションで、**大量データ（数百万件〜）のインポート／エクスポートが可能**です。  
さらに、**Bulk API（大量一括処理用）を使用可能**であるため、今回のような「1,000万件」のような規模に非常に適しています。  
また、ログ記録やエラー追跡にも対応しており、大規模移行に求められる堅牢性と透明性があります。

【誤りの理由】  
B. **Data Import Wizard**  
これは中小規模のデータ移行や初心者向けに設計されており、**1回のインポートで最大50,000件程度までの処理が現実的**です。1,000万件の移行には**不向き**です。

C. **Excel コネクタ**  
これは**古い・非公式なツール**であり、サポート対象外です。データボリュームも少なく、信頼性にも欠けます。

D. **Salesforce Workbench**  
Workbench は**軽量で便利なWebツール**ですが、主に開発・検証用途での**小規模データ操作やクエリ実行、検証**に向いています。1,000万件ものデータ処理には不適です。

【補足】  
大規模なデータ移行では、**Data Loader をバルクAPIモードで使用することが推奨**されます。さらに、**トリガーやバリデーションルールを一時的に無効化**しておくと、移行のパフォーマンスと成功率が向上します。",integration designer (1).pdf
,95,"ユニバーサルコンテナは、既存のSMTPベースの統合機能を備えたレガシーシステムからSalesforceへ移行中です。
統合アーキテクトは、Salesforceプラットフォームのどの機能を検討すべきですか？",A. SMTPプロトコルを実装するウェブサービスメソッドを含むカスタムApexクラス。 | B. メッセージを処理するためのカスタムInboundEmailHandler。 | C. oData/SMTPインターチェンジを使用したLightning Connect。 | D. SMTPメッセージを確認するためのカスタムApexバッチジョブ。,B,"【背景】  
ユニバーサル・コンテナーズは、**SMTPベースで動作するレガシーシステムからSalesforceに移行**中です。SMTP（Simple Mail Transfer Protocol）は、**電子メールの送信に使われる標準プロトコル**であり、既存システムがSalesforceに情報を送る手段として「メール」を利用する前提です。

このようなケースでは、Salesforceが**外部からのメール受信に対応する機能**を活用する必要があります。

【正解の理由】  
B. **メッセージを処理するためのカスタム `InboundEmailHandler`**  
Salesforceでは、**Email Services機能**を使って、**特定のメールアドレスに送られたSMTPメッセージを受信し、それをApexクラスで処理**することができます。  
この処理ロジックは、`Messaging.InboundEmailHandler` インターフェースを実装したカスタムApexクラスで定義します。これにより、**SMTPメッセージをSalesforce内のデータ更新やレコード作成に変換することが可能**になります。

【誤りの理由】  
A. SMTPプロトコルを実装するウェブサービスメソッドを含むカスタムApexクラス。  
Salesforceは**SMTPプロトコルの送受信を直接扱うためのネイティブAPIを提供していません**。そのため、SMTP通信自体をApexで再現するのは**非現実的かつサポートされていません**。

C. oData/SMTPインターチェンジを使用したLightning Connect。  
**SMTPはoDataとは関係がなく、両者をインターチェンジするような標準機能も存在しません。**Lightning ConnectはODataなどの外部データソースとSalesforceを接続する用途向けであり、SMTPとは無関係です。

D. SMTPメッセージを確認するためのカスタムApexバッチジョブ。  
Salesforceは**SMTPメッセージの受信そのものをバッチで監視することはできません**。メールを受信するにはEmail Servicesの仕組みを使う必要があり、Apexバッチジョブは該当しません。

【補足】  
Email Services によって生成される Salesforce の受信用メールアドレス（例：`myhandler@abcdefg.apex.salesforce.com`）を、レガシーシステムのSMTP送信先に設定することで、シームレスな連携が可能になります。",integration designer (1).pdf
,96,"ユニバーサル・コンテナーズはSalesforceへのデータ移行を計画しており、Bulk APIとSOAP APIのどちらを使用するかを決定する必要があります。
Bulk APIとREST APIに関する次の記述のうち、正しいものはどれですか？",A. BulkのDML制限はSalesforceサーバーで管理されていません。 | B. SOAP APIはSalesforceの設定メニューでジョブ監視を提供します。 | C. Bulk APIは、単一のZIPファイルから複数の添付ファイルをアップロードできます。 | D. SOAP APIは、マスター-詳細関係における親オブジェクトのレコードロック競合を回避します。 | E. Bulk APIは、マスター-詳細関係における親オブジェクトのレコードロック競合を引き起こす可能性があります。,E,"【背景】  
UC は大量データを Salesforce へ移行する際、Bulk API と SOAP API のどちらを選ぶべきか検討しています。両者には一長一短があり、特に親子レコード（マスター–詳細関係）を一括更新する際の **レコードロック競合** に関する挙動が異なります。

【正解の理由】  
E. Bulk API は、マスター–詳細関係における親オブジェクトのレコードロック競合を引き起こす可能性があります。  
- Bulk API（特に並列モード）では、複数バッチが同時に親レコードに対する子レコードの更新を試みるため、**親レコードがロックされ競合エラー（UNABLE\_TO\__LOCK\_ROW）** が発生しやすくなります。  
- 同じ親レコードに属する子レコードを複数バッチで更新する場合は、**シリアルモード**での実行やバッチ内でグルーピングする設計が必要です。

【誤答の理由】  
A. Bulk の DML 制限も Salesforce サーバーで管理されています（並列バッチ上限や CPU 制限など）。  
B. SOAP API による一括操作には専用のジョブ監視 UI はなく、Bulk API のみ「ジョブ」管理画面があります。  
C. Bulk API で ZIP 内に複数ファイルをアップロードする機能はなく、CSV をジョブごとにアップロードします。  
D. SOAP API は同期または小バッチ処理になりますが、親レコードロック競合を「回避する」保証はありません。

【補足情報】  
- **対策**：Bulk API を使う場合、親レコードごとに子レコードを同じバッチにまとめるか、シリアルモードで実行してください。  
- **代替**：SOAP API や REST API（Composite API）では、少量ずつ処理するためロック競合リスクは低くなります。",integration designer (1).pdf
,97,"ユニバーサル・コンテナーズは、自社開発のCRMシステムを置き換える予定です。現在、.Netアプリケーションが夜間にバッチ処理を実行し、CRMシステムからデータをクエリし、CSVファイルを生成しています。このCSVファイルはSFTP経由で取得され、SQLデータベースにロードされています。
CRMシステムをSalesforceに置き換える際に、カスタム開発を最小限に抑えるために、アーキテクトはどの技術を使用すべきでしょうか？",A. アウトバウンド・メッセージング | B. APEX バッチ | C. APEX コールアウト | D. ミドルウェア,D,"【背景】  
ユニバーサル・コンテナーズでは、.Net アプリケーションが **夜間バッチでCSVファイルを生成し、SFTPを通じてSQL DBへロード**する仕組みを使っています。このプロセスを維持しつつ、**CRMシステムをSalesforceへ移行する**際、カスタム開発を最小限に抑えたいという要件があります。

【正解の理由】  
D. **ミドルウェア**  
→ ミドルウェア（例：MuleSoft、Informatica、Dell Boomi など）を活用することで、**Salesforce からデータを取得し、CSV出力、SFTPアップロード、SQLデータベースへのロード処理までをノーコードまたはローコードで構築できます。**  
また、スケジュール実行やエラー処理、変換ロジックの再利用も柔軟に管理できるため、**既存のバッチ構成を維持しつつ最小限のSalesforceカスタマイズで統合が可能**です。

【誤りの理由】  
A. アウトバウンド・メッセージング  
→ **リアルタイム通知用途**に向いており、CSVファイル生成やSFTP連携には向いていません。

B. APEX バッチ  
→ ApexバッチはSalesforce内での大量データ処理に適していますが、**CSVファイルの生成やSFTP連携には別途カスタム開発が必要**になり、開発工数が大きくなります。

C. APEX コールアウト  
→ Salesforceから外部サービスにデータを送信できますが、**夜間バッチ処理やCSVファイルの生成には追加の処理やタイミング調整が必要**で、やはり開発負荷が高くなります。

【補足】  
ミドルウェアを使用することで、以下のメリットがあります：
- **CSV生成やSFTP操作をノーコードで実装可能**
- Salesforceとの**スケジュール連携**が容易
- 変更・保守もローコストで実施可能
- **再利用可能な統合テンプレート**が多く、導入がスピーディ",integration designer (1).pdf
,98,"ユニバーサル・コンテナーズは、エンタープライズWSDLを使用して財務システムをセールスフォースに統合しています。セールスフォースの次期リリースに関するリリースノートを確認していたアーキテクトは、セールスフォースのデータモデルに財務システム統合に有益な新しいオブジェクトが追加されることを発見しました。
アーキテクトは、新しいオブジェクトが財務システム統合で利用可能になるように、どのようなアクションを実行すべきですか？",A. 新しいオブジェクトの定義を含む最新のエンタープライズWSDLをダウンロードし、新しいSalesforceオブジェクト用のWebサービススタブを生成します。 | B. 新しいオブジェクト定義を含む最新のパートナーWSDLをダウンロードし、新しいSalesforceオブジェクト用のWebサービススタブを生成します。 | C. パートナーWSDLに移行し、既存および将来のSalesforceオブジェクトで再利用可能な汎用sObjectサービススタブを生成します。 | D. メタデータAPIに移行し、新しいSalesforce sObject定義を財務システム統合にダウンロードします。,A,"【背景】  
UC は現在、Enterprise WSDL を使って財務システムと Salesforce を SOAP ベースで統合しています。Salesforce の次期リリースで、財務システム連携に有用な新しい標準オブジェクトが API に追加されることをリリースノートで確認しました。これを既存の統合コードで利用するには、WSDL とそれから生成したクライアントスタブを最新化する必要があります。

【正解の理由】  
A. 新しいオブジェクトの定義を含む最新の Enterprise WSDL をダウンロードし、新しい Salesforce オブジェクト用の Web サービススタブを生成します。  
- **Enterprise WSDL** はメタデータが固定化された強い型付けの API 定義を提供します。新オブジェクトを利用するには、WSDL を最新版に更新してから `wsdl2apex`（または Java/C# の WSDL→スタブツール）でスタブを再生成する必要があります。  
- これにより、**Apex から新オブジェクトの型安全なクラス**を使って SOAP コールアウトできるようになります。

【誤答の理由】  
B. Partner WSDL は動的型（汎用 sObject）向けで型付けが弱く、**Enterprise WSDL を使っている既存コードに合わせて強い型を維持し**たい場合には不適切です。  
C. Partner WSDL への移行は可能ですが、**既存の Enterprise WSDL ベースの実装を大きく書き換えるコストが大きく**、不要な移行リスクを負います。  
D. メタデータ API はオブジェクト定義の取得／デプロイに使うもので、**ランタイムの SOAP クライアントスタブ生成には利用できません**。

【補足情報】  
- WSDL 更新後は、**テスト環境で再度統合テスト**を実施し、スタブ生成で発生した変更やネームスペース対応を確認してください。  
- もし頻繁にオブジェクトが追加される場合は、**Partner WSDL や REST API（SObject Describe＋Dynamic SOQL）への切替検討**も一案です。",integration designer (1).pdf
