duplicate,#,question,choices,answer,explanation,source
,11,"Cloud Kicks は、電子メール、電話、チャットボットを超えて、よりパーソナライズされた柔軟なサービス エクスペリエンスを顧客に提供したいと考えています。
この要件を満たすためにコンサルタントは何を推奨すべきでしょうか?
A. ソーシャルメディア
B. メッセージング アプリ
C. Salesforce ナレッジ",,B,"よりパーソナライズされ、柔軟なサービス体験を提供するには、メッセージングアプリをサービス戦略に統合することをお勧めします。メッセージングアプリは、顧客が求める迅速でカジュアルなやり取りに対応することで、非同期かつ便利なコミュニケーションを可能にし、顧客エンゲージメントと満足度の向上につながります。
Salesforce は、「Service Cloud メッセージング（旧称：Digital Engagement）」という機能を通じて、さまざまなメッセージングアプリと強力に連携できます。

これにより、顧客が普段使っている WhatsApp、LINE、Facebook Messenger、SMS などのアプリから問い合わせをしてきた場合に、Salesforce の「サービスコンソール」という単一の画面で、エージェント（オペレーター）がすべてのチャネルのメッセージに一元的に対応できます。

連携できる主なメッセージングアプリ
Salesforce が標準または AppExchange (アプリストア) のパートナー製品を通じて連携できる代表的なアプリには以下のようなものがあります。

WhatsApp

Facebook Messenger

LINE (日本のユーザーには特に重要です)

SMS (ショートメッセージ)

Apple Messages for Business (Apple デバイスの「メッセージ」アプリ)

Web サイトや自社アプリ内への組み込みチャット

連携するメリット
顧客体験 (CX) の向上: 顧客は電話やメールのように待たされることなく、使い慣れたアプリで、自分の都合の良いタイミングで（非同期で）企業とやり取りができます。

オペレーターの生産性向上: エージェントは、メール、チャット、WhatsApp、LINE など、異なるチャネルからの問い合わせをすべて Salesforce の 1 つの画面で受信・返信できます。画面を切り替える必要がありません。

情報の一元管理: どのメッセージングアプリから問い合わせがあっても、そのやり取りの履歴は Salesforce 上の顧客情報（取引先責任者やケース）に自動的に関連付けられます。これにより、「この顧客が過去にどのチャネルで何を問い合わせてきたか」が即座に把握できます。

自動化との連携: 受信したメッセージをキーワードに基づいて自動的に適切な部署に振り分けたり、Einstein ボット（AI チャットボット）を連携させて、よくある質問に 24 時間自動応答させたりすることも可能です。",
,12,"Universal Containers (UC) は最近、メキシコとカナダへの販売を拡大しました。UC は、オムニチャネルが、顧客の希望する言語を話し、問題を解決するための正しい知識を持つエージェントにケースをルーティングすることを望んでいます。
要件を満たすためにコンサルタントはどのソリューションを推奨する必要がありますか?
A. オムニチャネル スキルベースのルーティングを構成します。
B. ケース割り当てルールとオムニチャネル スーパーバイザーを構成します。
C. オムニチャネルのキューベースのルーティングを構成します。",,A,言語能力と知識分野に基づいてケースをルーティングするという要件を満たすには、オムニチャネルスキルベースルーティングが最適なソリューションです。スキルベースルーティングにより、言語能力や製品専門知識など、ケース処理に必要な特定のスキルを持つエージェントにケースを誘導できるため、効率的かつ効果的なケース解決が実現します。,
,13,"Universal Containers (UC)は、エージェントがオンボーディング エクスペリエンスのステップに関連する 10 個のオープン アクティビティを作成することを
要求する新しいパートナー オンボーディング プロセスを作成しました。UC は通常、毎週 20 人の新しいパートナーを追加します。アクティビティの作成には多大な労力がかかり、完了するまでに最大 20 分かかる場合があります。
エージェントがこれらのアクティビティを作成するための費用対効果の高い方法は何ですか?
A.マクロ",,A,新規パートナーのオンボーディングプロセスに関連する複数のアクティビティを効率的に作成するには、マクロを実行するのが費用対効果の高い方法です。マクロは反復的なタスクを自動化し、エージェントがオンボーディングプロセスの各ステップに必要なアクティビティを迅速に生成できるようにすることで、時間を節約し、手作業の負担を軽減します。,
,14,"Universal Containers のコールセンター マネージャーは、エージェントの生産性の傾向を監視するための日次レポートを作成したいと考えています。
新しいオムニチャネル レポート タイプを作成するには、コンサルタントはどの主要オブジェクトを選択する必要がありますか?
A. エージェントの詳細
B. エージェントの作業
C. 割り当てられた作業",,B,エージェントの生産性の傾向を監視するには、「エージェント作業」オブジェクトに基づいた新しいレポートタイプを作成することをお勧めします。このオブジェクトは、エージェントに割り当てられた作業と完了した作業に関する詳細な情報を取得し、生産性の傾向と改善点に関する洞察を提供する日次レポートを生成できます。,
,15,"Cloud Kicks は、顧客とのエージェントのメッセージング セッションにかかる時間を削減し、品質を向上させるために、Service Cloud の実装を計画しています。経営陣および顧客サービスチームとの協議の後、コンサルタントは、標準の Einstein for Service 機能を設定することで最小限の労力で最大のメリットが得られるのは、標準応答を自動化することであると判断しました。
この要件を最も効果的に満たす機能はどれですか?
A. Einstein 返信の推奨事項
B. Einstein 記事の推奨事項
C. Einstein ケースのまとめ",,A,Einstein ReplyRecommendationsは、メッセージングセッション中にAIを活用してエージェントへの返信を提案し、定型的な返信を自動化することで効率性を向上させます。この機能により、エージェントが返信を作成する時間を短縮し、最小限の設定作業で顧客とのインタラクションの質を向上させることができます。,
,16,"Universal Containers のサポート マネージャーは、不正確なエージェント パフォーマンス レポートを受け取っています。データを調査した結果、Salesforce システム管理者は、クローズされたもののまだキューに所有されているケースを数百件特定しました。
コンサルタントはどのソリューションを推奨すべきでしょうか?
A. データ ローダーを定期的に使用して、これらのケースをデフォルトの所有者に割り当てます。
B. ケース検証ルールを作成して、クローズ時にケースがユーザーによって所有されていることを確認します。
C. ケース割り当てルールを作成して、クローズ時にケースがユーザーによって所有されるようにします。",,B,クローズされたケースがキューに所有権が残っているという問題に対処するには、ケース検証ルールを実装するのが最も効果的な解決策です。このルールにより、ケースをクローズとしてマークする前に、必ず個々のユーザーの所有権に転送する必要があります。これにより、レポートのデータの正確性が確保され、ケースの最終的な所有権ステータスが正しく反映されるため、エージェントのパフォーマンスをより確実に評価できるようになります。,
,17,"Universal Containers の経営陣は、サービスの問題をより迅速に解決するために適切な人材を関与させるために必要な労力のレベルを削減したいと考えています。
コンサルタントはケースを配布するために何を推奨すべきですか?
A. サポート エージェントでキューを作成し、割り当てルールを使用します。
B. ケースチームを事前定義し、割り当てルールを使用します。
C. Web-to-ケースを設定し、割り当てルールを使用します。",,A,"A. サポート エージェントでキューを作成し、割り当てルールを使用します。

---

### 解説

経営陣の目的は、「適切な人材を関与させるための労力（＝手作業での割り当てコスト）を削減する」ことです。

* **割り当てルール (Assignment Rules):**
    ケースが作成または編集されたときに、そのケースの条件（例: 製品カテゴリ、顧客の地域、優先度）を自動的に評価します。

* **キュー (Queues):**
    特定のスキルや専門知識を持つサポートエージェントのグループ（例: 「新製品サポートチーム」「メンテナンスチーム」）です。

**推奨するソリューション:**
コンサルタントは、割り当てルールを設定し、「この条件に一致するケースは、このキューに自動的に割り当てる」というロジックを組むことを推奨すべきです。

これにより、マネージャーや他のエージェントが手動でケースをトリアージ（仕分け）して適切なチームに振り分ける**労力**がゼロになり、ケースは作成と同時に適切な専門家チーム（キュー）に配布されます。

* **B (ケースチーム)** は、1つのケースに対して複数の協力者を追加する機能であり、ケースの主要な「所有者」を配布する機能ではありません。
* **C (Web-to-ケース)** は、ケースを作成する *チャネル* の一つであり、ケースを配布するロジックそのものではありません。",
,18,"Universal Containers は最近、顧客と対話するために新しい CTI システム、ナレッジベース、および Einstein チャットボットを実装しました。サポートおよびサービス担当副社長は、顧客のセルフサービスを容易にするための追加のシステム改善を要求しました。
コンサルタントは何を勧めるべきですか?
A. 顧客にナレッジ ベースで解決策を検索してもらいます。
B. フリーダイヤルのカスタマー サポートの電話番号を入力します。
C. 顧客向けに Experience Cloud サイトを作成します。",,C,"C. 顧客向けに Experience Cloud サイトを作成します。

---

### 解説

この推奨が最適である理由は、Experience Cloud サイト（旧称: Community Cloud）が、顧客のセルフサービスを実現するための**中心的なプラットフォーム**として機能するからです。

* **既存機能の統合**:
    UC がすでに導入した「**ナレッジベース**」と「**Einstein チャットボット**」は、Experience Cloud サイトに組み込むことで、顧客が 24 時間 365 日アクセスできるセルフサービスポータルの中核となります。
* **追加のセルフサービス機能**:
    サイトを通じて、顧客はナレッジ記事の検索やチャットボットの利用だけでなく、以下のようなことも可能になります。
    * 自分でケース（問い合わせ）を起票する。
    * 自分のケースの状況（ステータス）を自分で確認する。
    * 顧客同士で問題を解決しあうフォーラム（ディスカッション）に参加する。

* **他の選択肢が不適切な理由**:
    * **A (ナレッジ検索)**: これは「システム改善」ではありません。ナレッジベースはすでに実装済みであり、これはその「利用方法」に過ぎません。C の Experience Cloud サイトは、そのナレッジを顧客に提供する「場所」となります。
    * **B (電話番号)**: CTI システムはすでに導入済みです。また、電話サポートは「セルフサービス」ではなく、エージェントが対応するチャネルです。",
,19,"メトリクスは、Universal Containers が Service Cloud Voice を使用した際の通話放棄率が高いことを示しています。
コンサルタントはどの戦略を推奨すべきでしょうか?
A. エスカレーション ルールを設定します。
B. セルフサービス ナレッジを設定します。
C. 割り当てルールとケース キューを設定します。",,B,"B. セルフサービス ナレッジを設定します。

---

### 解説

「通話放棄率が高い」ということは、顧客がエージェントに接続されるまでの待ち時間が長く、待つのを諦めて電話を切ってしまっている状況を示しています。

この問題を解決する最も効果的な戦略の一つは、エージェントに接続する必要がある**電話の総量を減らす**ことです。

**セルフサービス ナレッジ**（よくある質問や解決策の記事）を設定し、それを IVR（自動音声応答）やチャットボットと連携させることで、顧客はエージェントと話す前に自分で問題を解決できる可能性が高まります。

これにより、エージェントのキューに並ぶコール数が減少し、結果として待ち時間が短縮され、通話放棄率の改善につながります。

* **A (エスカレーション ルール)** と **C (割り当てルール)** は、主に「ケース」オブジェクトが作成された後の処理（放置された場合の再割り当てや、最初の担当キューの決定）に使われる機能であり、電話がキューで待たされている間の「放棄率」を直接改善するものではありません。",
,20,"Cloud Kicks は、ケース チームを活用して、困難な問題の共同作業を支援する予定です。サポート エージェントは、事前定義されたケース チームを使用して、ケースのスペシャリストを追加できます。スペシャリストはケースを表示し、関連するレコードをケースに追加できる必要があります。
ケースチームの役割に推奨されるケースアクセスのレベルはどれくらいですか?
A. テリトリールール
B. 読み取り専用
C. プライベート",,B,"B. 読み取り専用

---

### 解説

この要件を満たす最小限かつ最適なアクセスレベルは「**読み取り専用 (Read-Only)**」です。

* **要件の分析**:
    1.  スペシャリストはケースを**表示**できる (＝参照アクセスが必要)。
    2.  スペシャリストは**関連するレコードをケースに追加**できる。

* **Salesforce のアクセスレベル**:
    Salesforce のケースチームにおける「読み取り専用」アクセスは、ケース自体のフィールド（例: 状況、優先度）を編集することは許可しませんが、以下の操作を許可します。
    * ケースレコードの表示
    * ケースコメントの追加
    * 添付ファイルの追加

「関連するレコードを追加する」という要件は、一般的にケースコメントや添付ファイルの追加を指すため、「読み取り専用」アクセスで十分です。スペシャリストがケース自体のステータスを変更するなど、ケースレコード自体を編集する必要がある場合は「参照・更新 (Read/Write)」が必要になりますが、この要件ではそこまで求められていません。

* **A (テリトリールール)** は、取引先や商談の共有に使用される機能であり、ケースチームのアクセスレベルとは関係ありません。
* **C (プライベート)** は、組織全体のデフォルト (OWD) 設定であり、ケースチームの役割に設定するアクセスレベルではありません。",
,21,"Universal Containers (UC) は、Experience Cloud のセットアップを進めています。UC は、顧客がポータル経由で合意された応答時間にアクセスできるようにする必要があります。
コンサルタントはどのソリューションを推奨すべきでしょうか?
A. マイルストーン
B. サービス契約
C. メンテナンス計画",,B,顧客が合意した対応時間をポータル経由で確認できるようにするには、Experience Cloud でサービス契約を設定することをお勧めします。サービス契約では、合意された具体的なサービスレベルを詳細に記載することができ、この情報をポータル経由でアクセスできるようにすることで、透明性が確保され、サービス提供に関する明確な期待値を設定できます。,
,22,"Cloud Kicks は顧客に電話サポートを提供しています。ケースを作成する際、サービスエージェントは世界中の様々な国の配送先郵便番号を入力することがよくあります。
正確なデータを確実に入力するための推奨方法は何ですか?
A. 一致するルールを持つ重複ルールを設定します。
B. VLOOKUP を使用して検証ルールを構成します。
C. クロスオブジェクト式を作成します。",,B,"この要件の目的は、入力された郵便番号が、選択された国において実在する有効なものかを検証し、データの正確性を保証することです。これを実現するための最も適切な機能が、VLOOKUP関数を含んだ入力規則（Validation Rule）です。

A. 一致するルールを持つ重複ルールを設定します。(不正解)
重複ルールは、同じようなレコード（例: 同じ連絡先）が複数作成されるのを防ぐための機能です。入力されたデータが正しいかどうかを検証するものではありません。

C. クロスオブジェクト式を作成します。(不正解)
クロスオブジェクト数式は、関連するオブジェクトからデータを引っ張ってきて表示するためのものです。データの入力内容を検証したり、保存をブロックしたりする機能はありません。

B. VLOOKUP を使用して検証ルールを構成します。(正解) 🏆
これがSalesforceの標準機能でこの要件を満たすベストな方法です。

まず、国ごとに有効な郵便番号の一覧を保存するためのカスタムオブジェクトを作成します（例: 「郵便番号マスタ」）。

次に、ケースオブジェクトに入力規則を設定します。

その入力規則の中で VLOOKUP 関数を使い、「入力された郵便番号が、ケースで選択された国に対応するレコードとして郵便番号マスタオブジェクトに存在するかどうか」をチェックします。

もし VLOOKUP で値が見つからなければ（つまり、無効な郵便番号であれば）、入力規則がエラーメッセージを表示し、エージェントはレコードを保存できなくなります。これにより、常に正確なデータ入力を強制することができます。",
,23,"Cloud Kicks は、さまざまなレベルのサポートを受ける顧客に Service Cloud を展開する予定です。コンサルタントは、エンタイトルメントのみが正しいソリューションなのか、それともエンタイトルメントとサービス契約が正しいのかわかりません。
コンサルタントは、望ましいソリューションを決定するためにどのような質問をする必要がありますか?
A. 顧客は Experience Cloud を通じてナレッジ記事にアクセスしますか?
B. サポートは定期的に提供され、毎年更新されますか?
C. 複数のバージョンの権利を作成して維持する必要がありますか?",,B,サポートが定期的に提供され、毎年更新されるかどうかを確認することで、エンタイトルメントに加えてサービス契約の必要性を判断するのに役立ちます。サービス契約は、年間サポート契約など、サポートが特定の契約条件に結び付けられている場合に適しています。一方、エンタイトルメントは、顧客が受けられるサポートの種類を定義します。,
