duplicate,#,question,choices,answer,explanation,source
,11,"Cloud Kicks hired a UX Designer to help create a form for a wide group of users. After receiving that final requirement, the designer realizes there are too many fields.What could improve form readability?",A. Improve form security by adding a challenge-response test. | B. Create a three-column grid to reduce the form length. | C. Replace field labels with placeholder text. | D. Add section headers to visually separate fields into groups.,D,"Section headers group related fields together, creating visual hierarchy that makes long forms easier to scan and understand. This is a standard UX best practice for improving form readability. A three-column grid (B) actually increases cognitive load and causes misalignment issues. Replacing labels with placeholder text (C) reduces accessibility and usability since placeholders disappear when users type. Adding a CAPTCHA (A) adds friction and does nothing for readability.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,12,"Universal Containers (UC) uses a custom lightning component with an Apex class to display shipment information (custom object, private OWD). UC sales managers are complaining about two important points:Shipment records that belong to their teams can be seen by other users.Shipment amount should be visible only by managers, but sales reps are able to view it.Which two features did the development team miss that is causing the problems?Choose 2 answers.",A. Use runAs in test class to enforce user permissions and field-level permissions. | B. Use With Sharing keyword in Apex classes to enforce sharing rules evaluation. | C. Use isSharable keyword in Apex classes to assurerecord visibility. | D. Use isAccessible() method in Apex classes to check field accessibility,"B,D","The two problems correspond to two distinct security layers: record-level visibility and field-level security. Using ""with sharing"" in the Apex class (B) ensures that Salesforce's sharing rules and OWD settings are respected when querying records, preventing users from seeing records they shouldn't. Using the isAccessible() method (D) from Schema.DescribeFieldResult enforces field-level security before displaying field values. runAs (A) is only for test classes and doesn't affect production, and isSharable (C) is not a real Salesforce keyword.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,13,Cloud Kicks's development team is working on the build of a new custom component using VS Code. They often have new CSS classes and properties conflicting with the Salesforce Lightning Design System (SLDS).What should simplify working with SLDS in Lightning Components?,A. Salesforce Developer Console should be used instead | B. SLDS Validator extension for VS Code | C. Install SLDS creator from AppExchange | D. Keep the SLDS Stylesheet open for reference,B,"The SLDS Validator is a free VS Code extension published by Salesforce that provides real-time linting, autocompletion, and validation of SLDS CSS classes within Lightning components. It directly addresses CSS class conflicts by flagging incorrect or deprecated SLDS class usage as developers type. The Developer Console (A) offers no SLDS-specific assistance, there is no ""SLDS creator"" on AppExchange (C), and keeping the stylesheet open (D) is a manual, error-prone process.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,14,"A UX Designer wants to build on a human-centered design by focusing on more than just an individual person and is considering engaging, connected, and social value-driven solutions.What is the designer practicing?",A. Compassionate Design | B. Relationship Design | C. Service Design | D. User Experience Design,C,"Service Design takes a holistic systems-level view, considering not just the individual user but the entire ecosystem of people, processes, and touchpoints that make up a service experience. It focuses on connected, social, and value-driven solutions across an entire journey. Compassionate Design (A) is about empathy for individual users, Relationship Design (B) focuses on interpersonal connections, and UX Design (D) typically centers on individual user interactions with a product.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,15,A UX Designer is customizing the look and feel of a site using Experience Builder and needs to choose a color for the text and the background of the buttons.Which accessibility guideline should be considered?,A. Adaptable | B. Distinguishable | C. Navigable,B,"""Distinguishable"" is WCAG Principle 1.4, which covers the use of color and contrast to make content easier to see and hear. It includes Success Criteria 1.4.3 (minimum contrast ratio of 4.5:1 for normal text) and 1.4.11 (3:1 for UI components), directly applicable to button text/background color choices. Adaptable (A) relates to content that can be presented in different ways, and Navigable (C) relates to keyboard navigation and focus management.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,16,"Users from a small group within a Sales team have complained about an object that is often usedonly by team that has not been added to their Lightning app. Due to the small volume of users, the administrator is not considering creating a new app for them.Which two Salesforce feature should be suggested to improve the end-user experience?Choose 2 answers",A. Favorite the often-used object. | B. Add the object's related list to the Home page. | C. Personalize the navigation bar. | D. Create a custom component on a Dashboard.,"A,C","Both Favorites (A) and personalizing the navigation bar (C) are user-driven, no-admin-required solutions that give individual users quick access to objects not in their app. Users can star/favorite any record, list view, or object and access it from the Favorites menu; they can also add items to their personal navigation bar. Adding a related list to the Home page (B) doesn't give access to the object itself, and a Dashboard component (D) is indirect and limited.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,17,"During user interviews, a UX Designer discovers that the most common daily task for users is to look for and view commonly used reportsusing the global search bar.What should be done to improve their experience?",A. Make the global search bar bigger on every page. | B. Update the Home page with access to commonly used reports. | C. Add the Daily Task component to the Home page. | D. Create a mood board to communicate the visual style of the UI.,B,"Since the primary daily task is accessing specific reports, the most efficient UX solution is to surface those reports directly on the Home page, eliminating the need to search at all. This reduces friction by converting a multi-step search process into a single-click access. Making the search bar bigger (A) doesn't reduce the number of steps, the Daily Task component (C) is for activities/tasks not reports, and a mood board (D) is a visual design artifact unrelated to navigation efficiency.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,18,A company provides a way for customers to shop for homes and contact real estate agents online. The company's brokers use some of the Salesforce standard functionality to track home buyers.Which three standard Salesforce objects should be used in this experience?Choose 3 answers,A. Property | B. Lead | C. Contact | D. Opportunity | E. Address,"B,C,D","For a real estate CRM use case: Leads (B) represent prospective home buyers who have expressed interest, Contacts (C) represent known buyers with established relationships, and Opportunities (D) represent specific deals (e.g., a buyer pursuing a particular property). Property (A) and Address (E) are not standard Salesforce objects — Property would need to be a custom object, and Address is a compound field, not a standalone object.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,19,"Which part of the Salesforce Lightning Design System (SLDS) should be used to create visual consistency with regard to alignments, grids, spacing, and typography'",A. Component Blueprints | B. BEM Naming Classes | C. Utility Classes,C,"SLDS Utility Classes are single-purpose CSS classes for layout (grid system, alignment), spacing (padding/margin), typography (font sizes, weights), and other common visual properties. They allow developers to apply consistent styling directly in HTML without writing custom CSS. Component Blueprints (A) define the structure of specific UI components, and BEM naming (B) is a CSS naming methodology, not a set of layout utility classes.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,20,What are Salesforce core design principles when making design decisions?,"A. Emphasis, Alignment. Consistency, Beauty | B. Clarity, Efficiency, Consistency, Beauty | C. Emphasis, Efficiency, Repetition, Proportion | D. Clarity, Efficiency, Balance, Proportion",B,"Salesforce's four core design principles are Clarity (making the interface understandable), Efficiency (helping users accomplish tasks quickly), Consistency (creating familiar, predictable experiences), and Beauty (creating visually pleasing, well-crafted interfaces). These principles are documented in the Salesforce Lightning Design System and guide all design decisions across Lightning Experience and Experience Cloud.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,21,How would a UX Designer Differentiate between voice and tone?,A. Voice reflects the expression and tone is the way one designs. | B. Voice reflects the character and tone is one's strength. | C. Voice reflects the frequency and tone is one's pitch. | D. Voice reflects the personality and tone is the way one speaks.,D,"In UX writing and content design, voice is the consistent personality and character of a brand that remains constant (who you are), while tone is the way that personality is expressed or modulated depending on context and situation (how you speak in a given moment). For example, a brand might always be friendly (voice) but adjust from formal to casual depending on whether the context is an error message or a success celebration (tone).",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,22,What are three benefits of asking the user to think aloud during a user task? Choose 3 answers,A. No special equipment needed | B. Natural process | C. Unbiased behavior | D. Flexibility | E. Raw stream of thought,"A,D,E","The think-aloud protocol benefits include: no special equipment (A) — only an observer and recording device are needed; flexibility (D) — sessions can be adapted in real-time based on what users say; and raw stream of thought (E) — it surfaces unfiltered mental models, confusion points, and decision-making in real time. Think-aloud is not a natural process (B) since verbalizing while doing a task is artificially imposed, and it is subject to bias (C) since participants may alter behavior knowing they are being observed and listened to.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,23,"Cloud Kicks (CK) wants to provide employees with quick access to apps, objects, and other items in the Salesforce mobile app. Which navigational feature should CK use?",A. Personalized Navigation Tabs | B. Console Navigation | C. Utility Bar,A,"Personalized Navigation Tabs in the Salesforce mobile app allow users (or admins) to configure which apps, objects, and items appear in the bottom navigation bar for quick access. Console Navigation (B) is a desktop-only feature for multi-tab workspace layouts and is not available in the Salesforce mobile app. The Utility Bar (C) is also a desktop Lightning app feature and is not supported in the mobile app.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,24,Cloud Kicks wants its Salesforce app to represent company branding and comply with Web Content Accessibility Guidelines (WCAG) 2.1.What should they consider about themes and branding?,A. Salesforce automatically updates the selected brand color to make it accessible; this should overridden to select the colors manually. | B. There is a default WCAG compliant Salesforce color theme; only brand color can be updated. | C. The color palette is auto-generated based on the brand color to be WCAG compliant.,C,"When you set a brand color in Salesforce's Themes and Branding feature, Salesforce automatically generates an accessible color palette derived from that brand color, ensuring the resulting theme meets WCAG contrast requirements. This means organizations do not need to manually validate every color combination — the system handles accessibility compliance through algorithmic palette generation. This makes it easier to maintain branding and accessibility simultaneously without custom CSS overrides.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,25,Cloud Kicks hired a UX Designer to help improve the design of its Experience Cloud site. The company knows the interface needs updating but is unsure about what should be done.Which tool should the designer utilize first?,A. Heuristic Evaluation | B. Low-Fidelity Prototype | C. Design Template,A,"A Heuristic Evaluation is the right first step when the problem is undefined — it is an expert review of the existing interface against established usability principles (e.g., Nielsen's 10 heuristics) that quickly identifies usability issues without requiring user recruitment. This provides a baseline understanding of what needs fixing before designing solutions. A Low-Fidelity Prototype (B) is for exploring solutions, not diagnosing problems, and a Design Template (C) is an implementation tool, not a research method.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,26,"Cloud Kicks is launching a new Salesforce org and wants to test its levels of accessibility, including keyboard navigation.Which detail could be verified by testing keyboard navigation for accessibility?",A. Tabbing order is logical. | B. Keyboard actions provide audio feedback. | C. Actionable items are highlighted in a specific color.,A,"Keyboard navigation testing specifically verifies that users can navigate through all interactive elements in a logical, meaningful order using the Tab key — this is WCAG Success Criterion 2.4.3 (Focus Order). Audio feedback (B) is related to screen readers and audio assistive technology, not keyboard navigation testing per se. Color highlighting of actionable items (C) relates to visual focus indicators, which is a separate but related accessibility concern (WCAG 2.4.7).",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,27,What is a benefit of inclusive design?,A. Reducing friction for users in achieving their goals | B. Tailoring a solution to one type of user | C. Creating a lowest-common-denominator design,A,"Inclusive design aims to create products that work for the widest possible range of people, which inherently means removing barriers and reducing friction for all users — including those with disabilities, diverse backgrounds, or varying technical abilities. Tailoring solutions to one type of user (B) is the opposite of inclusive design. Creating a lowest-common-denominator design (C) is a common misconception; inclusive design actually raises the quality for everyone by solving for edge cases that reveal better overall solutions.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,28,How should a UX designer differentiate between a voice and a tone?,A. Voice reflects the expression and the tone is the way one designs | B. Voice reflects the character and tone is one's strength | C. Voice reflects the frequency and tone is one's pitch | D. Voice reflects the personality and tone is the way ones speaks,D,"Voice is the consistent personality of a brand — it stays the same regardless of context (what you are). Tone is how that personality is expressed in a given situation — it adapts based on context, audience, and emotional register (how you say it). This question is a duplicate of #21, and the answer and concept remain the same: voice = personality, tone = manner of speaking.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,29,"A UX Designer wants to communicate the value of diversity, inclusion, and equality in design.Which business outcomes represent these values?","A. Inclusive recruitment, lower market share, and less employee turnover | B. Economic growth, greater market share, and less employee turnover | C. Critical investing, more employee turnover, and greater market share",B,"Research consistently shows that diverse and inclusive organizations achieve better business outcomes: economic growth from broader market reach and better innovation, greater market share because products designed inclusively serve larger and more varied audiences, and less employee turnover because inclusive cultures improve employee satisfaction and retention. Options A and C include clearly negative outcomes (lower market share, more employee turnover) that contradict the business case for diversity and inclusion.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,30,"During our interview, a UX designer discovers that the most common daily task for the user is to view and commonly view reports using the global search bar for:",A. Make the global search bar bigger on every page | B. Update the homepage with access to commonly used reports | C. Add the daily task component to the homepage | D. Create the mood board to communicate the visual style of the UI,B,"This is a duplicate of question #17. When users' primary daily task is finding and viewing specific reports, the best UX solution is to eliminate the search step entirely by placing direct access to those reports on the Home page. This is the principle of progressive disclosure and reducing interaction cost — surfacing the most-used content at the point of entry saves multiple steps per session.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,31,"The service team at Cloud Kicks has complained about the quantity of list views available, ,making it hard find the relevant ones.In which two ways should their experience be improved? Choose 2 answers",A. Request users to create and share their list views. | B. Share list views to Public Groups and only add relevant users. | C. Remove irrelevant public list views. | D. Recommend using related lists instead of list views.,"B,C","The two best approaches to reduce list view clutter are: sharing list views only to relevant Public Groups (B) so team members only see views applicable to their role, and removing irrelevant public list views (C) that contribute to the noise. Asking users to create and share their own views (A) adds to the problem rather than solving it. Switching to related lists (D) serves a different purpose and doesn't address the core issue of too many list views.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,32,Cloud Kicks has asked its UX Designer to optimize Salesforce to help the IT help desk team quickly resolve the team's queued Cases.What Salesforce-based approach should be recommended to quickly show the appropriate cases to IT help desk team members?,A. Add a Case Assignment component to the team's home page configured to shown cases assigned to the logged in team member. | B. Add a List View component to the home page configured to show a custom list view filtered to show assigned and open cases. | C. Add a Case inbox component to the page configured to show assigned and open cases.,B,"Adding a List View component to the Home page with a pre-configured filter showing assigned, open cases is the standard, declarative Salesforce approach that gives agents immediate visibility into their work queue upon login. Salesforce does not have a standard ""Case Assignment component"" (A) with that exact functionality, and while Case Inbox exists for email-to-case, it is not the same as a general queued case view (C). The List View component is a native, flexible solution that works out of the box.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,33,Cloud Kicks (CK) has hired a UX Designer to help with the design of its Experience Cloud site. CK wants to understand the structure and layout of the navigation menu.Which activity should the designer use while card sorting?,A. Compare two versions of the navigation menu mockups to see which performs better. | B. Have users sort the cards based on similar categories or groups. | C. Arrange pages in the navigation menu by alphabetical order.,B,"Card sorting is a user research method where participants organize topic cards into groups that make sense to them, revealing their mental models for information architecture. Having users sort cards into categories (B) is the core definition of card sorting. Comparing two versions of mockups (A) describes A/B testing or comparative usability testing. Alphabetical arrangement (C) is an arbitrary organizational strategy, not a research method.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,34,A developer is creating a Lightning Web Component (LWC) and wants to make sure the visual experience is consistent with Cloud Kicks' branding. The developer asks their UX Designer about the Salesforce Lightning Design System (SLDS) styling hooks.How should the designer describe them?,A. They use standard CSS properties to directly style HTML elements. | B. They use standard CSS properties to easily style base and custom components. | C. They use custom CSS properties to directly style HTML elements. | D. The use custom CSS properties to easily style case and custom components.,D,"SLDS styling hooks are CSS custom properties (CSS variables, which are ""custom"" properties prefixed with --) that expose specific styling points on base components, allowing developers to adjust visual aspects like color, spacing, and typography without modifying the component's internal shadow DOM. They target base and custom components (not raw HTML elements directly), making option D correct. Options A and B incorrectly describe them as standard CSS properties rather than custom CSS properties.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,35,Which two consideration should be made when conducting a Consequence Scanning workshop?Choose 2 answers,A. Consider design ramifications to prevent misuse and protect communities. | B. Prioritize marketing opportunities when designing features of a product. | C. Bring together a cross-function group with varied experiences. | D. Examine a product for potential inclusivity after it has been built,"A,C","A Consequence Scanning workshop is an ethical design practice that anticipates intended and unintended consequences of a product. Two key considerations are: examining design ramifications to prevent misuse and protect communities (A) — identifying potential harms before they occur, and bringing together a cross-functional group with varied experiences (C) — diverse perspectives surface blind spots. Marketing prioritization (B) is not the purpose of Consequence Scanning, and examining inclusivity after building (D) is too late and contradicts the proactive nature of the workshop.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,36,Cloud Kicks asks its UX Designer to create a B2B sales portal that can easily integrate customer relationship management.Which Salesforce solution should be used?,A. Commerce Cloud | B. Experience Cloud | C. Sales Cloud,B,"Experience Cloud (formerly Community Cloud) is Salesforce's platform for building external portals and sites, including B2B partner portals that integrate natively with Sales Cloud CRM data. It provides templates specifically for partner and customer communities with built-in CRM integration. Commerce Cloud (A) is for e-commerce transactions. Sales Cloud (C) is the internal CRM platform for sales teams, not an external-facing portal builder.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,37,Cloud Kicks wants to hire a deal closer.Which three activities would someone in this role do each day?Choose 3 answers,"A. Update existing prospect and customer records. | B. Log activities such as calls, emails, and notes. | C. Review and work through their list of leads or opportunities. | D. Create cases from issues. | E. Customize and administer Salesforce.","A,B,C","A deal closer (sales representative) focuses daily on: updating prospect/customer records (A) to keep CRM data current, logging activities like calls, emails, and notes (B) to track interactions, and working through their pipeline of leads or opportunities (C) to advance deals to close. Creating cases from issues (D) is a service/support function, and customizing/administering Salesforce (E) is an admin/IT function — neither is typical for a sales deal closer role.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,38,A UX Designer wants to inform user stories based on user value and development effort.Which method should be used?,A. Card Sorting | B. Prioritization Matrix | C. Customer Journey Map,B,"A Prioritization Matrix maps user stories or features on a two-dimensional grid — typically user value (impact) on one axis and development effort (complexity/cost) on the other — enabling teams to prioritize high-value, low-effort items first. This directly addresses the need to balance user value against development effort. Card Sorting (A) is for information architecture research, and Customer Journey Maps (C) document the user experience across touchpoints but don't directly facilitate effort-vs-value prioritization.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,39,A UX Designer has created a new form for a call center that takes special delivery information from its customers.The designer wants to ensure the call center staff finds the form easy and intuitive to use.Which kind of testing should be conducted to validate this?,A. Usability Testing | B. Survey | C. Focus Groups | D. Qualitative,A,"Usability testing directly measures how easily and intuitively real users can complete tasks with a specific interface. It is the gold standard for validating whether a form (or any UI) is easy to use, as it observes actual behavior rather than self-reported opinions. Surveys (B) collect opinions but don't observe behavior. Focus groups (C) generate discussion but don't test task performance. Qualitative (D) is a research category, not a specific testing method.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,40,Cloud Kicks (CK) is implementing its brand style guide using out-of-the box Experience Builder features. CK wants to avoid custom solutions.Which declarative option could be used?,A. A Apply brand fonts and colors. | B. Use a different template. | C. Update global CSS.,A,"Experience Builder's Branding panel allows administrators to declaratively apply brand fonts, colors, and other visual style guide elements without any coding. This is explicitly an out-of-the-box, no-code feature. Using a different template (B) changes the site's overall layout/structure, not specifically branding. Updating global CSS (C) requires writing code, which contradicts the requirement to avoid custom solutions.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,41,What is the relationship between inclusive design and accessible design?,A. Accessible and inclusive design are both methodologies based on guidelines. | B. Inclusive design is a methodology and accessible design is based on guidelines. | C. Accessible design is a methodology and inclusive design is focused on the outcome.,B,"Inclusive design is a design methodology — a process and mindset for designing products that consider the full range of human diversity. Accessible design is based on technical guidelines and standards (WCAG, Section 508, etc.) that define measurable compliance criteria. The key distinction is that inclusive design is a broad approach/philosophy, while accessibility is a measurable outcome defined by specific guidelines and criteria.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,42,Cloud Kicks (CK) is planning to roll out a refreshed version of its mobile app with some new functionality for customers.What are two reasons why CK's UX Designer would consider using an interactive prototype in this situation?Choose 2 answers.,A. To increase the speed of design compared to paper prototyping | B. To eliminate the need for journey mapping during discovery | C. To avoid added long-term cost from oversight-driven rework | D. To enable iterative feedback from the users,"C,D","Interactive prototypes provide two key benefits: they enable iterative user feedback (D) by simulating real interactions so users can test flows before development, and they reduce long-term costs (C) by identifying design oversights early when changes are cheap, preventing expensive rework after development. Interactive prototypes are not necessarily faster than paper prototyping (A) — paper can be faster for initial ideation. They complement, not eliminate, journey mapping (B).",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,43,A UX Designer has identified the Case Solver as a key user persona for Cloud Kicks' Service Cloud instance.Which activities should be considered while designing the Case Solver experience?,A. troubleshooting customer issues and logging activities | B. training other agents and editing knowledge articles | C. Viewing the status of cases and analyzing campaign metrics,A,"The Case Solver persona represents a front-line service agent whose primary job is to troubleshoot and resolve customer issues and log their activities (calls, emails, notes) in Salesforce. Training other agents and editing knowledge articles (B) describes a senior agent or knowledge manager role. Viewing case status and analyzing campaign metrics (C) mixes service and marketing activities — campaign metrics belong to a marketing analyst, not a case solver.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,44,Cloud Kicks (CK) is going mobile and wants to ensure its Salesforce app aligns with company branding.Which element could be customized in the Salesforce app to match CK's branding?,A. Search bar layout and loading page background | B. Background image and focus link color | C. Brand color and loading page logo,C,"In the Salesforce mobile app, the branding customizations available through the Connected App settings and Themes and Branding include the brand/accent color and the loading page (splash screen) logo. These are the standard, supported branding options for the Salesforce mobile app. Search bar layout (A) is not customizable, and while background images and link colors can be customized in Experience Cloud sites, they are not standard mobile app branding options.",https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
