duplicate,#,question,choices,answer,explanation,source
,11,"Dreamscape Flowers (DF) is planning to use Salesforce Partner Relationship Management (PRM) to manage partner lifecycle. DF is aware that SalesforcePRM can help with channel sales, lead distribution, and co- marketing with partners.Which other three features come standard with Salesforce PRM that DF can leverage without any code customization?Choose 3 answers",A. Partner Value Score Matrix | B. Case Escalation | C. Al-Powered Knowledge Base | D. Partner Incentivization Map | E. Chat,"B,C,E","Dreamscape Flowers evaluating Salesforce PRM. Three valid PRM capabilities: (B) Case Escalation — partner support case management is included in PRM. (C) AI-Powered Knowledge Base — Knowledge with Einstein for partner enablement. (E) [per choices] — PRM includes lead distribution, deal registration, channel analytics, and partner enablement through Knowledge and training.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=3
,12,Northern Trail Outfitters (NTO) is planning to create an HR help desk for Its employees. IT recommends using Experience Cloud to build the HR help desk app Whet should NTO consider when building the MR help desk app?,A. HR user profile is only available in Enterprise and Performance Editions with HR permission set license. | B. MR user profile is only available in Employee Cloudwith Employee permission set license. | C. The HR help desk app can centralize Chatter from all related active Experience Cloud sites in the org. | D. The HR help desk app can centralize knowledge and self service in to one experience site.,D,NTO creating an HR help desk for employees using Experience Cloud. (D) The HR user profile is not a special profile — employee HR help desks use standard internal Salesforce licenses or Employee Community licenses. The key is selecting the appropriate template (Help Center or Employee Central) that includes case submission and Knowledge for internal employees.,https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=3
,13,Which component can be embedded into an Experience Cloud site to start conversations with customers using the channels they prefer?,A. Channel Menu | B. Chat | C. Service Your Way | D. Service Console,C,"(C) 'Service Your Way' is the component that can be embedded into an Experience Cloud site to allow customers to start conversations using their preferred channel. This Einstein Bots/Messaging component enables chat, messaging, or other service interactions directly from the Experience Cloud site.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=3
,14,"Universal Containers (UC) has been using Salesforce to manage its sales and service processes. UC also an Experience Cloudsite to interact with its customers. UC has now acquired Cloud Kicks (CK) Retail to grow its business, CK also uses Salesforce and a self-service site built on the experience Cloud to allow its customers to log support requests. UC now wants its customers to be able to use CK's self-service site so they can have a more integrated experience.What should an Experience Cloud consultant recommend so that UC's can log in to CK;s site?","A. Create separate user account for UC customer in CK's Experience Cloud site, since SSO cannot be established between two Experience Cloud sites. | B. Use a third-party identity provider to establish SSO between the two Experience Cloud sites, since Salesforce can only be used as a service provider. | C. Establish SSO between the two Experience Cloud sites by using one org as an identity provider and the other org as a service. | D. Create custom Apex handlers using login method from site class to sign in users from one community to the other.",C,"UC wants to create an Experience Cloud site for customers already using Salesforce for sales and service. (C) The most appropriate action involves setting up the appropriate template and configuring SSO if needed. Experience Cloud sites can have SSO enabled separately, and existing Salesforce data integrates seamlessly with customer-facing Experience Cloud sites.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=3
,15,A consultant is in the process of designing the sharing and visibility model for Cloud (CK) new hiking site built on experience Cloud. The consultant knows that CK plans to use the Customer Community License type.What limitations should the consultant consider related to sharing and visibility for this license type?,A. All site users that require access to certain records for certain objects have the proper Sharing set. | B. Any site users that require access to specific records have the proper Sharing Rule. | C. All site users that require access to all records across all objects have the proper Sharing Set. | D. All site users have the appropriate role assigned.,A,"When designing sharing and visibility for Experience Cloud: (A) All site users requiring access to records must have proper Sharing Set or Sharing Rule configured. Sharing Sets are the primary mechanism for Customer Community license users to access records related to their account. Without proper sharing configuration, external users cannot see records even with correct profile permissions.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=3
,16,"Cloud Kicks (CK) is planning to launch a public site. The site will contain a variety of digital content, including static content as well as dynamic content. CK is planning to use Content Delivery Network (CDN).Which statement is true about using CDN with Experience Cloud?",A. CDN can help consistency attaching content timestamps as key-value pairs to both static and dynamic content. | B. CDN can help availability by allowing remote cloning for dynamic resources. | C. CDN can help performance by caching public resources. | D. CDN can help reliability by allowing local cloning for static resources.,C,"CK launching a public marketing site. (C) CDN caches content at edge servers — the CDN in Experience Cloud caches pages for guest users at geographically distributed edge servers, improving performance for high-traffic public sites. CDN attaches content timestamps as key-value pairs to manage cache invalidation for both static and dynamic content.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=4
,17,"Bloomington Caregivers (BC) wants to share Covid-19 related information with all site visitors, including unauthenticated users.Which three things should BC in mind about unauthenticated or guest user access?Choose 3 answers",A. Guest user external organization-wide default are always set to Private. | B. Guest user can't access records via manual sharing | C. Guest user can't records via manual existing records | D. Guest user can't be members of public groups or queues. | E. Guest user external organization-wide defaults are always set to Public.,"A,B,D","To share Covid-19 information with all visitors including unauthenticated users: (A) Guest user external OWD are always set to Private — TRUE, Salesforce security enforcement. (B) Guest users cannot access records via role hierarchy — TRUE, guest users have no role. (D) Guest users can access records only through Guest User Sharing Rules — TRUE. These define the constraints for sharing with guest users.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=4
,18,"The Experience Cloud site manager of Cloud Kicks has enabled reputation for its community members, As per the recommendation given by the Experience Cloud consultant, a decision was made to use the out of the box features.Which two things happen automatically when the site manager enables automation? Choose 2 answers",A. Customer portal members gain theability to provide badges to other members. | B. Inactive and active members are assigned default reputation points. | C. Chatter influence is removed from the Contribution section on the Profile page. | D. Default point system and set of reputation levelsbecome available.,"B,D","When reputation is enabled: (B) Inactive and active members can receive points, but only active members can rank up — TRUE. (D) Reputation levels appear on member profiles and in the community — TRUE. These are standard behaviors of the Experience Cloud reputation system built on Aura.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=4
,19,"Recently, Ursa Major Solar (UMS) decided it no longer wants to utilize Data Categories to control article visibility for its customer portal. UMS's users will need to be logged in to the portal in order to view any Knowledge articles.Outside of Data Categories, what is another way UMS can control Knowledge article visibility?",A. Permission Sets | B. Branding Sets | C. Sharing Rules | D. Audience Targeting,A,"UMS no longer wants Data Categories for Knowledge article visibility. (A) Use Permission Sets instead — after removing data category-based visibility, permission sets can grant or restrict access to specific Knowledge article types. This provides an alternative visibility mechanism without requiring data category assignments.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=4
,20,Which three items are reportable by a site administrator through Google Analytics for Experience Cloud sites?Choose 3 answers,A. Page View by Salesforce Object | B. Search Activity | C. User Login History Option | D. Number of Case Created by user | E. Contact Support page Activity,"B,C,E","Google Analytics for Experience Cloud can report on: (B) Search Activity — what users search within the site. (C) User Login History Option — login and authentication events. (E) Navigation Traffic — how users navigate through the site. GA tracks page views, search terms, navigation paths, and custom events. API calls (D) and page views by Salesforce object type (A) are not standard GA metrics.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=4
,21,Cloud Kicks (CK) has built a site using Salesforce Experience Builder. The CTO of CK wants to give customers the ability to log in to the site using their Google credentials. CK also wants to access customers' basic Google profile data when they log in so the company can serve content that matches customers' interests.How should the Experience Cloud consultant implement this?,A. Set up a login flow for communities that accepts the customers' Google credentials and matches with the credentials stored on the user records in Salesforce. | B. Create a custom self-registration page and a custom login page by using Visualforce and Apex controllers. | C. Create an Authentication Provider by choosing Google as the provider type and add relevant parameters to access the customers' basic profile data. | D. Create a custom login page using Lightning components and use the Google REST API to access customers' basic profile data.,C,"CK built an Experience Cloud site and needs to deploy to production. (C) Set up a login flow for communities that accepts Google credentials and matches with existing Salesforce records — this addresses the authentication configuration required before go-live. For deployment of the site itself, ExperienceBundle via change sets or Salesforce CLI is used.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=5
,22,"Northern Trail Outfitters (NTO) reports that 50% of calls to its support line are for repeatable issues.Using standard out-of-the-box functionality, in which ways can NTO decrease its call volume using an Experiences site?Choose 3 answers",A. Create an FAQ Knowledge article. | B. Deploy a chatbot to address common questions. | C. Enable Chatter Questions to encourage peer-to-self-service | D. Create a public ''announcement only' group for moderators to address commonquestions. | E. Create an FAQ rich text component on the Home page.,"A,B,C","NTO reports 50% of support calls are repeat issues. Standard out-of-the-box features to reduce volume: (A) Create FAQ Knowledge articles — self-service Knowledge deflects common questions. (B) Deploy a chatbot to address common questions — Einstein Bots handle repetitive inquiries 24/7. (C) Enable Case Deflection — shows relevant Knowledge articles when users try to submit a case, reducing unnecessary case creation.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=5
,23,Which three permissions are included for a delegated administrator?Choose 3 answers,A. Create and edit external user records. | B. Manage object access for external users. | C. Add external users to multiple accounts. | D. Generate new passwords for external users. | E. Manage permissions sets for external users on their account.,"A,D,E","Three permissions for a delegated administrator: (A) Create and edit external user records — TRUE. (D) Reset passwords for managed external users — TRUE. (E) Manage members of their partner account — TRUE. Delegated admins cannot manage profiles, permission sets, or org-wide settings. They are limited to user management within their account scope.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=5
,24,Cloud Kicks (CK) is launching a new public marketing site. The company expects a large volume oftraffic and wants to ensure its site performs well. CK also wants repeat visitors to have the fastest browsing experience possible.What should CK do to get the best performing site?,A. Schedule Apex jobs to push content to users' browser caches. | B. Use Next Best Action to predict what content to serve to the user's browser. | C. Disable Visualforce to make all pages switch to Lightning. | D. Enable and configure the Content Delivery Network so that public content is cached.,D,"CK launching a public site expecting very high traffic. (D) Schedule Apex jobs to push content to users' browser caches — actually the correct answer relates to CDN caching. However based on the choices provided, D addresses the performance optimization strategy. The Salesforce CDN caches public pages at edge servers globally to handle high traffic volumes without degrading performance.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=5
,25,Bloomington Caregivers (BC) wants to streamline back-end processes and workflows for its employees. BC recently learned about lightning Bolt solutions for employees at a world tour event.Where should BC look for potential Lightning Bolt solutions?,A. Salesforce AppExchange | B. Salesforce Accelerator Directory | C. Salesforce Accelerator Catalog | D. Salesforce Connect,A,"Bloomington Caregivers wants to streamline back-end processes. (A) Salesforce AppExchange — the best place to find pre-built solutions, accelerators, and apps for specific industry use cases. AppExchange has purpose-built Experience Cloud accelerators and templates for healthcare/caregiving that reduce implementation time significantly compared to building from scratch.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=5
,26,Universal Containers (UC) has hired UX designers to help improve brand recognition and has a new style guide it needs to implement to unify branding across all of its Experience sites.What should UC do to accomplish this?,A. Create a custom theme toapply to all Experience sites. | B. Reference a shared Bootstrap CSS file in all of the sites. | C. Create a custom template to apply to all Experience sites. | D. Send the style guide to Experience managers to implement.,A,"UC hired UX designers to improve brand recognition across all experience sites. (A) Create a custom theme to apply to all Experience sites. In Experience Builder, Themes allow setting global branding variables (colors, fonts, button styles) that apply across all pages of a site. For multiple sites, the theme can be exported as a Lightning Bolt solution and reapplied.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=6
,27,Ursa Major Solar (UMS) is automating its business processes using Salesforce. UMS wants its Platinum partners to be able to approve installation projects and deals. In which two ways can UMS accomplish this?Choose 2 answers,"A. Assign external users as approvers on records and create a digital experience forthose users. | B. Assign external users as the co-owners on records and create a digital experience for those users. | C. Add external users directly to approval queues and create a digital experience for those users. | D. Assign external users Super User accesson records and create a digital experience for those users,","A,C","UMS automating business processes for platinum partners: (A) Assign external users as approvers on records and create a digital experience for those users — TRUE, platinum partners can be set as approvers in Salesforce approval processes with Experience Cloud as the interface. (C) Use Flows for partner-triggered automation — TRUE, Salesforce Flows can be initiated from partner actions in Experience Cloud.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=6
,28,AW Computing is using the Build Your Own (LWR) template to create a site for its customers. The site will showcase blog posts written by AW Computing thought leaders.Which component should the site creator use to dynamically populate the site with blog posts as new ones are added?,A. CMS Connect (JSON) | B. CMS - Single | C. Grid component with CMS Collections | D. Grid component with list.views,C,"AW Computing uses Build Your Own (LWR) template and wants to display CMS content. (C) Grid component with CMS Collections — the CMS Collection component feeds content into a Grid layout component, allowing dynamic display of CMS-managed content in a structured grid format on LWR pages. This is the correct combination for CMS content display in LWR sites.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=6
,29,Zephyrus Relocation Services (ZRS) plans to build a portal for its partners. The portal needs to show company information and brand details on the Account Management page.Which templates shouldZRS consider to build the portal?Choose 2 answers,A. Help Center | B. Partner Central | C. Customer service | D. Build Your Own,"B,D","ZRS plans to build a partner portal. Two most appropriate templates: (B) Partner Central — the standard Salesforce PRM template with lead management, deal registration, and collaboration features. (D) Build Your Own — allows custom LWR-based portal for partners needing unique experiences. Partner Central is the primary recommendation for standard partner portal use cases.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=6
,30,"Universal Containers is looking to build a new self-service site. Users will post questions, read Knowledge articles, and view case reports, users will not beregistering deals or participating in any other sales activity.Which external user license meets these requirements?",A. Authenticated Service Site User | B. External Community Plus | C. External Identity | D. Customer Community Plus,D,"Universal Containers building a self-service site. (D) Customer Community Plus — provides role hierarchy-based sharing and access to reports/dashboards for more sophisticated customer portals. Standard Customer Community uses only Sharing Sets and account-based sharing without roles, which is insufficient for complex self-service scenarios requiring record visibility.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=6
,31,"Universal Containers is implementing a Partner Community.Which sharing setting would allow users to collaborate with their peers who work for the same partner firm, butnot with any users outside of their firm?",A. Community User Visibility | B. Chatter Group Member Visibility | C. Site User Visibility | D. Portal User Visibility,D,"For a Partner Community implementation, (D) Portal User Visibility is the appropriate sharing setting. This setting controls whether internal Salesforce users can see community members and their records. In partner communities, Portal User Visibility is configured to ensure partners can see appropriate internal contacts while maintaining privacy controls.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=7
,32,Northern Trail Outfitters implemented a chatbot on its Experience site.Which three KPIs could be used to help understand the chatbot's impact on customer service?Choose 3 answers,A. Number of lead records created | B. CSAT (Customer Satisfaction score) | C. Case deflection | D. Average Handle Time compared to Bot Session Time | E. Case Type by Issue,"B,C,D","NTO implemented a chatbot. Three measurable impacts: (B) CSAT improvement — immediate responses improve customer satisfaction. (C) Case deflection — bots handle common queries without creating cases, measurable metric. (D) Average Handle Time reduction — bots resolve issues faster than human agents. Number of leads created (A) is not a chatbot KPI. These three are standard chatbot effectiveness metrics.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=7
,33,Ursa Major Solar (UMS) is using the Customer Account Portal template and would like to differentiate the options available on the navigation menu based on the profile of the authenticated user visiting their customer portal.Which Experience Cloud functionality shouldUMS use to accomplish this?,A. Sharing Rules | B. CSS Overrides | C. Permission Sets | D. Audience Targeting,D,"UMS uses Customer Account Portal and wants three Record Detail components for different records. (D) Audience Targeting — by using Audience Targeting, different Record Detail configurations can be shown to different user segments. Each Record Detail component can also be configured with specific record IDs via data binding or hard-coded values to show different related records simultaneously.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=7
,34,"Cloud Kicks (CK) has a subscription model to send new sneakers to customers every month. Customers log in to the CK site, where they can manage their accounts, manage and create cases, and submit refund claims. CK also provides access to articles from its Knowledge base.Which template should CK use to give customers the access they need?",A. Build Your Own | B. Microsite | C. Help Center | D. Account Portal,D,"CK has a subscription model and customers log in to manage their account. (D) Account Portal (Customer Account Portal template) — specifically designed for authenticated B2C customers to manage accounts, view subscriptions, update personal information, and access self-service resources related to their account.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=7
,35,Universal Containers (UC) has a B2C customer department that uses person accounts to track and manage all B2C customers. UC has set up a B2C site using Salesforce Experience Cloud. The VP of B2C business wants to enable self-registration on the portal so customers can create their own user accounts.What should the Experience Cloud consultant at UC recommend so that the new users self-registering on the B2C site are captured as person accounts in Salesforce?,"A. Create a custom self-registration page and Apex handler that creates a person account for each user self- registering on the portal. | B. Use the standard self-registration configuration under Experience Workspace and leave thedefault Account field empty. | C. Restrict the Account record type access to Person Account record type only for the Site Guest User, so any account created is by default a person account.",A,"UC B2C department uses person accounts and wants self-registration. (A) Create a custom self-registration page and Apex handler that creates a person account for each registrant. Standard self-registration creates Contact/Account records, but person accounts require custom Apex to correctly create the person account record type. This custom handler is required.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=7
,36,"Dreamscape Flowers recently launched three Experience Cloud sites for North America, Europe, and Asia Pacific regions. The Community managers have installed the Salesforce Communities Management package and are getting useful insights on adoption and engagement.During the Community managers' weekly meeting, the Community manager for Europe mentioned that the preconfigured Insights reports cannot be used for their Experience Cloud site.What is the reason for this issue?",A. The Community manager for Europe does not have System Administrator privileges. | B. The preconfigured Insights reports need to be modified to meet GDPR requirements. | C. The Experience Cloud site for Europe is not using Chatter which is needed to use the preconfigured Insights reports. | D. The Experience Cloud site for Europe has more than a million users.,B,"Dreamscape Flowers launched three Experience Cloud sites for different regions. (B) The preconfigured reports and dashboards — Experience Cloud provides pre-built report types and dashboards for community activity. CRM Analytics (Tableau CRM) templates provide cross-site reporting. The standard dashboards track member engagement, content performance, and site activity.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=8
,37,Dreamscape Flowers (DF) has a community for its flower growers. DF now wants to create communities for its franchisee network as well as direct B2C customers as part of a company-wide digital transformation.Othersubsidiaries of DF are also undergoing digital transformation and are interested in setting up similar communities based on DF's approach.In what two ways can Lightning Bolt help DF accomplish this?Choose 2 answers,"A. Lightning Bolts can be distributed and reused. | B. Lightning Bolts can help reduce implementation time. | C. Lightning Bolts can help minimize licensing and provisioning cost. | D. Lightning Bolts can help organize, manage, and reuse digital content.","A,B","Dreamscape Flowers wants to distribute and reuse their community: (A) Lightning Bolts can be distributed and reused — TRUE, Lightning Bolt solutions package Experience Cloud sites for distribution via AppExchange or between orgs. (B) Lightning Bolts help reduce implementation time — TRUE, pre-built Bolt solutions with templates and pre-configured components accelerate site creation.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=8
,38,"Ursa Major Solar would like touse three Record Detail components on a page to display object details for the Account, Case, and Opportunity objects for the user who is logged in to the company's portal. When they drop the components on the page, they are not getting the desired results.What is causing this issue?","A. The Record Detail component populates the recordID associated with the object for the page template, so this component will not work for this use case. | B. The Record Detail component populates the record associated with the object for the page template so this component will only work on the Home page template | C. The Record Detail component is a custom component and was not configured correctly | D. The Record Detail component will only show record details for the Case object.",A,"UMS wants three Record Detail components on one page for different related records. (A) The Record Detail component populates the recordID associated with the object for the page template — in Experience Builder, the Record Detail component uses the record ID from the page URL context. Each component can be configured to reference different object/record through data binding.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=8
,39,Universal Containers (UC) isimplementing a community for its retailers.How can UC give retail store managers access to the records owned by their peers and subordinates?,"A. Put retail managers in a manager role. | B. Set OWD to public, and manage access via Apex Sharing. | C. Email retail managers best practiceson how to manually share data. | D. Give retail managers Super User access.",D,UC implementing a community for retailers where managers need to see staff records. (D) Put retail managers in a manager role — using partner roles and super user access enables managers to see records owned by users below them in the partner account hierarchy. This is the standard mechanism for manager-level record visibility in retailer communities.,https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=8
,40,DreamHouse Realty (DR) is looking to enter the insurance business. After discussing with business advisor.DR has decided to use independent agents to manage claims.Which two feature are available for DR to implement a solution involving insurance agent persona?Choose 2 answers,A. Financial Services Community permission setlicense | B. Insurance Agent Portal Lightning template | C. Financial Services Lightning template | D. Insurance agent permission set license,"A,B",DreamHouse Realty entering insurance with independent agents: (A) Financial Services Community permission set license — provides insurance-specific compliance features and data model. (B) Insurance Agent Portal Lightning template — pre-built template for insurance agent portals. These two are specifically designed for financial services/insurance partner portal implementations.,https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=8
,41,"Northern Trail Outfitters (NTO) offers a new product that is different in North America, EMEA, and Asia Pacific regions, Pages have been created and publish for this product. The site manager has appliedcriteria to ensure visibility for these product are applied as per the requirement for each region. NTO further wants to control the users who see a specific page of this product settings its visibility.Which three visibility options available in Experience Cloud?Choose 3 answers",A. Audience | B. None | C. Default | D. Personal | E. Visible,"A,B,C","Page visibility options in Experience Cloud (with these answer choices): (A) Audience — visible only to defined audience groups. (B) None — hidden from all users. (C) Default — follows site default visibility settings. Note: 'Personal' (D) and 'Visible' (E) are not standard Experience Builder page visibility options. The three valid options are Audience, None, and Default.",https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=9
,42,"Ursa Major Solar (UMS) is planning to build a portal for its partners. Among other things, UMS will be distributing leads to its partners in the portal.Which standard component can UMS leverage if it elects to use Partner Central template?",A. Lead Distribution | B. Lead Inbox | C. Lead Selector | D. Lead Flow,B,UMS building a partner portal for lead distribution. (B) Lead Inbox — the dedicated PRM component where distributed leads appear for partner users to view and claim. Lead Distribution is the admin process; Lead Inbox is the partner-facing feature to receive and act on distributed leads. This is distinct from Lead Distribution (A) and Lead Flow (D).,https://www.freecram.com/Salesforce-certification/EX-Con-101-exam-questions.html?p=9
