duplicate,#,question,choices,answer,explanation,source
,11,"Universal Containers (UC) has a custom, internal-only, mobile billing application for users who are commonly out of the office. The app is configured asa connected App in Salesforce. Due to the nature of this app, UC would like to take the appropriate measures to properly secure access to the app. Which two are recommendations to make the UC? Choose 2 answers",A. Disallow the use of Single Sign-on for anyusers of the mobile app. | B. Require High Assurance sessions in order to use the Connected App. | C. Set Login IP Ranges to the internal network for all of the app users Profiles. | D. Use Google Authenticator as an additional part of the login process,"B,D","For a sensitive internal mobile billing app used outside the office: (B) Requiring High Assurance sessions adds an additional authentication step (like MFA) for app access; (D) Using Google Authenticator (or any TOTP app) provides a second factor, implementing MFA for the sensitive application. Disallowing SSO (A) increases friction unnecessarily, and login IP ranges (C) would block legitimate mobile access.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=3
,12,Universal Containers (UC) is building a custom Innovation platform on their Salesforce instance. The Innovation platform will be written completely in Apex and Visualforce and will use custom objects to store the Data. UC would like all users to be able to access the system without having to log in with Salesforce credentials. UC will utilize a third-party idp using SAML SSO. What is the optimal Salesforce licence type for all of the UC employees?,A. Identity Licence. | B. Salesforce Licence. | C. External Identity Licence. | D. Salesforce Platform Licence.,D,"Since the Innovation platform is built entirely on Salesforce (Apex + Visualforce + custom objects), it uses standard Salesforce features. Salesforce Platform License provides access to custom Force.com apps and standard functionality without a full CRM license. It is the most cost-effective option for employees who only need the custom app and SSO access, not full Sales/Service Cloud.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=3
,13,A client is planning to rollout multi-factor authentication (MFA) to its internal employees and wants to understand which authentication and verification methods meet the Salesforce criteria for secure authentication.Which three functions meet the Salesforce criteria for secure mfa?Choose 3 answers,A. username and password + SMS passcode | B. Username and password + security key | C. Third-party single sign-on with Mobile Authenticator app | D. Certificate-based Authentication | E. Lightning Login,"B,C,E",Salesforce's MFA criteria require a strong second factor beyond username/password: (B) A hardware security key (FIDO2/WebAuthn) is phishing-resistant and Salesforce-approved; (C) A third-party SSO provider combined with a mobile authenticator app meets MFA requirements; (E) Lightning Login (push notification + PIN) is a Salesforce-approved passwordless MFA method. SMS passcode (A) does not meet Salesforce's MFA criteria. Certificate-based authentication (D) is a single factor.,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=3
,14,"Universal Containers (UC) has an Experience Cloud site (Customer Community) where customers can authenticate andplace orders, view the status of orders, etc. UC allows guest checkout. How can a guest register using data previously collected during order placement?",A. Enable Security Assertion Markup Language Sign-On and use a login flow to collect only order detailsto retrieve customer data. | B. Enable Facebook as an authentication provider and use a registration handler to collect only order details to retrieve customer data. | C. Use a Connected App Handler Apex Plugin class to collect only order details to retrievecustomer data. | D. Enable self-registration and customize a self-registration page to collect only order details to retrieve customer data.,D,"To allow a guest user who placed an order to register using their order data, UC should enable self-registration and customize the self-registration page to collect only the order details (e.g., order number + email) and use that data to pre-populate the registration form or match the existing customer record. This leverages existing guest checkout data for a seamless registration experience.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=3
,15,Universal Containers want users to be able to log in to the Salesforce mobile app with their Active Directory password. Employees are unable to use mobile VPN.Which two options should an identity architect recommend to meet therequirement?Choose 2 answers,A. Active Directory Password Sync Plugin | B. Configure Cloud Provider Load Balancer | C. Salesforce Trigger & Field on Contact Object | D. Salesforce Identity Connect,"A,D","To allow Salesforce mobile app login using AD passwords without VPN: (A) Active Directory Password Sync Plugin synchronizes AD passwords to Salesforce, allowing users to log in with their AD credentials directly; (D) Salesforce Identity Connect synchronizes users from AD and enables SAML-based SSO. Both solutions work without requiring mobile VPN access to the corporate network.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=3
,16,"A group of userstry to access one of universal containers connected apps and receive the following error message: ""Failed : Not approved for access"". what is most likely to cause of the issue?","A. The use of high assurance sessions are required for the connected App. | B. The users do not have the correct permission set assigned to them. | C. The connected App setting ""All users may self-authorize"" is enabled. | D. The salesforce administrators have revoked the Oauth authorization.",B,"The 'Failed: Not approved for access' error in a Connected App means the user does not have the required permission to access the app. This typically means the app is configured to require admin-approved access (not 'All users may self-authorize'), and the user doesn't have the correct permission set assigned. The solution is to assign the appropriate permission set that grants access to the Connected App.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=4
,17,A Salesforce customer is implementing Sales Cloud and a custom pricing application for its call center agents.An Enterprise single sign-on solution is used to authenticate and sign-in users to all applications. The customer has the following requirements:1. The development team has decided touse a Canvas app to expose the pricing application to agents.2. Agents should be able to access the Canvas app without needing to log in to the pricing application.Which two options should the identity architect consider to provide support for the Canvas app to initiate login for users?Choose 2 answers,"A. Select ""Enable as a Canvas Personal App"" in the connected app settings. | B. Enable OAuth settings in the connected app with required OAuth scopes for the pricing application. | C. Configure the Canvas app as a connected app and set Admin-approved users as pre-authorized. | D. Enable SAML in the connected app and Security Assertion Markup Language (SAML) Initiation Method as Service Provider Initiated.","C,D","To provide Canvas app support for user login without requiring separate login to the pricing application: (C) Configuring the Canvas app as a Connected App with Admin-approved users pre-authorized means users are automatically authenticated; (D) Enabling SAML in the Connected App with SP-Initiated flow allows the Canvas app to initiate SSO through the enterprise SSO solution. OAuth scopes alone (B) don't handle Canvas authentication, and 'Personal App' (A) doesn't auto-authorize.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=4
,18,"An identity architect's client has a homegrown identity provider (IdP). Salesforce is used as the service provider (SP). The head of ITis worried that during a SP initiated single sign-on (SSO), the Security Assertion Markup Language (SAML) request content will be altered.What should the identity architect recommend to make sure that there is additional trust between the SP and the IdP?","A. Ensure that there is an HTTPS connection between IDP and SP. | B. Ensure that on the SSO settings page, the ""Request Signing Certificate"" field has a self-signed certificate. | C. Ensure that the Issuer and Assertion Consumer service (ACS) URL is propertyconfigured between SP and IDP. | D. Encrypt the SAML Request using certification authority (CA) signed certificate and decrypt on IdP.",D,"To protect against SAML request tampering during SP-initiated SSO, the best approach is to encrypt the SAML request using a CA-signed certificate (Salesforce's certificate for encryption) and have the IdP decrypt it. This ensures confidentiality and integrity of the SAML request in transit. Digitally signing the request also prevents tampering and the IdP's certificate is used to sign from the SP side.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=4
,19,"Universal Containers (UC) has an e-commerce website where customers can buy products, make payments, and manage their accounts. UC decides tobuild a Customer Community on Salesforce and wants to allow the customers to access the community from their accounts without logging in again. UC decides to implement an SP-initiated SSO using a SAML-compliant Idp. In this scenario where Salesforce is theService Provider, which two activities must be performed in Salesforce to make SP-initiated SSO work? Choose 2 answers",A. Configure SAML SSO settings. | B. Create a Connected App. | C. Configure Delegated Authentication. | D. Set up My Domain.,"A,D","SP-initiated SSO with Salesforce as the Service Provider requires: (A) Configure SAML SSO settings to define the IdP, ACS URL, issuer, and certificate; (D) Set up My Domain, which is a mandatory prerequisite for SP-initiated SSO — without My Domain, Salesforce cannot initiate the SAML flow. Delegated Authentication (C) and Connected Apps (B) are not needed for SAML SSO.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=4
,20,"Universal Containers (UC) has decided to replace the homegrown customer portalwith Salesforce Experience Cloud. UC will continue to use its third-party single sign-on (SSO) solution that stores all of its customer and partner credentials.The first time a customer logs in to the Experience Cloud site through SSO, a user record needsto be created automatically.Which solution should an identity architect recommend in order to automatically provision users in Salesforce upon login?",A. Just-in-Time (JIT) provisioning | B. Custom middleware and web services | C. Custom login flow and Apex handler | D. Third-party AppExchange solution,A,JIT (Just-in-Time) provisioning automatically creates Salesforce user records the first time a user logs in via SSO. SAML assertions from the third-party SSO solution contain user attributes that Salesforce uses to create the user record on the fly. This requires no custom code (unlike middleware or login flows) and is the recommended out-of-the-box solution.,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=4
,21,Universal Containers is implementing Salesforce Identity to broker authentication from its enterprise single sign-on (SSO) solution through Salesforce to third-party applications using SAML.What role does Salesforce Identity play in its relationship with the enterprise SSO system?,A. Identity Provider (IdP) | B. Resource Server | C. Service Provider (SP) | D. Client Application,C,"In this scenario, Salesforce Identity is positioned between the enterprise SSO (IdP) and third-party SAML applications. Salesforce receives authentication from the enterprise SSO (acting as SP) and then issues SAML assertions to third-party apps (acting as IdP). Relative to the enterprise SSO system, Salesforce Identity plays the role of Service Provider (SP). It is both SP to the enterprise SSO and IdP to the third-party apps.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=5
,22,How should an Architect force user to authenticate with Two-factor Authentication (2FA) for Salesforce only when not connected to an internal company network?,"A. Use Custom Login Flows with Apex to detect the user's IP address and prompt for 2FA if needed. | B. Add the list of company's network IP addresses to the Login Range list under 2FA Setup. | C. Use an Apex Trigger on the UserLogin object to detect the user's IP address and prompt for 2FA if needed. | D. Apply the ""Two-factor Authentication for User Interface Logins"" permission and Login IP Ranges for all Profiles.",A,"To enforce 2FA only for users outside the corporate network, a custom Login Flow with Apex is the correct approach. The Apex code checks the user's IP address at login time; if the IP is outside trusted corporate ranges, it triggers the 2FA step. This is more flexible than static IP range configurations on profiles, which would block access rather than prompt for 2FA.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=5
,23,A third-party app provider would like to have users provisioned via a service endpoint before users access their app from Salesforce.What should an identity architect recommend to configure the requirement with limited changes to the third- party app?,A. Use a connected app with user provisioning flow. | B. Create Canvas app in Salesforce for third-party app to provision users. | C. Redirect users to the third-party app for registration. | D. Use Salesforce identity with Security Assertion Markup Language (SAML)for provisioning users.,A,Using a Connected App with User Provisioning Flow allows Salesforce to call the third-party app's service endpoint to provision users automatically when they are assigned to the connected app. This requires minimal changes to the third-party app (just exposing a provisioning endpoint) and leverages Salesforce's built-in user provisioning framework.,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=5
,24,"An Identity and Access Management (IAM) architect is tasked with unifying multiple B2C Commerce sites and an Experience Cloud community with a single identity. The solution needs to support more than 1,000 logins per minute.What should the IAM do to fulfill this requirement?",A. Configure both the community and the commerce sites as OAuth2 RPs (relying party) withan external identity provider. | B. Configure community as a Security Assertion Markup Language (SAML) identity provider and enable Just-in-Time Provisioning to B2C Commerce. | C. Create a default account for capturing all ecommerce contacts registered on thecommunity because person Account is not supported for this case. | D. Confirm performance considerations with Salesforce Customer Support due to high peaks.,A,"To unify multiple B2C Commerce sites and an Experience Cloud community with a single identity supporting 1,000+ logins/minute, configure all sites as OAuth 2.0 Relying Parties (RPs) with an external enterprise-grade IdP. This architecture centralizes authentication, scales to high login volumes, and avoids Salesforce-specific bottlenecks. Using Salesforce as the IdP for B2C Commerce may not scale as well.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=5
,25,Universal Containers (UC) wants to provide single sign-on (SSO) for a business-to-consumer (B2C) application using Salesforce Identity.Which Salesforce license should UC utilize to implement this use case?,A. Identity Only | B. Salesforce Platform | C. External Identity | D. Partner Community,C,"External Identity license is designed for B2C use cases where Salesforce Identity is used to authenticate and manage consumer users. It provides identity functionality (login, registration, SSO) at a lower cost than Community licenses. Identity Only license is similar but intended for employee SSO scenarios; Partner Community is for B2B partner users.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=5
,26,"Universal containers (UC) wants to implement a partner community. As part of their implementation, UC would like to modify both the Forgot password and change password experience with custom branding for their partner community users. Which 2 actions should an architect recommend to UC? Choose 2 answers",A. Build a community builder page for the change password experience and Custom Visualforce page for the Forgot password experience. | B. Build acustom visualforce page for both the change password and Forgot password experiences. | C. Build a custom visualforce page for the change password experience and a community builder page for the Forgot password experience. | D. Build a community builder page for both the change password and Forgot password experiences.,"B,C","For a partner community, the Change Password page can be built as a custom Visualforce page (managed in Setup). The Forgot Password experience is handled via the community's Experience Builder login page. Therefore: (B) Custom Visualforce for both Change Password and Forgot Password is valid; (C) Custom Visualforce for Change Password with a community builder page for Forgot Password is also valid as Experience Builder supports Forgot Password customization.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=6
,27,A global company's Salesforce Identity Architect is reviewing its Salesforce production org login history and is seeing some intermittent Security Assertion Markup Language (SAML SSO) 'Replay Detected and Assertion Invalid' login errors.Which two issues would cause these errors?Choose 2 answers,A. The subject element ismissing from the assertion sent to salesforce. | B. The certificate loaded into SSO configuration does not match the certificate used by the IdP. | C. The current time setting of the company's identity provider (IdP) and Salesforce platform is out of sync by more than eight minutes. | D. The assertion sent to 5alesforce contains an assertion ID previously used.,"C,D",'Replay Detected' errors occur when the same SAML assertion ID is submitted more than once. 'Assertion Invalid' errors often occur when the assertion timestamp is outside the acceptable window (typically ±5 minutes). Therefore: (C) Clock skew greater than 8 minutes (Salesforce's tolerance) causes time-based assertion failures; (D) Reuse of an assertion ID (replay attack detection) causes the 'Replay Detected' error.,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=6
,28,"Universal Containers (UC) operates in Asia, Europe and North America regions. There is one Salesforce org for each region. UC is implementing Customer 360 in Salesforce and has procured External Identity and Customer Community licenses in all orgs.Customers of UC use Community to track orders and create inquiries. Customers also tend to move across regions frequently.What should an identity architect recommend to optimize license usage and reduce maintenance overhead?",A. Merge three orgs into one instance of Salesforce. This will no longer require maintaining three separate copies of the same customer. | B. Delete contact/account records and deactivate user if user moves from a specific region; Sync will no longer be required. | C. Contacts are required since Community access needs to be enabled. Maintenance is a necessary overhead that must be handled via data integration. | D. Enable Contactless User in all orgs and downgrade users from Experience Cloud license to External Identity license once users have moved out of that region.,D,"Contactless Users (users without a Contact record) can hold External Identity licenses. When users move between regions, their active community license can be downgraded to External Identity (which is cheaper) in orgs they no longer actively use, while still keeping them as contactless users. This optimizes license usage and reduces the overhead of maintaining contact records in every org.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=6
,29,Universal Containers (UC) wants its users to access Salesforce and other SSO-enabled applications from a custom web page that UC magnets. UC wants its users to use the same set of credentials to access each of the applications. what SAML SSO flow should an Architect recommend for UC?,A. SP-Initiated with Deep Linking | B. SP-Initiated | C. IdP-Initiated | D. User-Agent,C,"IdP-initiated SSO is the correct flow when users start from a custom web page that UC manages (the IdP). The user authenticates at the IdP (UC's portal) first, then the IdP generates a SAML assertion and posts it to each SP (Salesforce and other apps). This enables a single login from UC's web page to access all SSO-enabled applications.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=6
,30,What information does the 'Relaystate' parameter contain in sp-Initiated Single Sign-on?,A. Referenceto a URL redirect parameter at the identity provider. | B. Reference to a URL redirect parameter at the service provider. | C. Reference to the login address URL of the service provider. | D. Reference to the login address URL of the identity Provider.,B,"In SP-initiated SSO, the RelayState parameter contains a URL or reference to a URL at the Service Provider that the user should be redirected to after successful authentication. It preserves the user's intended destination (deep link) at the SP. It does NOT refer to the IdP's URLs.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=6
,31,"Universal containers (UC) has implemented SAML -based single Sign-on for their salesforce application. UC is using PingFederate as the Identity provider. To access salesforce, Users usually navigate to a bookmarked link to my domain URL. What type of single Sign-on is this?",A. Sp-Initiated | B. IDP-initiated with deep linking | C. IDP-initiated | D. Web server flow.,A,"When users navigate to a bookmarked My Domain URL in Salesforce (the Service Provider), Salesforce detects that SSO is configured and redirects users to the IdP login page. This is SP-initiated SSO — the flow is initiated by the Service Provider (Salesforce/My Domain URL). IdP-initiated SSO starts from the IdP's login portal.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=7
,32,How should an Architect automatically redirect users to the login page of the external Identity provider when using an SP-Initiated SAML flow with Salesforce as a Service Provider?,A. Use visualforce as the landing page for My Domain to redirect users to the Identity Provider login Page. | B. Enable the Redirect to the Identity Provider setting under Authentication Services on the My domain Configuration. | C. Remove the Login page from the list of Authentication Services on the My Domain configuration. | D. Set the Identity Provider as default and enable the Redirect to the Identity Provider setting on the SAML Configuration.,D,"To automatically redirect users to the IdP login page during SP-initiated SAML SSO, you must set the IdP as the default and enable 'Redirect to Identity Provider' in the SAML SSO Configuration settings in Salesforce. This tells My Domain to automatically redirect users to the configured IdP without showing the Salesforce login page.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=7
,33,An Architect needs to advise the team that manages the Identity Provider how to differentiate Salesforce from other Service Providers. What SAML SSO setting in Salesforce provides this capability?,A. IdentityProvider Login URL. | B. Issuer. | C. Entity Id | D. SAML Identity Location.,C,"The Entity ID (also called Audience URI) is a unique identifier for the Service Provider (Salesforce) in SAML configuration. It allows the IdP to distinguish between multiple Service Providers it serves. The SAML Issuer (B) identifies the IdP, not the SP.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=7
,34,Which two capabilities does My Domain enable in the context of a SAML SSOconfiguration? Choose 2 answers,A. App Launcher | B. Resource deep linking | C. SSO from Salesforce Mobile App | D. Login Forensics,"B,C","My Domain enables two key SSO capabilities: (B) Deep linking — users can be redirected to a specific Salesforce resource (not just the home page) after SSO authentication because My Domain provides a stable URL; (C) SSO from Salesforce Mobile App — the Salesforce mobile app requires a My Domain URL to initiate SSO flows. App Launcher (A) is an IdP feature, and Login Forensics (D) is an audit tool, not SSO-specific.",https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=7
,35,"Universal containers (UC) would like to enable self - registration for their salesforce partner community users.UC wants to capture some custom data elements from the partner user,and based on these data elements, wants to assign the appropriate profile and account values. Which two actions should the architect recommend to UC? Choose 2 answers",A. Modify the communitiesselfregcontroller to assign the profile and account. | B. Modify the selfregistration trigger to assign profile and account. | C. Configure registration for communities to use a custom visualforce page. | D. Configure registration for communities to use a custom apex controller.,"A,C",For partner community self-registration with custom data and dynamic profile/account assignment: (A) Modify the CommunitiesSelfRegController (the standard Apex controller) to read custom data fields and assign the appropriate profile and account based on business logic; (C) Configure registration to use a custom Visualforce page to capture the custom data elements. A trigger (B) fires after DML and is too late; a custom Apex controller alone (D) without a VF page isn't sufficient.,https://www.freecram.com/Salesforce-certification/Identity-and-Access-Management-Architect-exam-questions.html?p=7
