duplicate,#,question,choices,answer,explanation,source
,11,Cloud Kicks は幅広いユーザー向けのフォームを作成するためにUXデザイナーを採用しました。最終要件を受け取ったところ、項目が多すぎることがわかりました。フォームの読みやすさを改善するにはどうすればよいですか？,A. チャレンジレスポンステストを追加してフォームのセキュリティを強化する。 | B. 3列グリッドを作成してフォームの長さを短縮する。 | C. 項目ラベルをプレースホルダーテキストに置き換える。 | D. セクションヘッダーを追加して項目を視覚的にグループ分けする。,D,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,12,Universal Containers (UC) は、Apexクラスを使用したカスタムLightningコンポーネントで出荷情報（カスタムオブジェクト、非公開OWD）を表示しています。UC の営業マネージャーから2つの重要な問題が報告されています。自分のチームに属する出荷レコードが他のユーザーにも見えている。出荷金額はマネージャーのみが見られるべきだが、営業担当者も閲覧できてしまっている。この問題を引き起こしている、開発チームが見落とした機能はどれですか？2つ選んでください。,A. テストクラスでrunAsを使用してユーザー権限と項目レベルの権限を適用する。 | B. Apexクラスで「With Sharing」キーワードを使用して共有ルールの評価を適用する。 | C. Apexクラスで「isSharable」キーワードを使用してレコードの可視性を確保する。 | D. Apexクラスで「isAccessible()」メソッドを使用して項目のアクセス可能性を確認する。,"B,D",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,13,Cloud Kicks の開発チームがVS Codeを使用して新しいカスタムコンポーネントを構築しています。新しいCSSクラスやプロパティがSLDS（Salesforce Lightning Design System）と競合することが多く困っています。LightningコンポーネントでSLDSを使いやすくするにはどうすべきですか？,A. 代わりにSalesforce Developer Consoleを使用する。 | B. VS Code用のSLDS Validatorエクステンションを使用する。 | C. AppExchangeからSLDS Creatorをインストールする。 | D. SLDSスタイルシートを常に参照用に開いておく。,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,14,あるUXデザイナーが、個人だけに留まらない人間中心デザインを構築しようとしており、魅力的で、つながりがあり、社会的価値を重視したソリューションを検討しています。このデザイナーが実践しているのは何ですか？,A. コンパッションデザイン | B. リレーションシップデザイン | C. サービスデザイン | D. ユーザーエクスペリエンスデザイン,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,15,UXデザイナーがExperience Builderを使用してサイトのルック＆フィールをカスタマイズしており、ボタンのテキストと背景の色を選択する必要があります。どのアクセシビリティガイドラインを考慮すべきですか？,A. 適応可能（Adaptable） | B. 識別可能（Distinguishable） | C. ナビゲーション可能（Navigable）,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=3
,16,営業チーム内の小さなグループのユーザーから、そのチームがよく使用しているオブジェクトがLightningアプリに追加されていないという苦情がありました。ユーザー数が少ないため、管理者は新しいアプリを作成することを検討していません。エンドユーザーの体験を改善するために提案すべきSalesforceの機能を2つ選んでください。,A. よく使うオブジェクトをお気に入りに登録する。 | B. オブジェクトの関連リストをホームページに追加する。 | C. ナビゲーションバーを個人設定する。 | D. ダッシュボード上にカスタムコンポーネントを作成する。,"A,C",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,17,ユーザーインタビューの中で、UXデザイナーは、ユーザーの最も一般的な日常業務がグローバル検索バーを使ってよく使うレポートを検索・閲覧することだと気づきました。ユーザーのエクスペリエンスを向上させるために何をすべきですか？,A. すべてのページでグローバル検索バーを大きくする。 | B. よく使うレポートにアクセスできるようにホームページを更新する。 | C. ホームページにデイリータスクコンポーネントを追加する。 | D. UIのビジュアルスタイルを伝えるムードボードを作成する。,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,18,ある企業が、顧客がオンラインで住宅を探したり不動産業者に連絡したりできるサービスを提供しています。同社のブローカーはSalesforceの標準機能の一部を使用して住宅購入者を管理しています。このエクスペリエンスで使用すべき標準Salesforceオブジェクトを3つ選んでください。,A. 物件 | B. リード | C. 取引先責任者 | D. 商談 | E. 住所,"B,C,D",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,19,SLDS（Salesforce Lightning Design System）において、配置、グリッド、スペーシング、タイポグラフィに関する視覚的一貫性を実現するために使用すべき部分はどれですか？,A. コンポーネントブループリント | B. BEM命名クラス | C. ユーティリティクラス,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,20,Salesforceのデザイン上の意思決定における中核デザイン原則はどれですか？,A. 強調、整合性、一貫性、美しさ | B. 明確さ、効率性、一貫性、美しさ | C. 強調、効率性、反復、バランス | D. 明確さ、効率性、バランス、バランス,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=4
,21,UXデザイナーはボイスとトーンをどのように区別しますか？,A. ボイスは表現を反映し、トーンはデザインの方法を示す。 | B. ボイスはキャラクターを反映し、トーンはその人の強さを示す。 | C. ボイスは周波数を反映し、トーンはその人の音程を示す。 | D. ボイスはパーソナリティを反映し、トーンはその人の話し方を示す。,D,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,22,ユーザーにタスク実行中に声に出して考えてもらうことの利点として正しいものを3つ選んでください。,A. 特別な機器が不要 | B. 自然なプロセス | C. バイアスのない行動 | D. 柔軟性 | E. 思考の生のストリーム,"A,D,E",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,23,Cloud Kicks (CK) は、Salesforceモバイルアプリでアプリ、オブジェクト、その他のアイテムへのクイックアクセスを従業員に提供したいと考えています。CKが使用すべきナビゲーション機能はどれですか？,A. パーソナライズされたナビゲーションタブ | B. コンソールナビゲーション | C. ユーティリティバー,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,24,Cloud Kicks は、SalesforceアプリをWCAG 2.1に準拠させながら自社のブランドを表現したいと考えています。テーマとブランディングについて何を考慮すべきですか？,A. Salesforceは選択したブランドカラーをアクセシブルになるよう自動更新するが、これをオーバーライドして手動で色を選択すべきだ。 | B. デフォルトのWCAG準拠Salesforceカラーテーマがあり、更新できるのはブランドカラーのみだ。 | C. カラーパレットはブランドカラーに基づいてWCAG準拠になるよう自動生成される。,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,25,Cloud Kicks はExperience CloudサイトのデザインをUXデザイナーに依頼しました。インターフェースの改善が必要なことはわかっているものの、具体的に何をすべきかわかっていません。デザイナーが最初に活用すべきツールはどれですか？,A. ヒューリスティック評価 | B. 低忠実度プロトタイプ | C. デザインテンプレート,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=5
,26,Cloud Kicks は新しいSalesforce組織を立ち上げ、キーボードナビゲーションを含むアクセシビリティのレベルをテストしたいと考えています。キーボードナビゲーションをテストすることで確認できる内容はどれですか？,A. タブ移動の順序が論理的である。 | B. キーボード操作が音声フィードバックを提供する。 | C. 操作可能なアイテムが特定の色でハイライトされる。,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,27,インクルーシブデザインの利点はどれですか？,A. ユーザーが目標を達成する際の摩擦を減らす | B. 特定の1種類のユーザーに合わせたソリューションを作成する | C. 最小公分母のデザインを作成する,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,28,UXデザイナーはボイスとトーンをどのように区別すべきですか？,A. ボイスは表現を反映し、トーンはデザインの方法を示す | B. ボイスはキャラクターを反映し、トーンはその人の強さを示す | C. ボイスは周波数を反映し、トーンはその人の音程を示す | D. ボイスはパーソナリティを反映し、トーンはその人の話し方を示す,D,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,29,UXデザイナーがデザインにおける多様性、インクルージョン、平等の価値を伝えたいと考えています。これらの価値を表すビジネス成果はどれですか？,A. インクルーシブ採用、市場シェアの縮小、従業員の離職率の低下 | B. 経済成長、市場シェアの拡大、従業員の離職率の低下 | C. クリティカル投資、従業員の離職率の増加、市場シェアの拡大,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,30,ユーザーインタビューの中で、UXデザイナーは、ユーザーの最も一般的な日常業務がグローバル検索バーを使ってレポートを閲覧・検索することだと気づきました。ユーザーのエクスペリエンスを改善するために何をすべきですか？,A. すべてのページでグローバル検索バーを大きくする | B. よく使うレポートにアクセスできるようにホームページを更新する | C. ホームページにデイリータスクコンポーネントを追加する | D. UIのビジュアルスタイルを伝えるムードボードを作成する,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=6
,31,Cloud Kicks のサービスチームから、利用可能なリストビューが多すぎて関連するものを見つけにくいという苦情がありました。ユーザーのエクスペリエンスを改善するための方法を2つ選んでください。,A. ユーザーに自分のリストビューを作成・共有するよう依頼する。 | B. リストビューをパブリックグループに共有し、関連するユーザーのみを追加する。 | C. 不要なパブリックリストビューを削除する。 | D. リストビューの代わりに関連リストを使用することを推奨する。,"B,C",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,32,Cloud Kicks は、ITヘルプデスクチームがキューに入ったケースを迅速に解決できるようSalesforceを最適化するようUXデザイナーに依頼しました。ITヘルプデスクのチームメンバーに適切なケースを素早く表示するためにSalesforceベースで推奨すべきアプローチはどれですか？,A. チームのホームページにケース割り当てコンポーネントを追加し、ログインしているチームメンバーに割り当てられたケースを表示するよう設定する。 | B. ホームページにリストビューコンポーネントを追加し、割り当て済みのオープンケースを表示するカスタムリストビューを表示するよう設定する。 | C. ページにケースインボックスコンポーネントを追加し、割り当て済みのオープンケースを表示するよう設定する。,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,33,Cloud Kicks (CK) はExperience CloudサイトのデザインにUXデザイナーを採用しました。CKはナビゲーションメニューの構造とレイアウトを理解したいと考えています。カードソーティングを行う際にデザイナーが使用すべき活動はどれですか？,A. ナビゲーションメニューのモックアップを2つ比較してどちらが優れているかを確認する。 | B. ユーザーに類似したカテゴリやグループに基づいてカードを並べ替えてもらう。 | C. ナビゲーションメニューのページをアルファベット順に並べ替える。,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,34,ある開発者がLightning Webコンポーネント（LWC）を作成しており、ビジュアルエクスペリエンスをCloud Kicksのブランドと一致させたいと考えています。開発者がUXデザイナーにSLDS（Salesforce Lightning Design System）のスタイリングフックについて質問しました。デザイナーはどのように説明すべきですか？,A. 標準CSSプロパティを使用してHTMLエレメントを直接スタイリングする。 | B. 標準CSSプロパティを使用してベースコンポーネントとカスタムコンポーネントを簡単にスタイリングする。 | C. カスタムCSSプロパティを使用してHTMLエレメントを直接スタイリングする。 | D. カスタムCSSプロパティを使用してベースコンポーネントとカスタムコンポーネントを簡単にスタイリングする。,D,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,35,結果スキャニング（Consequence Scanning）ワークショップを実施する際に考慮すべき2つの事項はどれですか？2つ選んでください。,A. 悪用を防ぎコミュニティを保護するためのデザイン上の影響を考慮する。 | B. 製品の機能をデザインする際にマーケティング機会を優先する。 | C. さまざまな経験を持つ部門横断的なグループを集める。 | D. 製品が構築された後にインクルーシビティの可能性を検討する。,"A,C",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=7
,36,Cloud Kicks はUXデザイナーに対し、顧客関係管理を容易に統合できるB2B販売ポータルの作成を依頼しました。使用すべきSalesforceソリューションはどれですか？,A. Commerce Cloud | B. Experience Cloud | C. Sales Cloud,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,37,Cloud Kicks はディールクローザーを採用したいと考えています。この役割の人が毎日行う業務を3つ選んでください。,A. 既存の見込み客および顧客のレコードを更新する。 | B. 電話、メール、メモなどの活動を記録する。 | C. リードや商談のリストを確認し対応する。 | D. 問題からケースを作成する。 | E. Salesforceをカスタマイズおよび管理する。,"A,B,C",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,38,UXデザイナーが、ユーザー価値と開発工数に基づいてユーザーストーリーに優先順位をつけたいと考えています。使用すべき手法はどれですか？,A. カードソーティング | B. 優先順位マトリックス | C. カスタマージャーニーマップ,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,39,UXデザイナーが、顧客から特別な配送情報を取得するためのコールセンター向けの新しいフォームを作成しました。コールセンタースタッフがフォームを使いやすく直感的に感じるかどうかを確認したいと考えています。これを検証するためにどのようなテストを実施すべきですか？,A. ユーザビリティテスト | B. アンケート | C. フォーカスグループ | D. 定性調査,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,40,Cloud Kicks (CK) は、Experience Builderのすぐに使える機能を使ってブランドスタイルガイドを実装しており、カスタムソリューションを使わないことを望んでいます。使用できる宣言型オプションはどれですか？,A. ブランドフォントとカラーを適用する。 | B. 別のテンプレートを使用する。 | C. グローバルCSSを更新する。,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=8
,41,インクルーシブデザインとアクセシブルデザインの関係はどれですか？,A. アクセシブルデザインとインクルーシブデザインはどちらもガイドラインに基づく方法論である。 | B. インクルーシブデザインは方法論であり、アクセシブルデザインはガイドラインに基づいている。 | C. アクセシブルデザインは方法論であり、インクルーシブデザインは成果に焦点を当てている。,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,42,Cloud Kicks (CK) は、顧客向けにいくつかの新機能を含むモバイルアプリのリニューアル版をリリースしようとしています。CKのUXデザイナーがこの状況でインタラクティブプロトタイプの使用を検討する理由を2つ選んでください。,A. 紙のプロトタイピングと比べてデザインのスピードを向上させるため | B. ディスカバリー中のジャーニーマッピングの必要性をなくすため | C. 見落としに起因する手戻りによる長期的なコストを回避するため | D. ユーザーからの反復的なフィードバックを得られるようにするため,"C,D",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,43,UXデザイナーが、Cloud Kicks の Service Cloudインスタンスにおける主要なユーザーペルソナとして「ケースソルバー」を特定しました。ケースソルバーのエクスペリエンスをデザインする際に考慮すべき活動はどれですか？,A. 顧客の問題をトラブルシューティングし活動を記録する | B. 他のエージェントをトレーニングしナレッジ記事を編集する | C. ケースのステータスを確認しキャンペーン指標を分析する,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,44,Cloud Kicks (CK) はモバイル展開を行い、SalesforceアプリをCKのブランドに合わせたいと考えています。CKのブランディングに合わせてSalesforceアプリでカスタマイズできる要素はどれですか？,A. 検索バーのレイアウトとローディングページの背景 | B. 背景画像とフォーカスリンクの色 | C. ブランドカラーとローディングページのロゴ,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,45,UXデザイナーがディスカバリー、リサーチ分析、アイデア出しを完了しました。次のフェーズに向けてどのように準備すべきですか？,A. パートナーシップを構築する。 | B. ビジネスモデルキャンバスを作成する。 | C. 反復を続ける。 | D. 何をプロトタイプ化するかを決定する。,D,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=9
,46,UXデザイナーが、自社のSalesforce組織のユーザビリティを向上させるために「Container」と「Container Bids」というオブジェクト間に密接な関係が必要だと判断しました。たとえば、関連するContainerが削除されたとき、Container Bidsが自動的に削除されるようにするべきです。ContainerとContainer Bidsの関連性を最適化するためにどのタイプのリレーションを使用すべきですか？,A. 主従関係 | B. 階層参照関係 | C. 多対一参照関係,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=10
,47,UXデザイナーがチームのアジャイルセレモニーの一環としてスプリントプランニングセッションに参加しています。各アイテムに必要な作業量をおおまかに見積もるためにどのような手法を使うよう求められる場合がありますか？,A. スプリントバックロギング | B. 優先順位マトリックス | C. Tシャツサイジング,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=10
,48,Cloud Kicks (CK) は保管施設の詳細をExcelシートで管理してきました。各施設が行として表示され、施設の詳細が列で表されています。CKはこの情報をSalesforceにどのように保存すべきですか？,A. 保管施設と施設の詳細の両方をオブジェクトで表す | B. 施設の詳細をオブジェクトで表し、保管施設を項目で保存する | C. 保管施設をオブジェクトで表し、施設の詳細を項目で保存する,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=10
,49,SLDS（Salesforce Lightning Design System）において、カスタムアプリケーションの見た目、動作、表現をSalesforceと同様にするために使用できるリソースを2つ選んでください。,A. 完全に機能するコンポーネント | B. ブループリントとトークン | C. In-App Guidance | D. ボイスとトーンのガイドライン,"B,D",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=10
,50,営業担当者が商談を閲覧する際に主要な項目をすぐに確認できるようにしたいと考えています。レコードを閲覧しているときに項目を利用可能にする3つのSalesforce機能はどれですか？3つ選んでください。,A. カスタムリンク | B. ハイライトパネル | C. コンパクトレイアウト | D. タブ | E. リストビュー,"B,C,E",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=10
,51,UXデザイナーがExperience Cloudに機能をリリースし、その機能が成功したかどうかを確認し、ユーザビリティを継続的に追跡したいと考えています。使用すべきリサーチ手法はどれですか？,A. 資格審査 | B. 定量的調査 | C. 定性的調査 | D. 定量化,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=11
,52,UXデザイナーが、人間中心アプローチでAppExchange向けの新しいアプリを作成する依頼を受けました。従業員の関係を最も強化する戦略はどれですか？,A. デザインチームで最初のドラフトを作成し、その後従業員にフィードバックを共有する。 | B. 会社全体からアイデアを収集するために匿名アンケートを送る。 | C. 異なる部門の従業員を招待して一緒にジャーニーマップを作成する。,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=11
,53,人間中心デザインプロセスのアプローチに従って、Cloud Kicks は期待通りに機能していないアプリのユーザーフィードバックセッションを準備しています。確証バイアスを避けるための方法を2つ選んでください。,A. アンケート作成を支援するために、製品の使用目的についてユーザーにインタビューする。 | B. 既知の仮定を強化しデザインの意思決定を支持するためにユーザーフィードバックを得る。 | C. できるだけ多くの独自の視点が含まれるようにしてフィードバックを多様化する。 | D. 定量的データに裏付けられていない問題や課題に関する仮定を取り除くために質問を見直す。,"A,C",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=11
,54,Cloud Kicks のUXデザイナーが、デザイン変更がユーザーエクスペリエンスを改善する理由を開発者に理解してもらうのに苦労しています。開発者からの反発を軽減するために、デザイナーはどのようにすべきですか？,A. 以前のプロジェクトのリサーチノートを共有する。 | B. まず開発リードの同意を得て、他のメンバーを説得してもらう。 | C. UX指標の設定を一緒に取り組む。,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=11
,55,Cloud Kicks は、新機能が有効化または利用可能になったときに、その新機能を説明する短い動画をユーザーに表示したいと考えています。何を推奨すべきですか？,A. Lightning Pathコンポーネント | B. In-App Guidanceのドックドプロンプト | C. カスタム動画コンポーネント | D. 動画を埋め込んだユーティリティバー,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=11
,56,Cloud Kicks は、ディスカバリーチームがプロセスステップとビジネスチーム間の関係を説明できるようにしたいと考えています。作成すべきプロセスマップの種類はどれですか？,A. SIPOCマップ | B. 高レベルプロセスマップ | C. クロスファンクショナルフローチャート | D. バリューストリームマップ,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=12
,57,UXデザイナーが、事前構築されたコンポーネントのコレクションを使用してSalesforceのユーザーインターフェースを素早くモックアップしたいと考えています。デザインやプロトタイプ用にベースコンポーネント、トークン、デザインパターンなどのLightningリソースが必要です。インストールすべきツールはどれですか？,A. Lightning Design System Zip | B. Sketchプラグイン | C. Lightning Design System 非管理パッケージ | D. SLDS Validator,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=12
,58,Cloud Kicks はディスカバリーフェーズの戦略を計画しようとしています。考慮すべき3つのプラクティスはどれですか？3つ選択してください,A. カスタムソリューションより先にプラットフォームベースのソリューションを検討する。 | B. エンドユーザーからインサイトを収集する。 | C. リサーチ計画とスケジュールを策定する。 | D. ソリューションに進む前に問題を理解する。 | E. ユーザー受け入れ基準を決定する。,"B,C,D",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=12
,59,UXデザイナーは、ブランドガイドラインに合わせてLightning Web Component（LWC）のスタイルを変更する必要があります。UXデザイナーがそのLWCについて認識しておくべき重要な考慮事項はどれですか？,A. スタイリングフックを使用してスタイルを設定できるのは、メインのLightning Modalコンポーネントのみである。 | B. スタイリングフックを使用してスタイルを設定できるのは、body・footer・headerのヘルパーコンポーネントのみである。 | C. モーダルはスタイリングフックを使用してスタイルを設定できない。,A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=12
,60,インクルーシブデザインの2つのメリットは何ですか？2つ選択してください,A. 508条への準拠が不要になる | B. より多くのユーザーへのアクセスを拡大する | C. ユーザーが目標を達成する際の摩擦を軽減する | D. 特定の1種類のユーザーに特化したソリューションを提供する,"B,C",,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=12
,61,Cloud Kicks はカスタムテーマを使用して、ボタンやアイコンなどすべてのUIコンポーネントに自社のカラーを適用したいと考えています。SLDS（Salesforce Lightning Design System）はUIコンポーネントをテーマと一致させるためにどのような仕組みを使用していますか？,"A. ""brand""というプレフィックスが付いたデザイントークン | B. 静的リソースから読み込まれるJSライブラリ | C. CSS16進数カラー | D. Builderパネル",A,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=13
,62,Cloud Kicks はロゴを更新し、Digital Experienceサイトに目立つ形で表示したいと考えています。UXデザイナーはロゴを更新するためにどこをコーディングする必要がありますか？,A. Visualforceページ | B. ページヘッダー | C. メールテンプレート,B,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=13
,63,営業マネージャーは、チームメンバーが互いに協力して商談をクローズできるようにしたいと考えています。商談と거래先の組織全体のデフォルトはプライベートです。同じチームの営業担当者に商談へのアクセスを付与するために、各チームに対してオーナーシップベースの共有ルールが作成されました。このアプローチの副作用は何ですか？,A. すべての営業担当者は、すべての商談に関する取引先に対して参照アクセス権を持つことになる。 | B. 同じチームの営業担当者は、チームメンバーが所有する商談の取引先に対して編集アクセス権を持つことになる。 | C. 同じチームの営業担当者は、チームメンバーが所有する商談の取引先に対して参照アクセス権を持つことになる。 | D. すべての営業担当者は、すべての取引先に対して参照アクセス権を持つことになる。,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=13
,64,Cloud Kicks（CK）のUXデザイナーは、顧客の購買習慣についてより深く理解するためにディスカバリーフェーズのリサーチを実施しようとしています。2か月間にわたり、顧客の購買パターンをリモートで観察することを希望しています。どのリサーチ手法を使用すべきですか？,A. ユーザビリティスタディ | B. フォーカスグループ | C. ダイアリースタディ | D. アンケート,C,,https://www.freecram.com/Salesforce-certification/User-Experience-Designer-exam-questions.html?p=13
